"","16","17","2","22","25","28","31","32","36","40","41","48","50","54","55"
"Feature0001",996851.334229132,140290.265400456,1785303.87632683,306129.823948963,1074669.57910161,1530651.32643865,584306.474942338,1219953.08455844,948192.626997094,1301558.54687466,1683139.07984726,285025.312674487,767445.34088795,655981.187261505,810628.506711634
"Feature0002",62524.423017998,68842.3038344705,86201.550004722,94435.2780540723,69402.9648814705,73776.3930217625,77185.3334307813,68084.2111951954,68515.8725501554,78535.0620265969,73741.6319627962,90514.13833127,31465.3072635922,99380.4740322593,68502.1723092511
"Feature0003",476871.308106452,252742.356196592,495655.887288041,159358.774432302,221327.361474417,481366.020409226,306628.351523757,416874.640372433,355663.406148482,405309.249909881,408245.196709481,192663.266253385,521658.642400602,385673.451547655,361165.962502891
"Feature0004",361523.385721526,143915.99405376,2476052.91619535,554968.703008566,114807.242486132,350956.215701816,1150651.43820591,338538.232999884,131266.492254144,2312356.57991261,2452604.46474432,86529.8842232577,245983.638436322,276606.28310819,562530.775124785
"Feature0005",1148209.99536896,684275.155302387,1107432.24982124,462317.06171274,1076084.63373444,949212.985348795,766828.47212103,1233661.27895334,1089111.95961532,1412844.08508407,1270401.93563908,453789.644443199,535667.728274627,883540.411874115,1277931.48835524
"Feature0006",3663793.29001625,4063910.15414675,4187541.30012832,2476032.77259224,3568515.6680508,3503891.45078153,3726105.77865826,3821661.58531832,3327317.68902067,3135395.35570267,3509889.83322524,2717697.01987052,1778239.85172181,3263903.35815222,3611393.81115171
"Feature0007",377176.24793653,326637.139791013,334134.641569197,263423.121409074,342017.330548556,314572.994731945,264270.181785446,374884.18984706,362390.776638307,328493.668711972,297127.178328639,168785.348858466,671749.462563348,247859.250647251,279003.02874309
"Feature0008",192005.916102173,4793490.58351297,255435.824151482,253326.859511884,228535.289104399,88801.661862609,218581.275660459,209669.686552762,199807.201954434,92745.4692349724,231037.342765002,1396048.77654109,42202.2942767933,105199.558618243,223579.947761966
"Feature0009",178511.921027231,136136.942600079,489476.3715253,164772.072815013,323083.277944565,229234.881790825,123630.05292567,195916.636459416,186381.080304701,232187.697935366,272905.602246132,248710.862594895,1225908.91468971,170282.069380805,240847.479491323
"Feature0010",245685.578906191,451562.609587528,369256.078464644,315350.820550619,270658.470069656,123108.441965408,527041.202043453,289641.885702389,454393.05844312,404962.378447627,278934.480712392,295239.051906635,345504.767610257,186976.206108995,330322.032613135
"Feature0011",107439.627949574,83475.142947212,117629.778135968,110746.571222322,95957.4232338759,92680.9398922958,98423.2076112019,92640.6942562904,112612.797576505,129348.086613539,114297.336789799,2858459.81476939,38737.6560781611,1307072.68537065,3052689.03362375
"Feature0012",212743.955608295,528434.285660646,552146.995780594,412349.401476886,505031.455852807,120783.999189344,96202.7845835103,116131.627169636,575011.143152251,118712.876742282,535892.94225618,117503.058469134,1036925.2202964,420842.596682836,613820.392473347
"Feature0013",2191057.72335416,1452228.23825083,1403418.6003503,701769.968907036,1652473.80090429,1265047.83472798,1373199.96733502,1623781.15190689,1314037.47014085,1524697.37680504,1504685.90870216,2000763.27978348,1151189.40208476,1097705.3117235,1445799.42544113
"Feature0014",2727125.74384147,1689373.43011803,3013159.51511629,1736322.95801683,2586873.69419243,2619625.18484331,1948589.10308575,2598926.56722646,2664707.63754204,2698531.10992765,2854511.55046348,2308805.51326836,1085326.38980672,2507853.35775004,2746353.25753639
"Feature0015",3785358.49465856,3915052.33091575,4617942.87638084,4546578.07457827,3693151.38896704,3570441.28108361,3677230.03813388,4293571.62205488,4362291.10348218,3918904.6435188,3976188.626777,3760595.0429186,82645.1112887891,4068869.72575272,3864183.80925448
"Feature0016",3108151.9290852,3551158.62721102,3089635.20500417,1699160.41923728,2678944.24486249,2529157.91587068,2555216.81452418,3216484.75460791,2949118.39949908,2663565.8892522,3035700.71291764,1561309.290243,123008.721832058,2336682.07875503,2826987.18578795
"Feature0017",1562405.34127093,1228968.30024207,1338884.41736573,628100.983771172,1386697.76799896,1436063.21199025,921255.867737647,1484888.4238723,1504957.27989153,1388957.01732158,1398588.12899681,780381.535822874,260620.286251104,1331308.37695184,1540475.35956379
"Feature0018",224539.131792168,103156.214913013,132834.778173014,283548.705871713,137935.896445986,310209.440481216,250151.357485954,170534.558946279,111063.415542318,139482.645039416,371799.031219942,355409.938126178,175934.305192495,132123.42376813,160512.96342152
"Feature0019",130770.806795502,263434.930373968,178574.11237461,225199.229875508,127585.570087309,153046.012447796,187447.108764817,123477.512943078,128901.086201206,170751.605661238,150174.326600658,197657.105975779,73460.8838394268,215619.406931061,130936.169156835
"Feature0020",422699.685376643,251102.459949858,217955.424715872,400295.91152463,423178.904028954,572311.018136223,618030.801759905,344437.632233102,384132.214995568,228664.340849972,288775.336795767,1608268.47831565,1719182.46762143,568599.19159215,634725.356574203
"Feature0021",4361918.35131314,2630440.87162578,3346714.84635268,1621920.07496219,2985547.56180095,3891837.97766506,2223711.36093645,3771084.28370518,3504025.93886831,3352194.23832155,3435017.6917504,2826057.92874653,93582.4316206466,3131847.55952814,3712948.60993454
"Feature0022",2477378.8084936,1837221.42034445,2854059.98940025,1174926.5219094,2571182.13320262,1901982.09721563,1686113.01110914,2650778.14898775,2485636.05024532,2658179.69313162,2209314.42506976,1163890.35422116,378575.346608907,1790330.57686116,2347103.30104965
"Feature0023",761660.32179162,282755.907514656,472075.2727285,323014.63724571,467468.384600207,532196.402127028,247592.617918821,604981.353269904,521466.838112567,370260.826042757,496516.1550385,643165.293034821,2033301.26295772,390449.932319884,519001.349557914
