"","CTRL1","CTRL2","CTRL3","F1154_1","F1154_2","F1154_3","F1177_1","F1177_2","F1177_3","F1246_1","F1246_2","F1246_3"
"Feature0136",19.4729530229685,20.0021762817387,20.2186544103913,21.8317278421977,21.3387617041448,22.1398089728086,21.8069558937949,21.8709692188657,20.9825770967272,22.0870281398127,24.7761414251848,24.5450015075041
"Feature0137",19.4881262421859,20.2643728946673,20.2310932269401,21.0903016127879,21.1966575705819,19.8370807047687,21.0509029044588,22.5783482288048,19.52000483211,26.1325382199853,24.5417119536506,25.2261036624523
"Feature0138",20.8798250043423,19.9496447983564,20.2961823254645,26.5906172274288,26.9548964569516,27.5289957932446,26.0733067831553,25.5849398629961,26.451943424432,20.7870518038005,22.0839695515796,22.2922131455438
"Feature0139",19.096186823054,19.9618675754253,20.0816193351646,21.1432655247285,21.0100537911846,19.7277245202819,20.8174292807753,22.1401545995325,19.1649783291164,26.5950647839533,23.5832451324425,24.0563294178791
"Feature0140",22.6270801599117,22.951754699152,18.8845353948595,26.9344606895223,17.0064172353078,21.1604232002259,27.8574016254761,27.1699251187647,23.6858107891105,23.2455529012353,22.5938798810178,17.9301324606918
"Feature0141",20.4234224167854,20.3211011169061,20.3549283540234,27.7797338408088,27.1180116223656,27.7246921206453,24.7226659758491,25.1812134427366,19.0480866457654,20.556160631208,19.691467233261,20.4790441942206
"Feature0142",27.3646823963676,24.3876844222064,23.8938633977136,21.9513773930109,22.7466726534855,19.7399378011638,21.6769120166266,24.2369228067294,21.2342093814379,20.2770674947977,19.8906427140493,19.9263079599442
"Feature0143",21.060766857066,25.7209306587774,25.9187050977963,21.1964004455636,20.082660852794,20.4380580922551,24.2313500568194,25.2153874677422,21.4540409656054,26.5264713160629,20.7330028589294,20.9840956754366
"Feature0144",19.7129750704794,20.6746926348679,20.3106580319143,23.3857200492721,23.9959752163839,23.2702760415347,28.9793182033697,25.6236425450296,25.4158392339251,18.254834541821,16.793580788509,17.5939724053773
"Feature0145",25.643260921834,25.1426189973948,25.1371527548389,23.7764367051712,23.9751142077476,24.6340501095848,24.3377890959823,25.3649969537139,24.4255581171966,25.8465282389336,26.8525790063039,26.8469047211503
"Feature0146",26.4599976099078,21.3457736533911,22.2636201325442,21.9910140675157,21.733358915893,27.7715598087328,21.5507262938382,21.0623690312279,22.7289039932592,20.2487121275584,24.2414629285745,23.6705511956306
"Feature0147",25.3059496273289,24.7975363077242,24.9884748664935,24.3092819365292,23.6347917922538,25.5151301425098,24.2467143987404,24.6622612692638,24.1825773903941,25.8179990836457,26.8844377243994,27.0888047456618
"Feature0148",22.3366971395685,27.7518209399075,27.9024305879498,23.9272982383341,25.0946845096865,19.5977686014035,22.107954566765,20.9229099638611,25.8633200640386,17.8245696641264,17.1662247422328,17.0545661199982
"Feature0149",26.2236452638265,25.65568292232,25.4269045362232,20.554410964846,20.723603057357,20.9543522043227,22.9541605933195,25.2628877103539,21.8395600695571,25.1027981966521,26.041969230129,26.3821498905911
"Feature0150",25.0002825076914,20.4687441802902,22.0577505101456,20.8472127230673,17.1316792217694,25.8794825589511,25.4855388457955,23.7857076289364,21.5636571774119,20.3969928666282,26.6563153439761,27.5148982209352
"Feature0151",21.4413162520011,23.1145785360017,23.1978788369297,25.2412830505707,24.9487393496203,19.4362749251292,24.6428250453797,22.289975058077,26.0467552520035,26.2615708640777,22.4272483919205,21.7850758843181
"Feature0152",27.8208510552209,23.3192788939351,20.2385873979706,18.2412490059012,18.2454499141452,22.1855688496457,18.1004786916709,19.3447712366659,21.5272465830321,19.3354278787896,24.89583904707,25.0779672274981
"Feature0153",26.2424834897637,25.8683296364506,25.7955928749398,25.1850048182083,24.8873785631297,26.2572212493884,25.1398283355286,28.1065211791733,24.839716231747,25.8601399358537,26.7636981670181,27.1237802026044
"Feature0154",22.9518971138622,27.5930032124585,27.5992758061683,22.0477384775804,21.8896713154035,16.725612626706,21.5763559043676,20.694141347038,20.447103560497,26.4561919698256,20.3615324022106,20.7546010359109
"Feature0155",22.8000603612035,27.7227624303406,27.9681311595209,21.4814616852929,22.712039609124,19.7019402123763,21.6274391618849,24.2827755482554,21.1454493178977,18.5413128121169,20.0307734586815,20.0339682945341
"Feature0156",22.8757380119787,21.8776323815712,22.258573218192,24.6686209401718,26.040455446181,26.1912011444668,26.1453401013839,24.8902166414082,26.5712733664512,22.4201597563426,22.8924200807756,22.9661230501665
"Feature0157",26.7483575703715,26.6509587837278,26.8065059077697,21.5259650605065,19.4733228842153,21.4728457278135,22.0744858538825,18.9102941360116,22.0035503238529,23.3187346062649,23.0127366482374,23.1782783235165
"Feature0158",20.4088251732598,21.8440326991543,22.3895049020674,21.3921420918908,20.7811744575847,21.0969300216591,21.3551007698644,21.3621442373133,20.615302661658,26.839284900911,20.4391025164441,20.2339056659056
"Feature0159",26.0263349303052,25.5450660880499,25.5151372340978,26.0422741488912,26.3378589827276,27.1451149755744,26.4470973725631,26.8031015527927,26.012259927125,25.7424591668337,26.5683092085434,27.022685736865
"Feature0160",28.4622164396585,22.4230775346817,23.8240327185344,18.9864677002153,19.6732528929335,18.7343203483283,19.8415320294765,19.5548403737242,18.3186776102681,17.618122890437,23.067588738319,23.8695238947419
"Feature0161",26.6317323281163,26.7010604620987,26.957416154206,25.6005166435718,25.288602507064,25.8121663740472,20.5324595910336,20.9714026335265,19.073633910692,21.541660546891,17.6870150464453,18.03172948214
"Feature0162",23.9933263004867,23.5355947975813,23.7370693184067,25.6932990573616,25.9609074960655,27.0901614444317,25.4728081486073,24.8314544228293,26.6744993907104,22.3527624687701,20.878245950949,23.0601467448158
"Feature0163",25.1441775159633,24.3364785214404,24.5949087657172,25.3945009489328,21.0592393069976,21.5252178452984,25.2936945843979,21.790838537867,26.7972922750025,25.8278199144984,26.2852218024205,21.1382751100062
"Feature0164",26.461802045492,21.5999998305267,23.7824785573294,23.7687339722753,23.365421678926,22.4603295139234,23.7816915047965,22.4615131357883,27.3339305100104,20.185692005115,18.0609767750676,18.3742358831467
"Feature0165",25.6661851440953,25.2829645201417,25.2583900616108,25.8888336299932,26.1394304503514,26.8876742591502,25.561193014905,26.1688535108798,26.6263051234757,24.2325377898085,24.9553631080885,25.3764606617889
"Feature0166",22.8655006926462,22.727660761367,22.3990077184021,25.1275435284684,23.9037994517252,26.1323913229455,25.3207793301216,24.7140031013796,24.8359939359821,26.3838202594038,26.9849537723603,27.6191102593191
"Feature0167",22.0337058226977,21.5060117046042,21.3008529454339,24.7031384150986,27.7066616869277,26.6144628189718,22.9679787083021,27.4462220821821,22.726993915807,21.7569500032461,22.6943463249967,23.2389474909688
"Feature0168",23.1390916370301,18.50253555182,18.9559990183627,21.1670962616344,23.3942552571373,28.2227002132762,20.0687451241559,20.973898631727,22.4922357556152,21.4983450675874,26.8432453560764,27.2295287346002
"Feature0169",26.5039148364294,26.0597253274069,26.0692484752882,26.1276500621382,25.9547218539983,27.2487341049072,26.2508808157321,26.6273697186356,26.6102492327313,24.590454514401,24.8795329371908,24.8738743817384
"Feature0170",23.2675311373126,28.9768380136362,29.1732883715637,18.8793573028353,19.7984979115602,18.0055894568682,19.3325399142175,20.0173049229473,18.5987894764961,25.9349245773235,18.856752352678,19.8627169704559
"Feature0171",19.7705359844864,20.7875084686323,20.5201769074952,21.0896059707557,21.7363513884058,20.7112908692576,21.4363687737426,23.8013020824648,20.0200356572154,26.6140496663221,26.2516027719478,26.3519508201679
"Feature0172",19.6234729969886,26.0079217741313,25.6275868792819,26.8236027996241,27.4989116688096,19.5057099706505,26.9928422080747,31.8473614778374,26.7076293834348,26.2726414023428,19.2109939165411,21.122050032171
"Feature0173",26.7605148592129,19.8521893967664,18.8131528224765,23.9442823860303,24.1361928778439,23.2970704329305,19.9300112033215,22.303355185659,27.3369190359678,22.8099290834559,21.748885858228,22.0203047515733
"Feature0174",19.4443231510516,20.1379835046241,19.7444690882628,24.5770655655477,23.8368355094247,24.9775520928248,28.370697845468,24.6965169127127,27.9352670451648,18.7960943515145,17.2118417558331,18.1183819439042
"Feature0175",22.3585928226295,25.8634384626561,25.905884978886,26.4168148151492,26.4536344016962,22.7728830453418,26.7998708321022,27.0047917209398,22.4369777662834,25.700894702315,26.0514140277699,18.3793252786292
"Feature0176",18.2857853403444,19.9934840443177,19.5179504152516,20.4224554920454,20.2463862504873,19.0580588079355,31.0243008305578,24.7207997623659,28.3785875925749,17.5157445766084,14.4424306030854,14.9868422929737
"Feature0177",19.589208121377,20.2357372563037,20.2019558745996,21.1929130120113,21.3797103139924,21.2965124399945,20.7841435139122,23.3170531096561,19.6990624120506,26.5555703853435,25.6118102393212,26.293682224603
"Feature0178",20.5845464902486,25.3307044066722,25.3789045177727,26.7505588665456,27.0958135216943,22.874503851936,26.9564401406769,26.3528570946615,26.9391836541673,26.5425837333205,20.5033641711565,22.4980383531438
"Feature0179",26.850091990852,21.8770401807577,20.3990237095956,22.0012845023272,22.3221673928239,22.71444901895,22.5777592970638,21.5371457105645,28.0655025108187,20.6524149219252,19.154027521941,19.072135611909
"Feature0180",26.6148027200276,26.1942091906217,26.2340825090574,26.4011412808618,26.6765986646685,27.372547932882,26.7846354493175,26.9380456355287,26.447898907497,26.2645442724736,26.93465547259,27.4631533932119
"Feature0181",26.9415117883723,26.6948257781399,26.5244199835884,26.451188985188,26.9708290660846,26.3383371041522,26.5931863977763,31.5505438409586,26.4383802826546,26.3455246637766,26.3972460356434,27.0540099416321
"Feature0182",19.1518383122958,18.8998211840128,19.2660328424888,23.1300739119258,20.7770758898789,23.3594831367466,20.51452876842,25.0657800728192,19.0902464174678,26.9971800608602,26.3648242573135,26.5814548649588
"Feature0183",26.1011805548524,25.5502315616928,25.7304341423565,26.1783188227606,26.3676375626322,23.0935715664046,25.8694954010492,25.4669719634691,27.0592445807197,24.5768458491091,16.9063216213191,17.3168240978706
"Feature0184",18.6046714554881,19.6165703678588,19.5071020932795,20.2370919571132,20.4100792358237,19.0786168438117,20.7063040207142,21.5424904273909,18.937181763959,27.3480404400974,25.3760534653175,25.9405416747068
"Feature0185",26.6493133493966,26.1920060484536,26.0113579022651,23.6580189695229,23.627668428098,24.6292952682317,23.9583058544532,24.2708892678302,23.5629566725588,25.0535789765536,25.6692396466494,25.8572044222737
"Feature0186",18.1509168592174,18.5771479788412,18.337211855724,25.2875331046998,27.0327726909788,27.0671782594849,25.1954480214141,23.2168825670093,27.2703200154582,24.0766257462049,23.5350411552699,25.2908223438735
"Feature0187",19.0559306341208,17.2683275863532,21.0394131250572,24.0273603057749,21.6726411859328,28.4012013776356,20.9744527311684,25.5884224438441,22.3776370273995,17.8452082446054,27.1554719146724,27.5857332700722
"Feature0188",18.8241694677055,20.5141599687538,19.6009616235512,20.8243152180844,20.5256458308089,19.9911462115851,21.0836767230861,21.9741243494466,19.0871676207339,27.0401188851679,25.5919257404412,25.6936657686299
"Feature0189",19.4920418864705,20.1954581729219,20.1617953729034,21.1279102979785,21.3435174894626,20.8712352890993,21.0055894893226,23.306826266439,19.6647762817364,26.8595969112377,25.8111580055517,26.5088837259004
"Feature0190",18.8145113537051,20.4698652586624,19.6683925819566,20.4511453115323,20.7490986590816,19.3361290697651,20.449360506212,21.984353469578,19.1690712632481,27.2938975521652,25.4359954965949,26.0575872366034
"Feature0191",26.5895946768746,26.3473198471549,26.0745567451344,23.221600202129,22.5593644203333,23.8300113452695,23.4964447358169,25.8878553259117,22.7712469688891,23.9790979596725,24.824589454854,25.290851730088
"Feature0192",27.0834245306797,26.5835006054814,26.7190217389507,26.2191759017329,26.0853045998882,27.0065741915558,26.6230282088283,26.4672249668696,26.4979837511569,26.1631537332114,26.7779784565761,27.0433130917291
"Feature0193",18.5067503578168,15.9103031336817,23.1024312030565,22.7396648108612,27.9790052444711,28.2772712015031,20.0013027762902,25.8534168447444,27.2330219493886,20.7018376733944,27.771651910318,28.2347594925516
"Feature0194",26.8521284581918,26.2289951986342,26.1826352874433,21.7587050279707,22.3772151252228,22.5667658417241,21.4256570928186,25.3102582689239,21.3085673301534,26.2966667627017,26.9907260307749,27.2680453823291
"Feature0195",26.6552363684794,25.8649114041051,26.2493406680202,23.4638357954679,24.0570988716242,21.6853959436374,23.8172094282805,22.6327218623564,19.6334537615829,25.9884940015002,26.6491597448124,26.9414344050032
"Feature0196",26.1029223032151,25.0747917986254,25.3986328670092,22.5214695814315,23.2465048666003,23.6736451717758,22.1969402252407,23.9668995517045,21.997727634359,26.1920797533489,27.6965345155349,28.0938879194036
"Feature0197",19.1019963759279,20.0148855529731,20.4223309990088,22.7911010086075,21.4105183803149,21.7343266524704,21.6429385215637,22.4382426200926,20.4382890995209,27.2435314818237,26.3604761206998,26.1399545613414
"Feature0198",18.189418677634,20.8748828497743,19.6608682059799,21.4304497982433,22.0141923160031,20.2155762606482,21.2197926168739,21.6480453557324,18.2902016935859,27.210915683843,25.6851517808234,26.2384550277027
"Feature0199",26.9645292018765,26.3163136445033,26.1783853802687,22.7640639189423,22.5537349768232,23.4714898151013,23.0731355124457,21.5072900878273,22.9554207850537,25.4337337293462,26.1207335051743,26.4652642795824
"Feature0200",21.3327665346943,20.2629667091236,20.5845434273922,26.9010806876829,27.3246987079622,28.1126744048613,27.6701374355299,26.572127558283,27.3146667621681,21.1297604453983,21.8815575199869,22.4069191557398
"Feature0201",27.3670654860726,26.8618778902492,26.8152046805355,25.8097456774157,24.6052276582995,26.4509104557046,26.6717921149457,28.1722275544183,25.7791354600596,26.0589406375519,26.5026242941672,26.5732816965653
"Feature0202",19.9632529887773,20.3716285687446,22.254616540077,21.2567825965463,22.8939953480515,28.7315003291056,21.3833128499168,22.6351221504965,21.4640976449875,21.9781899980703,28.0072547747647,28.4662610583285
"Feature0203",25.6222728609349,25.0899272905832,25.067196885983,23.2241896540984,23.1810234405576,23.6900108123433,23.1471064439033,20.5480254524185,22.0801551277206,26.9909203928678,27.3132366551818,27.7470053922219
"Feature0204",26.5775430983054,26.368041982635,26.4121879608758,24.4187722654656,24.2163686861521,25.5626553158939,23.4587887110825,20.7099189368585,23.4038384995566,24.1098145563527,23.703863237368,23.6348858768039
"Feature0205",17.3157559202956,24.8165208542509,24.9205232061348,26.9761521809516,27.2978508039299,28.1965460068755,26.7689840993626,24.5741828232726,27.1527232328832,25.8802501632313,26.265388380981,26.4902139916451
"Feature0206",22.3568980966767,22.1548611220351,21.7634105387778,26.61825672842,23.392156052762,27.3580154328669,27.7462918983574,27.9827193935711,26.5715205849067,22.9902274491935,23.4780501007144,23.8885129981844
"Feature0207",27.3038527499169,26.9565942374549,27.082888579889,23.3225404158681,23.751516012283,23.7295067436896,21.8150909296812,21.8606103315704,23.4594640543964,19.348815791566,19.6897188393376,20.0604468356071
"Feature0208",27.2191940930516,26.8004946145027,26.8206438381834,26.9344544938307,27.1502027611578,27.7789828933583,27.1672258239498,27.2222110664502,26.838741263253,26.4377200900768,27.3283802971345,27.7304244482815
"Feature0209",27.29508689636,27.4696375280048,27.7326636488927,23.3819304321214,21.1509303791029,23.1857867844971,21.5785358175625,21.4046053311455,19.3350071069379,20.9077638830687,20.644194971638,21.3511337058972
"Feature0210",27.2648284781803,26.3459140285382,26.7357387306119,20.6484340156314,21.0100217924379,22.947295558338,20.0039850475307,21.6712716475405,19.8701746819132,25.0815202337392,25.9214139467507,26.139511802573
"Feature0211",25.6476948057006,25.1231660541897,25.1267533876837,25.1733474086803,25.7155411395145,26.9333897879147,22.2943308752892,22.9222357486194,27.5476943790657,25.5614591540349,26.5010328953971,24.7103226033724
"Feature0212",22.4998969072944,26.5063245125525,26.7425717759966,27.4787738803361,27.7419152010583,21.2321466860591,26.7794206790725,27.1321370623512,16.5453915162154,25.5375742335655,20.0296049354391,19.1113023781877
"Feature0213",19.3932706817337,18.1061682207442,20.1036079064176,25.3444912797584,30.5950863415817,26.069474517288,26.5489552586293,21.1434880439311,27.5386326659886,18.3427742870415,16.2547500043169,15.9534079510891
"Feature0214",27.1447402491589,26.8033223438051,26.8106503700909,26.576803459797,26.6081134715949,27.4360586867309,26.9322718208278,27.4581836146198,27.3512994317728,25.9550221451697,26.388967761593,26.7633682124601
"Feature0215",23.5822771098755,21.8515056117401,21.7425132593594,21.2673241849004,21.5837233137882,29.3417653214285,18.3073226825626,21.7445151698914,22.1829421862073,18.6257849443888,24.1308070399382,23.1324700719237
"Feature0216",20.7255075660227,20.6026419941179,18.4433269730955,26.7443236211244,26.1571994618291,27.7061207481493,26.8916896605475,27.8944659520307,27.7551928592081,25.4972764986483,25.7187229343271,26.5474080953813
"Feature0217",27.1149565447292,26.7015153687497,26.7189650802704,24.5284865256329,23.6880439048003,25.6810486611607,23.042835276335,25.3509412224663,23.64270693733,24.54465640943,24.0373899941946,23.3845198026187
"Feature0218",28.5096568124884,22.5352987031303,25.1615895988726,24.1272730742143,20.789881293392,21.2792223478741,22.3282300816763,20.0072512744859,24.0131681485071,22.1487337018014,20.8298935777145,19.037255145619
"Feature0219",27.5755828544435,26.9799038315484,26.9854085346861,25.7978823408528,19.0139113438588,26.4345212184434,26.9658081804863,26.3000540405973,23.2458925423444,27.2311536587642,27.9391393428012,28.4322715895786
"Feature0220",20.1951831754675,21.7510587826257,20.919535272827,22.4742867883002,22.0709922772822,21.897163843808,29.2691041667058,26.1203106937329,27.7872744487507,20.1902916230889,20.1144977678772,20.4337124802549
"Feature0221",22.3623505290714,19.7736499615508,19.2886144667568,23.2620248240058,21.4874298075553,29.8321919156112,19.7910616747595,19.6360042970436,21.1074464809841,17.3319650846025,24.2278059868057,24.2544933343132
"Feature0222",19.7525538118459,21.0523203265092,21.0881091179448,20.4163993155997,21.4613224543601,20.7800839927199,20.8527450620788,22.3213388346433,18.4865713390028,27.9457892931625,25.4861066615942,25.8212809326358
"Feature0223",27.7618868954637,26.6516297215204,27.1262009042456,21.9480494119385,21.0366599602415,22.2296762101097,22.3614839498122,22.9923445543103,22.1919066593479,24.6220025230534,25.3772462926444,25.7931411124288
"Feature0224",17.9594921110854,24.2047375116849,24.3655732903671,19.2979748613409,19.4083315519975,18.4561304380642,22.5812942857553,23.3269267412063,19.249879788253,28.3007579610599,20.1364767489628,20.601086348656
"Feature0225",19.5126636747915,20.0414404198793,19.9242774347341,20.7838564288502,21.0861000909898,19.9797470720221,20.6871860746238,23.1701938592633,19.5680133627278,27.8112100081945,26.9835740837543,27.5225483934704
"Feature0226",20.691199962302,26.9100178351538,27.0745957429961,27.5216008454406,27.6564930361734,20.3076827507134,27.196957676047,27.1755349482721,23.3445348109508,26.2991587125628,20.7230925093008,19.7851457919678
"Feature0227",27.8947137453863,27.4716014506736,27.4526905459408,26.9472729660707,26.9494946500798,28.0436214944025,26.396115291326,26.2475571535402,27.7829389465995,25.8255674180178,25.6226766227555,25.1455050789816
"Feature0228",23.5890689189196,20.8021620488489,18.8586819044652,19.6537127298689,19.4548863384459,19.173859964595,19.6805145647216,19.1054958220879,18.5202795325577,18.1967531068351,26.5156229912285,26.9906054010785
"Feature0229",21.1823754063575,21.2046922604415,20.8814012954798,28.2557916250839,27.3944464139216,29.2053394194227,27.9953267601576,27.2756547609856,25.7430422262202,23.790036113472,23.8621779940751,25.470493632036
"Feature0230",28.0082475776389,22.7058616411193,22.4576518749501,19.0250745832162,20.2930374856818,24.0126497535974,18.9123742168536,22.4264389161638,23.3989995018905,23.2232619182489,29.0656390240483,29.4240414497399
"Feature0231",28.2615642990547,23.8927116116138,23.798465157784,21.3434772420689,20.7892074175642,21.299063474687,20.4843150721022,22.4049935179159,20.1713833391107,26.6215090894566,26.0232155568145,24.2759674530413
"Feature0232",21.195060609837,26.930007736123,27.1022814321039,27.5467471572381,27.6677342257247,20.8046883518888,27.2112398469151,24.2817552327534,28.3799333653499,21.797525566751,20.7983024707601,19.9256221781713
"Feature0233",20.7043875164686,20.3289956178148,20.4770886471579,25.999529619705,26.9451636074562,27.4433839803402,26.9105641208605,19.7245367613675,28.5752799256907,21.2210626807195,22.0048309783676,22.6108659402288
"Feature0234",26.9663576542521,26.4548720919493,26.5848373585132,27.071160381281,27.4975636791618,20.5723564946691,26.5885942297622,26.8232032574234,28.3746750566637,25.3753108219838,19.8365786830454,18.9363281780965
"Feature0235",27.8979233327748,27.3120541237395,27.470788893447,26.162679226643,23.5733500236162,22.4543935745755,21.8270794651088,23.3370916918886,22.6567212027073,25.3136501994763,21.9033586788874,23.9884019934624
"Feature0236",23.1432912707869,26.616271739465,26.6757686786281,28.0064762014248,28.3427205013126,24.9635776991908,28.4671187018961,28.272931151835,24.0298674057562,27.8472161769164,24.3275460511058,23.8981768109056
"Feature0237",23.369386699437,26.752113603368,26.8139113857994,27.9844626326307,28.2958241170219,25.0093557507895,28.4287869105473,28.2144687134392,28.1437199880218,27.8585081857708,24.4459320840835,23.9328992401934
"Feature0238",26.7074468164214,22.9836954677711,18.3900213288878,24.2183851405865,24.1332452993204,29.4688027626253,24.5676849050872,24.3669218195561,24.4503830961774,23.422820944273,28.8417328489654,29.2361252031419
"Feature0239",17.167381810397,17.7050007464398,17.7048827067698,30.3221122058273,30.9251720851141,30.2035496485383,28.9447196138556,20.6455950230067,26.1257194392747,17.2734470512053,14.872030695472,15.2633241111167
"Feature0240",18.6031269232475,21.5116569900988,19.2669424720326,20.0940234096519,20.4925481072418,19.1017407864413,21.0477814548638,22.1340222178963,18.8523987682014,28.5745598496809,27.077788928868,27.6403526144135
"Feature0241",28.5599477453764,28.042912542735,28.0932972399783,27.3244023381227,25.7601028484696,27.6957878787492,25.7918138986579,21.9072630506585,24.8810868923857,28.072558563867,28.6873475622912,28.8912052518404
"Feature0242",24.139668289365,27.8232451268406,28.2220869922967,21.5694182319375,21.5495133708463,22.0742165387562,21.5655993636331,22.555008394847,21.0381015791679,23.3229856130409,22.6971759134412,22.1928364943331
"Feature0243",21.3280933680727,27.8499647148899,27.8327093939259,27.9959374488568,28.3332999850405,23.2484575414592,28.0424238792377,27.5469550147065,24.9385549487925,26.9417890232443,21.5033661612131,21.6199619603419
"Feature0244",28.6340060130467,28.0871385458013,27.9157738988863,23.7806667331306,23.6164936735081,24.9686888532829,23.8242059175451,22.7719740467576,25.8759736072583,25.772718718901,26.7643500139559,26.8535085301292
"Feature0245",23.633797409198,27.4862514920104,27.6581432519499,22.9108100886039,23.0810043900557,19.7562565094131,23.3065519345785,24.5404207152327,23.3907892440835,28.418815865317,22.135312118627,21.8126918968811
"Feature0246",22.0645879558732,21.845582460488,21.9742286519837,22.2358916349986,22.1335637274432,29.9648836684793,22.2311738782555,22.5912551770056,24.529368705229,23.1416376200593,27.4335186984779,26.7498677455632
"Feature0247",27.6655282558372,27.2046287756302,27.2361404553847,27.2684117835017,27.6095863957584,23.1689805240251,27.135282879382,25.5888671428269,28.4661707915005,25.3546131827626,26.7058754620337,19.6734759652955
"Feature0248",28.5348862001381,27.8244844164883,27.956624428188,21.5441735074696,21.2540967774555,19.966377948519,20.6214923472995,20.831678733701,20.4147203833123,26.7897647457266,26.5291811852077,24.7547244028105
"Feature0249",28.6991403163605,21.4442356389595,20.7724121223482,20.989471872487,22.1217472113805,28.631762342855,20.4149301338724,21.4669537598783,21.9470940410663,22.3496965338099,29.6479431813633,30.0389353927155
"Feature0250",29.0905961018553,28.8624773445449,28.8157644501206,26.3372721088141,26.2237888235583,27.2232242109645,26.9280411575535,27.1114345632226,27.2883666579365,26.5815598829017,26.8334727845878,27.3599428572652
"Feature0251",28.7938678718855,28.2348963474625,28.2371502685836,27.3515817792594,27.2688877156277,22.6444045086735,26.3802029618655,23.5922334007332,26.927094061527,28.6205977715204,18.0693653292195,23.9180771907303
"Feature0252",22.7988052963272,22.8778438455341,22.3970979211943,29.0295188045194,29.0909770570943,29.5853926129361,28.7468183616137,28.8187135985767,28.8458362513148,27.395251614865,28.1020097980502,28.801201556271
"Feature0253",18.5848579689788,18.6195483825949,19.5649271954161,23.5352211782035,23.5845301950454,23.8834591134459,20.5893234033455,24.1047362215131,21.617241577509,21.9850120523675,29.7989685906094,30.2079062459964
"Feature0254",28.6447416525146,28.213420034671,28.1929561599223,27.8739339202009,28.1059141019174,22.8934874625808,27.903463466179,27.4529566629271,29.0266297083571,26.9187159273434,21.3724837579944,20.9123916019323
"Feature0255",24.4912165848767,24.1151636446621,23.9520891965919,28.8880998543829,29.3681015178955,29.6543328377807,28.5997420035396,29.2546410613963,29.0506406852057,23.6044843851395,24.304019817318,25.1557482984147
"Feature0256",28.9375500126954,23.2000901378683,23.4469433841869,23.4058450352312,23.6393055330554,30.346617922306,23.663117030067,23.381139018417,24.6368556128143,22.2993475875989,27.4058999682628,26.8386628368739
"Feature0257",22.5876972432945,26.5523116084823,26.6299230225867,28.3208346487917,28.4097770089429,29.1584163725594,28.4132815308646,28.3604181241145,24.8223183221346,28.9033817567947,29.162885137062,29.7361708805744
"Feature0258",28.002931682457,27.6651721644748,27.7834713255586,29.1633024066581,29.147813531089,29.3123824704404,29.1852330440457,27.9827760198402,28.9498561574264,28.8457989112003,29.2840929841277,26.1567794052398
"Feature0259",29.0101992077506,28.8867276679472,29.1348331197719,27.9422354999808,28.5293683147544,28.3265591888827,27.465753525423,26.2183617601146,28.7443166635395,28.9350890737074,28.4121405083609,29.201685849217
"Feature0260",29.4318663718022,28.8708611691814,28.6994328408396,23.4742942055778,22.4070195772399,23.8004025555583,24.1629750406252,22.3362054953716,24.1213865880244,26.6146186404384,27.4789317870316,27.6002177728432
"Feature0261",29.5456477787457,28.9864659207632,28.8113508892438,23.5178116322504,22.4832406850901,24.3448669305896,24.3710775847694,22.84102767672,24.1421711367627,26.6244100795556,27.4789940394404,27.6631632584653
"Feature0262",19.5672643421942,20.1092810844749,19.4846153846678,20.4415808880055,20.6195812260473,20.0376184838587,20.3538069099382,22.9241942271353,19.1664347020071,29.6511681716151,29.2754246538907,29.8704586982207
"Feature0263",29.4367218582121,28.5791195506569,29.0276697311366,24.2272131548028,23.1646208974717,22.944674975025,21.9923694766367,26.0976655925803,23.2269291984092,28.5206335676555,29.2715087742884,29.67587144508
"Feature0264",30.172253240005,29.918390625163,29.8466638159755,28.49817316778,29.0358928277141,29.0507472707014,28.6391099556756,28.2368186514821,28.9878280240774,27.1800583703711,27.6326780800564,28.2136904530639
"Feature0265",18.4413218485915,19.8113819195303,18.7218094481402,22.6811953639932,22.9721859006669,23.8982600306127,22.7813633981254,24.6072586116615,21.5877633269934,29.3413952218538,30.063013803302,30.4799410208882
"Feature0266",28.0884360394306,27.7679845436568,27.8960970717299,29.1645018783742,29.1381857655747,29.6106362343426,29.1565080730758,27.9279051036815,28.9301373369613,28.8477355996642,29.2389749836822,29.6856570838185
"Feature0267",27.2109540203489,26.8280893704522,26.9130544276677,28.522231402288,28.6302890908801,29.1406560658598,28.5221507093585,28.5204254351602,29.2720571364961,28.9393853267581,29.1008362259948,29.6793333223937
"Feature0268",28.4039312630651,28.1172101191718,27.8517534936494,25.2983571085219,24.0912085410864,26.3510863452628,23.7673952192145,21.3038557915105,24.0068692299504,29.1886872784603,29.6934154779696,30.23560900697
"Feature0269",29.6115638771433,23.1896277888227,21.1446274834261,23.3030009399313,23.5163707893933,29.2068380421244,21.7688402224905,22.0950553183582,27.9828324568066,24.3882156718884,30.3021600835235,30.7425358889312
"Feature0270",30.1049437130273,29.8051227232678,29.663096794162,29.5561955063429,29.1021987239423,29.7382892943023,29.0509552701206,29.6738697129558,28.3748720594914,29.3269521455869,29.6739119207079,29.6746935161051
"Feature0271",18.2408482222019,21.2585010374413,19.3155451658757,20.1435249670986,19.942752435688,20.6167628122744,20.2652119857312,23.3379507482147,19.6676565903984,29.6313247028138,29.7282510502452,30.4985017331939
