"","10_CTRL_1154.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","2_CTRL_CTRL.2","20_ERIN_1154.1","22_BOCU_CTRL.2","25_ERIN_CTRL.2","28_ERLE_CTRL.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","36_ERIN_CTRL.1","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","48_LEDU_CTRL.2","5_LEDU_1154.2","50_BOCU_CTRL.2","54_LEDU_CTRL.1","55_LEDU_CTRL.2","58_ERLE_1154.1","59_CTRL_1154.1","7_BOCU_1154.1","9_ERLE_1154.2"
"Feature0012",19.4709176303399,19.5141980261757,19.5511139893139,19.0617530800819,19.6313901929455,19.8352183990188,19.8318398821193,19.6447721164225,19.3910481115631,19.588356748979,19.6490471218896,19.556597811955,19.4300068417583,19.4922413129391,19.1872689130289,19.3507805290942,20.0296431617373,19.7097493234311,19.7066120041638,19.4275731389346,19.7441049258061,19.6357633454341,19.5843792929707,19.1121449179617,19.729455399644,19.2706622996703,20.1568686586775,20.0136939777865,19.6576645174103,20.0133767523362
"Feature0013",18.6771600866302,18.6926281409161,18.4568701473653,18.6177366461675,19.1484591516314,19.535832772558,21.7108714034282,19.2013222807498,17.7870123413373,19.3322474449568,19.5188345724008,18.8120956048722,17.6284749268827,17.7801015522781,18.7473755945655,18.6868179566298,18.9902469144245,18.2428445782071,19.3187851838599,19.3733312599026,19.2307210690346,19.0767973788871,19.4625364298946,17.641596551062,18.3043972293703,17.5771051858032,19.557650845106,21.3964473720546,18.9801779478964,18.3509288351266
"Feature0014",24.7267376451464,24.2833559644144,23.4287129559805,20.6115426448767,24.2608051546141,22.4536105878217,24.0521163663065,24.2247052323243,24.1034920181975,24.0704661185965,25.3525127439865,24.4242771740641,24.3322908548308,24.3141534565325,24.3411279155774,24.3592981500036,25.1939104557059,25.280565243179,23.7505930795955,24.2229879469763,24.2901837353149,24.1336639169963,23.6967358935443,24.4562225195506,24.2899254379309,24.256053299525,25.771610864281,24.6339658283031,24.1876108968599,25.5354700356465
"Feature0015",25.6360978120506,25.2434443630803,25.0479993802453,26.3137992684312,25.28928823266,24.0073190114254,25.0226819155315,24.999432229,25.2520262720254,24.8390575582521,23.9236196725193,25.5883900606114,25.1180884807119,25.0886567817867,25.0493772968199,24.8546793695001,23.8538605808205,24.27048782574,24.8273798640223,24.8829201976693,24.4186883695521,25.1446153474389,24.905357752,26.4073703359556,25.1777787558503,25.0741285964297,24.9197189415358,25.9738946684911,24.775902904327,23.7559088544624
"Feature0016",24.3590830546023,25.4767005786727,25.6075159154919,25.6807845355008,25.4954263611744,24.2242866436533,25.8033622608827,25.6375628771303,25.5628255212696,24.0295245675482,24.0851951355127,25.6912358932907,25.5630504730961,25.6637496923911,25.6243601350184,25.5460498769943,24.4715365624683,24.2306636197499,24.1108129369644,23.7880009645688,24.3677194305252,25.6906579900209,24.2325210745241,26.8175404390684,25.8587906826903,25.6155005545281,25.0314838816772,24.4727514909061,24.3860145092648,24.486770961602
"Feature0017",24.252938596501,25.6165822488836,24.9570945049377,27.7278807746144,25.4111426804252,23.5205440611442,25.1678146588296,25.5955987869975,25.4849065331901,23.6582119694597,22.7558225758541,25.6095630749987,25.6836471225183,25.6778246449328,25.4279479666941,25.4305840016902,23.7481882830039,23.6739344256332,24.0974062073146,24.1996081137585,23.796404705194,25.5472220528627,23.6934805316989,27.4002823293979,25.5273844989542,25.6544327459106,24.5395035949004,24.7096896680278,23.3637992322064,23.3804627002024
"Feature0018",23.1893232942111,24.9859442403601,25.1599392021885,20.2944752748737,25.1877313836009,21.0106904927654,24.869766759125,24.536841996374,24.795374117217,22.1728871335954,19.9722262181936,24.8609853538334,24.3928418088912,25.0047682641772,24.4493329450188,25.1252520476463,20.8717192169673,20.0035537649885,23.0740820495458,22.6428278299512,22.7338938732997,24.5877305280202,21.7346472693297,23.7917999490096,24.5824718623989,25.0621260160798,19.9572152425309,23.0799750527221,22.9112648066943,20.2160897898799
"Feature0019",25.9984708134784,26.0579974915525,26.558867380771,27.4559451810849,26.092314297871,25.6601395243046,26.6643179041147,26.138053441789,26.2966828339529,25.2907165915848,25.5469555238367,26.3896965662616,25.8199073130265,26.1694096578374,26.1957402942129,26.0906904644516,25.4924657411442,25.6097280601738,25.46861177499,25.1126835282389,25.4236492958503,26.6707255225038,25.5673384198379,26.6238918705625,26.2751862143065,26.1988028734161,26.207293262225,26.2509462781247,25.3442925426288,25.534263414602
"Feature0020",23.8014899248871,21.2037643069191,20.4738729531379,24.3234493960211,19.1865857982006,22.2800900297313,19.3029177533234,19.1870673491722,22.1555408893275,23.4369376517283,22.7893574428823,21.3684583413716,22.2779895652644,18.8635990656072,23.9562933796855,21.9511799238353,22.2828433051549,23.0221546029624,23.3113659338513,23.2204806945525,23.0303322343325,19.1613152643802,23.9446454957952,21.9365141308719,21.3924331549522,20.7166752281857,22.2182279155488,23.0384498765938,23.2909830997643,22.202169912598
"Feature0021",26.5127845010673,28.2021745870839,27.7117791082034,27.0383891824551,28.1128875912773,23.0945236362562,27.6538895393505,28.1649203636496,27.9656063733898,24.232077094191,23.0208101664708,27.9550508883112,28.175590190481,28.1682434436236,28.0020373234148,28.0873866020096,23.65521404549,24.3377108860429,24.2408704415372,24.9430837705588,23.6887070557478,27.9585551891654,23.9619554288255,28.5926003191911,27.9265640247376,28.3047778677772,24.0718448130603,23.2090245868528,23.8837719799433,23.0962395880164
