"","11","13","19","26","29","35","37","4","49","51","52","56","57","60","8"
"Feature0001",2872677.46872461,2879804.1455987,2734507.1427305,2262844.97690739,1191853.30374589,2080108.48882609,2544314.53082887,1950620.63028013,2395717.89289422,3005253.93626636,1539842.72451343,1833188.10898441,1630933.62917711,3311496.48211597,3387595.80188534
"Feature0002",68751.7802434984,71082.5722379729,49419.451032852,63396.3790383376,48491.3039387046,44980.2259182445,62346.7641904116,74688.4629225505,77285.6602758556,85052.923086057,49400.9585928134,42414.3656891588,59247.1022932168,86538.9709130096,67356.1852349736
"Feature0003",894729.32783895,826984.030261821,526178.042532813,684672.232437463,407433.701029272,507657.527523684,748024.251717361,572479.758299487,617181.213786349,924305.355019899,388631.636353146,424607.630340962,532330.519456457,1138665.002909,832317.46109791
"Feature0004",60626.7727456832,63509.3738779879,63761.1518378114,51427.0522556299,71000.8156828527,63771.8936185011,79598.6769363521,87971.7948061755,90087.0997226515,70100.2867701235,45283.3570977297,71657.419468169,75907.5018922506,139615.110956511,57331.5135478502
"Feature0005",777582.383314591,755038.527117518,853966.452133613,662199.854504978,577679.084671408,1172893.4707168,1107695.38700921,949425.554168312,751257.681594491,766004.513773802,564709.949330855,838487.14387427,759158.519853588,627281.735162746,956646.554665809
"Feature0006",62580.8779915755,79224.5534651746,61869.8577704064,67218.7018589383,64786.013184474,54158.5263405488,63490.8070427003,141304.06031792,69570.0555162281,70661.1593322696,65387.6623772529,78350.5792465896,70861.3283387346,138836.938430878,65349.2985485272
"Feature0007",3379288.70724861,2848320.00692753,2533628.86643082,3052839.03619817,2852986.64024596,2853406.02621064,2823480.44373768,3197899.66139748,3204386.76582195,2747394.79849034,2735112.42123295,2565575.4936015,2370287.55549409,2455378.45788525,2629958.08117026
"Feature0008",708678.334219492,643901.322204374,629749.857902231,860216.605185992,1049887.06366706,675637.028261479,786926.782277618,1022351.50492042,1742965.31797859,799597.648525816,1171879.96899978,1181589.24452683,578201.302350403,442570.133178515,927823.940311289
"Feature0009",241262.713643214,257236.11835767,137099.064661002,89363.0114306459,158897.273705212,147723.754768891,86317.9199707676,252784.482464815,278974.131976159,409358.080569324,158249.01104229,154653.839880988,200772.943018657,203705.99452332,84352.0409345454
