"","1_ERIN_1177.3","10_CTRL_1154.3","11_ERIN_1246.1","12_ERLE_1177.3","13_ERLE_1246.1","14_CTRL_1177.3","15_BOCU_1177.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","19_CTRL_1246.2","2_CTRL_CTRL.2","20_ERIN_1154.1","21_LEDU_1177.3","22_BOCU_CTRL.2","24_ERLE_1177.1","25_ERIN_CTRL.2","26_LEDU_1246.2","27_LEDU_1177.2","28_ERLE_CTRL.1","29_LEDU_1246.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","33_BOCU_1177.1","34_ERLE_1177.2","35_LEDU_1246.3","36_ERIN_CTRL.1","37_ERLE_1246.3","38_BOCU_1177.2","39_ERIN_1177.2","4_BOCU_1246.3","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","47_CTRL_1177.1","48_LEDU_CTRL.2","49_ERIN_1246.3","5_LEDU_1154.2","50_BOCU_CTRL.2","51_ERLE_1246.2","52_BOCU_1246.2","53_ERIN_1177.1","54_LEDU_CTRL.1","55_LEDU_CTRL.2","56_BOCU_1246.1","57_CTRL_1246.3","58_ERLE_1154.1","59_CTRL_1154.1","6_LEDU_1177.1","60_CTRL_1246.1","7_BOCU_1154.1","8_ERIN_1246.2","9_ERLE_1154.2"
"Feature0329",24.0467133478008,22.7589531361137,25.6245474741974,21.8414101102708,25.5733336527664,22.0212357837667,22.7218827793478,25.9275749220258,25.8951023386004,22.2533505766922,25.3956728861653,26.4652648279425,22.3105362584699,22.1476230444938,26.1434190265084,22.3008712260627,26.0950320508143,25.8416375115227,21.9057828982024,26.2463477281262,25.7736325894955,22.9925540778315,23.8291419100417,25.9801811478095,26.1336798500442,22.7349730135364,22.4760093669941,25.7400601087692,26.3287141138285,25.2143545397753,22.3490671630847,22.070306893397,25.9560461803039,26.1283182209232,25.9730843180084,23.5109682640853,22.9540587962904,22.4806917446437,23.0126475521478,23.724273178788,21.9152253660193,26.1993787944466,25.3534796358162,22.1883271381067,25.8948041281454,25.2419706185606,25.5708844452307,22.4171605923323,26.5392741532302,26.298444675639,25.9639227211254,26.0796801303693,23.0719223264105,22.7059273265884,22.4118433584053,26.240870980847,22.3254835624811,25.4239701519769,23.8397454062573
"Feature0330",22.8753792127255,23.4519294024315,23.0409975751375,22.8680720747708,22.4944002488049,27.1414790857199,28.3737969682229,22.2821983279471,22.7785976210755,23.3571144765088,22.47129890325,22.7672766316856,24.1762642698875,27.5847194449921,23.279725794851,25.9815060962483,22.490150732379,22.0149928549082,27.1015774415211,22.5596742126496,22.4243991377668,23.2328514875401,24.5293296906796,22.9154907672958,22.1791731956267,27.1657624161203,25.1482575984425,21.9573695118641,22.3242410075364,22.6860550640243,26.7745076250162,23.9443144770739,22.6351507790953,23.0251709475193,22.4034852282822,24.7919319084698,24.1955993689666,23.2442642619174,23.3590091780005,23.8915721064952,25.0430960287863,23.5047885143547,23.3411058711619,23.7611323302347,21.898287811387,23.0603138673268,22.4056903996424,26.5470383431785,22.7256668796516,22.4300443220715,21.5111021184102,22.3497833942475,23.9963374760247,23.1373958429286,28.8617808183884,22.4487104408607,23.2557403789524,23.0665779151664,24.4375190850128
"Feature0331",27.295001702893,25.0272268022152,22.1791374229459,26.7582506968469,22.1630942464913,25.5395733608873,24.6190077403037,20.6179946550145,22.3231425485656,23.4821350638103,21.9332040899505,20.5251119185109,26.0326501735153,26.2089227118353,20.1442639483413,27.0853822557444,22.4492322856959,21.753527547715,25.024354647891,20.6839349894572,21.4451894948597,24.6862223295346,25.5230115775792,20.5121977249462,20.179805902154,24.8166059900575,25.5580504371435,21.409531238269,22.2053383900564,22.3191403756723,24.9045445477286,26.6351218863813,22.0316037613087,20.5446040130584,20.7955638682339,25.2313663441629,26.2479122289421,24.4941953824134,24.5791789935619,24.2840387443001,26.2945244439576,22.0501727307538,23.9299830464864,24.8241318097566,20.906134983911,22.0031933083956,22.1797184566721,26.2412108960158,20.6796684851737,21.0620310261133,21.0027001530477,21.1823786253676,25.7399318232244,24.6312028197365,24.4607491632401,21.3917925985258,24.6308561178709,22.5458821852947,25.6318446315364
"Feature0332",22.0608104933903,24.2445679106985,19.6121034796424,22.2301872789518,19.5992467120217,23.0205970870374,23.2359093348987,26.6420307574585,26.6229309102306,24.843978962563,20.8286913207025,26.9084519782445,24.3909344088688,24.559030262076,25.9148849724289,22.6982891264519,26.8099212049183,21.9224359240608,22.935254260105,26.3879641335192,22.1231133750591,23.9240894422168,23.8377803174258,26.4928639380543,26.4885920165634,23.060457109052,22.6617441283358,23.0690187369391,26.6789574152708,19.8780893720022,23.4983982379197,22.5152651913317,22.280646559936,26.6854884746527,26.8036107232484,23.2502790389184,23.9232433197508,23.9465812895452,23.4090355503728,24.0351446243762,23.9822018625129,26.5399493379418,20.2052818733319,23.9327467794889,25.6999235267662,19.7565159258966,20.728955377311,22.9368380357357,26.6355456073305,26.7072172286849,20.1798882724104,20.4565154115918,24.3471644689376,24.569377707029,23.4728329000056,20.8718175770631,24.1861283334388,19.791093003924,23.6683021963635
"Feature0333",20.4562566289299,19.9859268755514,21.7655732281644,19.7115516852732,21.3866643982353,21.5530410281505,21.3415769339993,22.9677407411982,22.3276435575269,23.1252821265584,18.3767041529,23.2981568725706,20.4327814172899,22.5345444292704,22.3083352645635,21.708575038606,21.3855930335432,21.145559357179,21.5984427645596,21.6525913616786,19.4840101146622,22.537188614142,24.7271183591214,21.6514338487836,22.626219917703,23.0996050375701,21.9417534564168,22.9323712981654,22.396852580722,21.1886748560239,20.4757564342526,22.4708095324903,20.8907519962495,22.1277279322142,23.3175236962695,23.8632884541693,23.9370529729853,24.187188279779,22.5189724987679,23.217171346442,19.926845603368,21.6274786874225,22.3705664773278,21.806702566157,28.4527357537402,28.374759678274,27.1579639029454,28.939413150029,29.1601262808332,28.5585722988178,25.4230629913522,26.1992049485663,28.9791257070444,28.0198626392973,22.0105983299595,26.6572079130656,21.172608378224,20.343112696067,23.145781904354
"Feature0334",25.9684121213564,25.2469277418111,23.8100763288344,24.8361485186357,24.0984898214301,25.2413447097532,25.040645020158,21.6705358826222,20.7530093417593,24.68562227329,24.1698421552799,21.2276891519406,25.6643839647791,25.7641089921596,21.3492672301833,25.0924914376705,20.6195805210158,24.1279898886724,24.6826248913842,21.2902141168057,24.3618517056489,25.2006685423082,25.6941310248574,21.0956674481784,20.4149619962159,18.7935718613056,24.4922079706306,23.9993968348306,20.5490422528849,24.899770101567,24.4110714245096,25.580377682176,24.5290417457797,20.7696189177205,20.7893456924892,24.9250280926688,26.0993750837031,25.5791529446765,24.1312357131964,25.3719199302936,25.9708412846083,21.2634218954189,24.8252523652112,25.0562601911455,24.2208237106739,24.0361931754622,24.7744555454272,24.8087006508134,21.2165408243213,20.5228971043767,24.3597413901225,24.555268583324,25.7627691731677,24.8517059704342,24.7706760195449,22.9868926239326,25.1726347854378,23.8883608366886,24.8726588398622
"Feature0335",27.4479287100799,26.6955143337555,27.0124414687206,27.1079404627741,26.7572990156351,27.3376942032612,27.5212235618206,28.9165230863623,28.0351256386307,27.9304702940826,27.0117818340942,28.9219117477199,26.9820013802503,27.2225065965868,28.6920760877285,27.1759298952239,28.8655059677547,26.8123762666677,28.0686284988743,28.8605355253251,26.9299379695255,27.0427742477961,26.7501292427106,28.787623681292,28.7719076111325,28.0013325283727,27.6651182067912,26.8765149288409,28.8029497543993,27.2170321314396,28.0382745327921,27.2196539035869,26.9868159647481,28.9021111589256,28.8409471781597,26.8124708536203,26.6651439303144,27.1030340599355,27.4413750170622,26.4486784887744,27.2729304142064,28.7172703539158,27.2921977673329,26.7445501460799,26.5385432893041,27.0596793857133,26.9167217942073,26.9560328417555,28.9220084081925,28.9353474922727,27.7575620817468,27.346973229454,27.4996150823345,27.243971757448,27.400384203998,27.5016722541957,26.6397661852259,27.1441280158634,26.5456633485021
"Feature0336",24.9717539287729,25.351363068695,25.1750985975701,24.7493003395228,26.0288824950261,24.747466952364,24.6417733927389,25.0408478859314,25.4747051373751,26.520429480307,25.5685779289183,25.0539507086523,24.7483391635416,24.3213525294362,25.7110397131304,25.0043811700674,25.1739006585659,25.8612265114755,25.7983393049113,25.3758013057843,25.3938301777342,24.5115809802815,24.8243772504301,25.5538863506036,24.9064680735655,25.7669651210659,26.4707292242527,25.3551988935742,25.186295273237,24.6950341164676,26.1088267545297,24.7191431886797,25.4384813025181,25.3666013715507,25.1638724477308,24.629895942999,24.8003702698291,24.7240551147309,24.3533742901282,24.805713604238,24.1687007951818,25.6969965988753,24.6336858921529,25.0072825952269,25.5672644653364,25.1501955273854,25.6257332408437,24.9914214428833,25.3040320130229,25.1435502213393,25.4244079103428,26.140712989089,25.3763499245915,25.8386894278553,24.7196111463791,26.4273675670502,24.4436368876444,24.9687646136803,24.8885593936394
"Feature0337",25.9591349859446,26.164021361389,25.9749121046908,26.2588366676487,25.8731465627664,26.3274783646775,26.3600071970866,25.5394008728237,26.0103563659903,26.1448635950362,25.8862690489763,25.6149153641815,26.0759530587296,26.1991699387949,25.7527661013234,26.1758088929308,25.5095022867939,25.9110523414425,26.4920833517565,25.3618203250239,25.741767237755,26.2937728303154,25.9236432915709,25.4861332516707,25.391171915547,26.3666284062689,25.6567015457256,25.7643687454921,25.4633143980009,25.9407328317869,26.2239514850033,25.9821553521905,25.8962290285761,25.4686621001157,25.2805786348252,25.8944774552499,26.0486681077161,26.2732141907589,26.0287250432202,26.4646237549417,25.6211326506769,25.3774496693113,25.483489592577,26.2781153566633,25.594527641098,25.8887921805264,25.7406652305031,26.4131085246036,25.518540937396,25.5711707902667,26.1531297791514,26.4378798359302,26.6914848452104,26.5548787549444,26.1821086372262,26.7870171787482,26.2423832570303,25.7308247100937,25.9840053384728
"Feature0338",23.5370010450456,22.4381645560299,25.8875862026856,24.3958397957664,25.5055905346526,22.302773811323,21.8989987157122,24.0715285638026,24.5015105051252,19.5624571831537,25.6790810471864,24.5126207179708,24.426243800784,25.3896678696372,24.1050943764233,24.6052988061421,24.2977234789667,25.3754208977836,20.4215777684973,24.2084118990214,25.2579589413228,25.4554615638115,23.9922304329188,24.4089356106667,24.3865379591776,19.9521815797214,20.2204908986786,25.3101676253481,24.2785454054268,25.4625467921368,21.6057213173085,24.3789364153541,25.3828108726083,24.4839884796867,24.5692931591727,20.6655378379704,21.6163579620586,25.0618967035474,24.4697392984993,25.6328728774997,24.4169518955487,24.4251839823678,25.2862568707713,24.9901460271464,22.6766514584855,25.7803472692163,25.4033594483275,23.3533317647482,24.4797487973956,24.3895660194342,25.8524148847325,26.1441620835497,24.6796038000354,23.8396641449692,22.624022773394,26.5309075331358,25.2571996427428,25.7712451691499,24.6437345763682
"Feature0339",22.0928945607296,20.1168312048193,24.8381479331917,20.7063746511887,24.9683443589664,22.3597689684419,21.0894828879794,27.0031526398005,25.5613338172514,21.2967964700777,25.3664172201061,26.3885960273853,20.4188460799513,20.6472966275503,25.6656522327333,22.1617635533773,27.1643492057037,23.9620316128889,20.4434116830303,26.8488416650356,23.7781541446832,22.9053609883822,22.6002780951776,25.8478981389936,26.9000303527437,20.597852459785,20.6731820228204,23.7347619352575,26.400783374049,25.4103970424867,20.3575872709585,22.2010363785599,24.4363817198141,26.1425605686749,27.0555422827018,23.7257951176665,20.8732960472187,20.9720886428935,21.1586908640399,21.2817704710105,20.4149069562329,25.7222572559737,23.615548330579,21.4480280265195,24.3019510270955,25.6994619381774,25.2659996540564,20.2353693185971,25.5331224182289,25.0882481153623,23.5392280304829,24.8479938885109,23.0465449275572,21.1183405258822,20.9035274066543,25.1994952161081,20.4251667760722,25.8320266134675,22.5982792213386
"Feature0340",22.1444469371321,23.9302264420858,23.45745807051,21.8850885143815,23.4624912291005,23.6017076513335,20.4078390880663,26.322791539284,27.5618144346787,21.7982404904963,23.4343742152738,26.7547941249313,23.0080550440264,22.7737562780908,27.1948986329306,22.7461622558594,26.4500705398298,23.4419916721529,22.7747605910423,26.300507837873,23.4611316246688,22.8931253942811,22.9534042051615,27.5555684117046,26.2496092912386,23.1779075424039,21.7362933008144,23.0109624415564,26.5034884113749,23.7333857289696,20.8249742937782,22.9045378340622,23.9432861331212,26.8893720694483,26.5113671656448,24.1798645820485,23.5086420308859,22.9021448229186,23.0430630381599,23.2400731294871,22.3246283380031,27.932092517445,23.7967687884103,23.3293253872992,24.8162922117747,23.3096464870683,23.1983019363963,23.2858744576678,26.8734021907523,26.4213619392567,23.3103659750252,24.3856779475408,24.1177616033829,23.9940650081972,23.7202192453492,24.551276492121,23.4587759649394,23.5955700535829,23.2864234941643
"Feature0341",22.0477839845317,21.8170250474555,21.7009312367099,21.4629704532115,19.7063098205017,21.4541933431527,21.4874854160633,28.6980244348991,27.1851429266826,22.458365031823,19.7712753273281,29.1877990983855,22.897748697516,21.9683687627542,27.7153800573646,22.3454578451615,28.4707575073058,20.0188340821221,20.2583032663927,28.4541176289877,20.8067754040588,22.854725947358,22.8476745248556,27.9808561731278,28.4378868355467,21.0871397100938,22.2460618481676,20.807646266995,28.4453440097572,22.3920877627474,20.5600106893488,22.8692941986988,20.3458035372099,28.801379122633,28.9783787095895,19.943867459243,23.4500160523401,23.2896426120645,22.9656123347953,23.2492393410342,21.9287711728874,27.073702040055,22.7689512348062,22.7938933619651,23.1370743242323,20.1971953373278,20.8424645102833,23.0276726843215,28.4611904685131,28.3102493678225,19.6233830695452,21.3132427506823,23.1883527791706,20.0738350395391,22.0075761931879,21.3557910475687,22.5315330326013,19.600567810688,22.8436714907807
"Feature0342",24.1811161859142,22.8988028993265,24.2917219417336,24.3062312176478,24.1240724254456,23.7749350160569,23.6059426813029,25.0150327116346,25.4150356253575,23.4408054802566,24.0738648718086,25.360247528166,24.3602298603971,23.1688938564343,24.6222901072311,24.0667425709776,24.8438125039511,23.9566401038254,23.8924802611069,25.0725831129268,23.9835190006446,23.0539583559914,24.1228487948079,25.0223257164904,25.018065199451,23.8926959108002,22.2706332619432,23.9960829233839,25.0349517557333,24.6569342889997,23.611539691106,24.2333881636826,24.234048897363,25.0673039666214,25.0830848110535,23.9060611169643,24.0457525979461,23.2780822889198,22.7735225785443,23.4507662202866,23.0796281669198,25.1047222384258,24.254134235412,22.9767414185934,23.6456996818549,24.5613191181748,24.0174403982382,23.8576189628166,25.1348676486836,25.0059957484902,24.4264051942117,24.6255993991127,24.5065298323386,23.0684963914517,22.6869359202802,24.3659685755833,23.5344880951692,24.1269174231653,23.9111509779239
"Feature0343",22.1221871609137,21.7185522386096,24.3385424826067,20.9644456823672,24.3714835924241,22.6984420802755,22.1400667712886,25.6854303900605,26.4093799521333,23.1372522663812,24.9293596017413,26.9522662597106,21.2906138927023,22.1843402591916,26.7144893664792,21.6536414189875,26.3690868521057,23.8082592227317,21.4455209353044,26.2932103947645,23.6077949220564,23.1832034419498,23.2175590819901,26.6295265307392,26.2026286703372,22.1848368318262,22.2783565264845,23.3973133743333,26.3417207537721,24.3374322439566,22.4743264543649,21.195002166292,23.9354474962135,26.4436297286256,26.5576560490678,22.6844134251223,22.1654817457939,22.3799234183903,21.8966620067637,22.2867825728849,22.1232980771932,26.7361944268272,23.4323220274684,22.6987101900484,23.3225277619173,24.6591027243641,24.6099135976682,22.422811443351,26.7940335254405,25.6394549763076,24.3898407451142,24.9347218972995,21.6139206577957,22.8192210028764,22.5239327313533,25.3423767977839,21.6958163344987,24.5919720011468,21.3348489585723
"Feature0344",21.9598009908329,21.7744581058335,26.0482345305172,21.6878959647518,25.8192973246996,23.5140872037361,22.5424837847446,26.8876119115298,26.9986813005262,23.9878081326004,25.5074043106508,26.8387234767449,21.3566130505893,21.7194572190228,27.3164368616494,20.8820766780265,26.626527881461,25.6037520794702,21.7857520581701,26.6375867630943,25.530933979369,21.6916759383383,22.5803873513633,27.0026464092505,26.7675529814334,24.1946751766499,22.5759110395664,25.1273471674347,26.802555921945,25.4928710978584,24.1549109517626,21.1028651227469,25.5725767311363,26.9195265832599,26.575625374346,21.8394670191654,21.5599059871559,20.9696655308202,21.4008233198876,21.7213331665117,22.2455876080505,27.3271171000134,25.7903532380443,22.3263175633152,25.3480468105876,25.9391697064558,25.2239778035184,21.3012744989287,26.9769956587946,27.3628376980835,25.6538871254667,26.24810309952,22.0406882450555,21.0736914361288,21.5808739927881,26.5640056054835,21.0212312176729,25.6659088848442,21.8585755941256
