"","1_ERIN_1177.3","10_CTRL_1154.3","11_ERIN_1246.1","12_ERLE_1177.3","13_ERLE_1246.1","14_CTRL_1177.3","15_BOCU_1177.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","19_CTRL_1246.2","2_CTRL_CTRL.2","20_ERIN_1154.1","21_LEDU_1177.3","22_BOCU_CTRL.2","24_ERLE_1177.1","25_ERIN_CTRL.2","26_LEDU_1246.2","27_LEDU_1177.2","28_ERLE_CTRL.1","29_LEDU_1246.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","33_BOCU_1177.1","34_ERLE_1177.2","35_LEDU_1246.3","36_ERIN_CTRL.1","37_ERLE_1246.3","38_BOCU_1177.2","39_ERIN_1177.2","4_BOCU_1246.3","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","47_CTRL_1177.1","48_LEDU_CTRL.2","49_ERIN_1246.3","5_LEDU_1154.2","50_BOCU_CTRL.2","51_ERLE_1246.2","52_BOCU_1246.2","53_ERIN_1177.1","54_LEDU_CTRL.1","55_LEDU_CTRL.2","56_BOCU_1246.1","57_CTRL_1246.3","58_ERLE_1154.1","59_CTRL_1154.1","6_LEDU_1177.1","60_CTRL_1246.1","7_BOCU_1154.1","8_ERIN_1246.2","9_ERLE_1154.2"
"Feature0058",0,25.9163813822218,25.6637659939716,25.5817047350291,25.6258131948435,25.930160111072,26.0138517596861,25.5734362929333,25.5642467700601,26.2579096826222,25.9484638409675,25.6127240526632,25.7990055521285,25.8275044166977,0,25.7597117368497,25.6342651074957,25.832407832872,26.2562382286875,25.4823346406002,25.9988514165667,25.821358275821,0,25.6864405039914,25.5979102453944,26.1108833240654,25.6700403772784,25.8681750615198,25.5652479485321,25.6980810364387,26.1883834685392,25.6610183730424,26.0178743342765,25.5655761200071,25.6233889650491,0,25.736079581636,26.006935718143,25.9709369247543,26.0119082396486,25.7439237766083,0,0,25.9249105993822,25.5607751048691,0,26.0402789844885,25.9371860145103,0,25.6533995603272,26.0491842767101,25.9302642341549,25.8110181854855,25.901787797086,25.5852250666454,25.8013810174796,25.9955858297627,25.7891203673166,0
"Feature0059",0,26.3485464105232,0,26.1139773031002,0,26.4521678128973,26.3229419068013,26.0035711210471,26.1577849212988,26.6986545210323,26.0715857648676,26.0023571463923,26.2382405865511,26.1785108774341,25.9897574936658,26.2672324838096,26.1563715233247,26.0038784299555,26.6258740999357,26.0340680218501,25.949534920341,26.2489688694756,26.0767181763119,26.0665127874454,26.142602133128,26.4533819800667,26.1801809460366,25.9631422446034,26.1178012319816,25.8811928638232,26.703629738267,26.3167196046666,25.9064698444834,25.9866472107967,26.0556397747993,0,26.13178645088,26.2357998506126,26.2850661257373,26.33790214683,26.0566406973425,0,0,26.3358869174834,26.1072313344215,0,25.9835051619208,26.2764211305208,25.9815572898984,26.0955900497447,26.0828260093741,25.9899124433086,26.1832106819838,26.3902045821475,26.0943601951389,25.8811654292579,26.4806088248583,25.8997518905827,0
"Feature0060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4942683030237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4413334918726,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0061",0,0,0,0,0,0,0,0,0,0,25.4984943124373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.836359923555,0,24.7839907361968,0,0,24.7280034200366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6881297935619,25.1660645292978,0,0,0,24.9687253719377,0,25.0829782477565,0
"Feature0062",0,0,0,0,0,0,0,29.7678655054141,0,0,0,29.6331988997079,0,0,0,0,29.303221188536,29.9957818217527,0,29.6005679513055,29.8389351107895,0,0,0,29.7566500638211,0,0,29.7622997753968,29.3855821340644,0,0,0,0,29.3331670201893,29.675805767177,0,0,0,0,0,0,0,0,0,0,0,29.9298089815194,0,29.84630539056,29.6106827595175,29.5825195173191,0,0,0,0,0,0,0,0
"Feature0063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1879240216182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0064",0,0,0,28.1955059857003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9490338253783,0,0,0,0,0,0,0,0,0,0,0,0,27.111794754046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3721494382858,0,0,0,0
"Feature0066",0,0,28.5800349079509,0,0,0,0,0,0,0,28.5620259641294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2850235414051,0,28.8079704710436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1130563141984,0,0,0,28.319221259463,28.9450952149145,0,0,0,29.1307272419089,0,28.3088129774812,0
"Feature0067",0,26.09459235201,0,0,0,25.8644703434394,26.1935744847843,26.5270294975184,0,26.2926170389541,0,26.452183601762,26.3749271512561,26.5112689003448,0,0,26.5108515533513,0,26.0115679400334,26.467203275367,25.9705028227176,26.5446435114978,0,26.4355185663945,26.5626750187325,25.9906853922459,26.2164770901714,26.0808121111901,26.5194508348267,0,26.1279096016614,0,0,26.5115832330686,26.5324178435575,0,0,26.4185512600019,26.8192897647032,26.0798532195323,26.9323324354686,0,26.4612543763959,26.3048534013394,0,0,26.262847859011,0,26.3420108811918,26.5444865822179,0,0,0,0,26.5249482553438,0,26.2013582682788,0,0
"Feature0068",0,0,0,0,0,27.4766687718561,27.1268699824265,0,0,0,0,0,0,25.8466923615493,0,0,0,0,0,0,0,0,0,0,0,0,27.2597408095864,0,0,0,0,0,0,0,0,0,0,0,0,0,25.711472836583,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3732123800905,0,0,0,0
"Feature0069",0,0,0,0,0,0,0,25.8254884621803,26.1680304267346,0,0,25.8378672258243,0,0,25.9915681075328,0,25.8994148383852,25.1720367311011,0,25.718994628695,25.6704132360943,0,0,26.0181324582576,25.7807709509779,0,0,24.9917037585344,25.7929332713594,0,0,0,25.4706435825987,25.8273043595351,25.7613826688724,0,0,0,0,0,0,25.699771789742,0,0,25.3934877729137,0,0,0,25.8446753189415,25.8946956417234,24.7940223724925,0,0,0,0,0,0,0,0
"Feature0070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.160623008578,0,0,0,0,0,0,25.0303759255411,0,0,0,0,25.1413361214732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5610143691195,0,0,0,0,0,0,0,0,24.5843025321745,0,24.6318260334223,0
"Feature0071",0,0,0,0,0,0,0,25.5621941481318,0,0,0,0,0,0,0,0,25.5379053247554,0,0,0,0,0,0,0,25.6353145613755,0,0,0,25.5791566393118,0,0,0,0,0,25.5031967334175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5631614730923,0,0,0,0,0,0,0,0,0
"Feature0072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4651966947978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0073",0,0,0,0,0,0,25.5012534075011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4508865352281,0,0,0,0
"Feature0074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.513722239851,0,0,0,0
"Feature0075",0,0,27.2718730111917,0,26.4422692575003,0,0,0,0,0,26.9122658197442,0,0,0,0,0,0,26.5744811833924,0,0,0,0,0,0,0,0,0,26.586353983912,0,27.0556162063072,0,0,27.1541312092008,0,0,0,0,0,0,0,0,0,26.4242910475055,0,0,27.5449528316883,26.3318453248649,0,0,0,26.7006348270342,25.8896489472953,0,0,0,25.9869667240076,0,0,0
"Feature0076",0,0,27.8690251827537,0,27.5563124800272,0,0,0,0,0,27.7762952061778,0,0,0,0,0,0,27.4226549132831,0,0,27.6371123412737,0,0,0,0,0,0,27.5015021742035,0,27.9205642070249,0,0,27.6796214097225,0,0,0,0,0,0,0,0,0,28.0137381931422,0,0,28.1154235679607,27.2439734449176,0,0,0,27.2681415746221,27.9500123043262,0,0,0,28.1491684960017,0,27.8271204417464,0
"Feature0077",0,0,28.7516308842273,0,29.0310844302949,0,0,0,0,0,27.4878422162555,0,0,0,0,0,0,28.2424806913725,0,0,28.0564510923886,0,0,0,0,0,0,28.2474103160859,0,28.8977927694024,0,0,28.4650433407023,0,0,0,0,0,0,0,0,0,28.9702200335733,0,0,29.020410114468,28.102827835833,0,0,0,28.4482368628057,28.0336087028672,0,0,0,27.7423779382855,0,28.5321466067683,0
"Feature0078",0,0,29.3865988785067,0,29.2545699304405,0,0,0,0,0,29.0015285805776,0,0,0,0,0,0,28.9057691452832,0,0,29.148092108915,0,0,0,0,0,0,28.8734323984658,0,29.2439904047496,0,0,29.1973641566346,0,0,0,0,0,0,0,0,0,29.2355537556088,0,0,29.6197632783612,29.0137182217284,0,0,0,28.7292927904197,29.0488596231325,0,0,0,29.2418514242326,0,29.2424320153415,0
"Feature0079",0,0,27.0647140250901,0,0,0,0,0,0,0,26.3773543869873,0,0,0,0,0,0,0,0,0,26.2549467580261,0,0,0,0,0,0,25.7825768635719,0,26.802952574101,0,0,26.4396213246104,0,0,0,0,0,0,0,0,0,26.749548485401,0,0,26.944011156497,26.0163941933581,0,0,0,26.0779380722045,26.3535329574355,0,0,0,26.8050597559247,0,26.7251888353424,0
"Feature0080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4017907029002,0,0,0,0,0,0,0,0
"Feature0081",0,0,0,0,0,0,0,0,0,0,25.4876612329122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8463442315682,0,25.7065356194995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5133539629579,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0082",0,0,0,0,0,0,0,26.2507193610004,26.1134433025591,0,26.0074151500722,26.3237531492031,0,0,0,0,26.3168832613059,25.9843258863673,0,26.2611932133583,26.2381471555624,0,0,0,26.3431244489844,0,0,26.1246208827106,26.3991791201267,0,0,0,0,26.3873091502555,26.4696579720949,0,0,0,0,0,0,0,0,0,0,0,25.9669470596715,0,0,26.372666942432,26.1242552610947,0,0,0,0,0,0,0,0
"Feature0083",0,0,26.7359084980147,0,26.7050633798495,0,0,25.755790189678,26.0897222215207,0,26.964870638479,0,0,0,0,0,25.7469287644147,26.7586712090533,0,0,26.7932706806714,0,0,0,25.7677332442603,0,0,26.7820155460963,25.8229952329194,26.6804147280764,0,0,26.7719093640247,0,25.795481978934,0,0,0,0,0,0,0,0,0,0,26.2218611451118,26.7330728106458,0,0,25.6965314530273,27.0195041624128,26.8540872596823,0,0,0,26.4357920760937,0,26.8001670900344,0
"Feature0084",0,0,0,0,0,0,0,0,29.2110107843614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9022026293193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8186481831351,0,0,26.0167168072151,0,0,0,0,0,0,26.1880729076565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7718297472039,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0087",0,0,26.5000687268559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6964681595389,0,0,26.0187135540017,0,0,0,0,0,0,0,0,0,26.5365992439986,0,0,26.7511081977079,0,0,0,0,25.8934386498428,25.7108329683081,0,0,0,25.7463292930164,0,25.9238557709811,0
"Feature0088",0,0,27.8181091013689,0,27.0929484827002,0,0,0,0,0,27.8541563712322,0,0,0,0,0,0,27.1048525567019,0,0,27.3417089094519,0,0,0,0,0,0,27.3948899817822,0,27.9681376622424,0,0,27.574866549483,0,0,0,0,0,0,0,0,0,27.8495238165172,0,0,27.8663443949052,27.2312372003417,0,0,0,27.4661926114015,28.0882975028024,0,0,0,28.3505356089817,0,27.76427212362,0
"Feature0089",0,0,28.9115046835077,0,29.0502302688519,0,0,0,0,0,27.2751874780955,0,0,0,0,0,0,28.0610034511246,0,0,27.8353687275121,0,0,0,0,0,0,28.0811416836542,0,29.0498078839821,0,0,28.3504688061112,0,0,0,0,0,0,0,0,0,28.9528121712811,0,0,29.1260893207866,27.8656543890434,0,0,0,28.3152752598164,27.8060322864752,0,0,0,27.4858056890838,0,28.7390973849308,0
"Feature0090",0,0,28.6099218295003,0,27.8644886281606,0,0,0,0,0,28.5903065992876,0,0,0,0,0,0,28.2910695457544,0,0,29.2905732010592,0,0,0,0,0,0,28.2633935544503,0,28.6212283510371,0,0,28.7870901208162,0,0,0,0,0,0,0,0,0,27.6840995236043,0,0,28.8837502166464,27.7677619046014,0,0,0,28.0602277710074,27.6023484463052,0,0,0,27.5502316296118,0,29.186771039098,0
"Feature0091",0,0,30.0777577417544,0,29.7269325813979,0,0,0,0,0,29.9271562192658,0,0,0,0,0,0,29.6162611031655,0,0,29.7764618617656,0,0,0,0,0,0,29.9724409096787,0,29.9595287885879,0,0,29.6849874421771,0,0,0,0,0,0,0,0,0,30.2056364991606,0,0,30.1211327389883,29.702720334284,0,0,0,29.8891343507737,29.9388333718296,0,0,0,30.0400547454185,0,30.0738460493911,0
"Feature0092",0,0,30.4335479853186,0,29.6907663761827,0,0,0,0,0,29.8336647328845,0,0,0,0,0,0,29.5849174868045,0,0,29.851912707659,0,0,0,0,0,0,29.6943997328048,0,30.3461690494565,0,0,30.1791056272472,0,0,0,0,0,0,0,0,0,30.236685124415,0,0,30.5264345531736,29.8745963618934,0,0,0,29.8281461145507,30.1607341608221,0,0,0,30.4154688821896,0,30.0806359700779,0
"Feature0093",0,0,31.2112047005224,0,31.4569296589095,0,0,0,0,0,31.0164798675089,0,0,0,0,0,0,31.2003336105848,0,0,31.2365786780385,0,0,0,0,0,0,31.0827766680581,0,31.1229384633645,0,0,31.194817447921,0,0,0,0,0,0,0,0,0,31.1056187007036,0,0,31.1631036684641,31.2252805025291,0,0,0,31.0963064202067,30.8796000857782,0,0,0,30.9115979677932,0,31.2848213125572,0
"Feature0094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8525287742398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0088021899478,26.1258607976589,25.5594046620845,0,0,0,0,25.7620459429816,0,0,0,0,0,0,0,0,0,0,0,0,26.3214534338246,0,0
"Feature0095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6953066026608,0,0,25.8816332750378,0,0,0,0,0
"Feature0096",0,0,0,0,0,0,25.8296389600895,25.7612546626208,0,0,0,0,0,25.8623330873319,0,0,25.7721252857259,0,0,0,0,26.0102504884528,0,0,25.8975413705126,0,0,0,25.9418057595145,0,0,0,0,0,25.8568073899617,0,0,25.954360244031,26.3279686257148,0,26.3085302459008,0,0,25.8044982815517,0,0,0,0,0,25.7405434609014,0,0,0,0,26.1812175866621,0,0,0,0
"Feature0097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.604960039995,0,26.3328936914049,26.4372177861108,0,0,0,0,0
"Feature0098",0,26.6110974297488,0,0,0,0,0,0,0,26.169929231132,0,0,0,0,0,0,0,0,0,0,0,26.0031054584004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9112150194024,26.3998890764752,25.9525199222682,0,0,0,26.5122127879546,0,0,0,0,0,0,0,0,0,26.6678300139299,0,0,0,0,0
"Feature0099",0,0,0,0,0,0,0,0,0,0,0,0,0,25.7136634160781,0,0,0,0,0,0,0,25.679023723837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0064405093222,0,0,0,0,0,0,0,0,0,0,0,0,25.8243004748514,0,0,25.581676962293,0,0
"Feature0100",0,0,0,0,28.2512468459756,0,0,0,0,0,27.7958089082763,0,0,0,0,0,0,28.0986893422539,0,0,27.9969120865734,0,0,0,0,0,0,28.0315295070677,0,27.2341985757851,0,0,27.4220598183443,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9486104623408,0,0,0,27.3660956868573,27.4539137881534,0,0,0,0,0,27.8458982780265,0
"Feature0101",0,0,0,0,0,0,0,26.3349300915562,0,0,0,0,0,0,26.5042338544156,0,26.3580608540009,0,0,26.5591824551371,0,0,0,0,26.4837042843071,0,0,0,26.0952376636033,0,0,0,0,26.2469334087021,26.6255893856111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0102",0,0,26.8148276079089,0,27.3822737437601,0,0,27.5031713694814,27.265321814543,0,27.2847035073887,0,0,0,27.7857704767286,0,0,27.8710589051231,0,0,0,0,0,27.3985121701789,0,0,0,0,0,26.7167221675539,0,0,27.6831591354243,0,0,0,0,0,0,0,0,27.4265796495853,26.698350023413,0,27.628194794019,26.6543821683902,0,0,0,0,0,27.3199707557533,0,0,0,27.1991289252673,0,26.9821707132809,0
"Feature0103",0,0,0,0,0,0,0,27.1033088578099,28.9146339734668,0,0,27.3688511842481,0,0,27.8141491583877,0,27.2620792060032,0,0,27.1862749501934,0,0,0,27.8581056916924,27.1119165082804,0,0,0,27.2631629009783,0,0,0,0,27.458481178802,27.2189849071995,0,0,0,0,0,0,28.480094617977,0,0,0,0,0,0,27.4995907389831,27.322730985507,0,0,0,0,0,0,0,0,0
"Feature0104",0,24.6929088339889,0,0,0,25.5746448210756,25.3698233544693,0,0,24.719370158898,0,0,0,0,0,0,0,0,24.5395681923892,0,0,0,0,0,0,24.4575318998428,0,0,0,0,25.077174120587,0,0,0,0,0,0,25.4119255733785,0,0,0,0,0,25.2552488077421,0,0,0,0,0,0,0,0,0,24.9498050160854,0,0,25.0203273202167,0,0
"Feature0105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6519823668642,26.9827611820134,26.9967792883351,26.4727268083735,0,27.0915561988363,0,0,0
"Feature0106",0,0,26.2670887608042,0,26.1956375415648,0,0,27.1707471797382,0,25.8141193858887,25.9813340595915,0,0,0,0,0,0,26.4506223974107,0,0,26.765107285023,0,0,0,27.3037785227618,0,26.6313688183357,26.4007360191804,27.3392219897883,0,0,0,0,0,27.4641960951771,0,0,0,0,0,0,0,0,0,26.8636791442085,0,26.41080615354,0,0,27.2428722372795,26.6676351258028,26.152077385736,0,0,0,0,0,26.2539301653498,0
"Feature0107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2872569391501,0,0,0,0,0,0,24.1974488244513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7249454781854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6138249369108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0110",0,26.2223259741466,26.045089014899,0,25.9549574895686,26.229080627469,26.1907819043126,26.0210220159654,26.0759843293016,26.6146261702004,26.1976258761988,25.9020701896019,25.9905439093455,26.1550053374116,0,26.0565272631504,26.0318377658989,26.1880845043493,26.4512160299259,25.9108871190573,26.3020865660048,26.1060410177264,26.0053455235574,25.9726843376843,26.0464095689681,26.2446932384623,25.8538736417357,26.142126426514,26.0079911665444,25.9068393796372,26.530689485685,26.1186727474429,26.2876918107194,26.004140874418,26.0349741338178,0,25.9929689537906,26.2161538157454,26.1571858537335,26.3517660612651,25.9254653521643,0,0,26.1563722572673,25.887267753453,0,26.2731816863556,26.2094925927152,0,25.9363654994347,26.2841345170177,26.1616539045987,25.9930738516591,26.1405919094702,25.9733986487126,26.1304658236187,26.2636285008874,26.0823233347376,0
"Feature0111",0,0,27.7285205924517,0,0,0,0,0,0,0,26.8680876233599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2998462205922,0,27.6269698362035,0,0,26.6684689545389,0,0,0,0,0,0,0,0,0,27.1193872448921,0,0,27.6526536311591,0,0,0,0,26.1271564890401,27.0223065771802,0,0,0,27.1880824643877,0,26.9854962268092,0
"Feature0112",0,0,0,0,0,0,0,26.335638036091,0,0,0,0,0,0,0,0,26.3604765182351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0113",0,0,0,0,0,0,0,0,0,0,0,26.4869127246031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7303943775082,26.6214324406073,0,0,0,26.4763839587416,0,0,0
"Feature0114",0,0,0,0,0,0,0,0,26.7100547783297,0,26.7940702321703,0,0,0,0,0,0,26.6984537311743,0,0,26.8260037559376,0,0,0,26.3573544616271,0,0,26.75997777176,26.3610081827602,26.5235780128468,0,0,26.7388845111931,26.3859144577035,26.3607000744561,0,0,0,0,0,0,0,0,0,26.4231567927587,0,26.6137318958765,0,0,26.2586250184258,0,0,0,0,0,0,0,26.653686735983,0
"Feature0115",28.1175463629277,27.2926761674946,26.9048479874035,27.8788930744816,26.980643917631,27.6556090328172,26.4288443117477,27.2728405856705,26.5886815969343,27.4787703544738,27.1990267915762,27.4380050303821,27.7224816884415,27.1235274572533,27.131752886819,28.0253226851416,26.6216397222213,27.1954615036005,27.6829202791317,27.3920243690947,27.1041537368492,27.3293966064096,27.6138119147829,27.1874512266272,27.1872640192862,27.6729817841225,28.0790021114361,27.9419012688054,26.8088309109736,27.2539704193247,27.6134720998743,27.9965782015315,27.136420111621,27.3830684014548,27.4588083147827,27.7796725752724,27.6860625775092,27.3485831918013,27.1759870057609,27.1373796621606,27.7748358438726,27.4190977231363,27.4288969786019,27.0300312468091,27.5171988582936,26.915174881437,27.091912089178,27.7817503986906,26.6923506390392,27.3163579732861,27.3430136710751,26.9719477286065,27.590384276422,27.457097523767,26.9881320947976,26.7982405187952,27.188539391267,27.149312094243,27.4939770118344
"Feature0116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5082429102983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1559931420311,0,0,0,0,0,0,26.467051101241,26.4352513962818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.566346477062,0,0,0,0,0,0,0,26.9375328761275,0,0,0,25.5136077542453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4989714073591,0,0,0,0,0,0,26.8429079970482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6588446154594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1252688990805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0122",0,0,30.570434555114,0,30.4348884832026,0,0,0,0,0,30.5776871530934,0,0,0,0,0,0,30.3703961979236,0,0,30.5284708986713,0,0,0,0,0,0,30.6583990297959,0,30.7000237913459,0,0,30.4638497814682,0,0,0,0,0,0,0,0,0,30.774788596159,0,0,30.6044875450433,30.5120743653275,0,0,0,30.6036950499663,30.4426632371709,0,0,0,30.5926046216049,0,30.6079161773381,0
"Feature0123",0,25.3706947899125,0,0,0,0,0,25.3991556385008,25.1362928884435,0,0,25.0545558706893,0,0,0,0,0,0,0,0,0,25.5856156599807,0,25.2268145823063,25.2110242723713,0,0,0,25.2957595992,0,0,0,0,25.1853618382112,0,0,0,25.6104092579302,0,25.5324218828265,0,0,0,0,25.2800218076893,0,0,0,0,0,0,0,0,25.9638784278824,0,0,26.0094725214266,0,0
"Feature0124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9012083496412,26.8712713749366,0,0,0,27.3429708013946,0,0,0
"Feature0125",0,25.1603242601793,0,25.3145690462742,25.3786272296142,25.1115126568935,25.2669809867739,25.3977561398477,0,25.3823373916641,0,0,0,24.9959764103377,0,24.948786984674,25.3181455991491,25.121123215351,25.1591792115175,0,25.3998532321566,25.0960588178877,25.3139123353992,0,25.3084826737871,25.104875339232,0,25.2776733780733,25.1861188236956,25.1622032292565,25.3321333658631,0,0,0,0,0,25.1464356819264,25.1259565471538,25.311065556636,25.3344528275662,0,0,0,0,24.752647482989,25.1851318378851,25.3044823528513,25.2249262842703,25.3206607017142,25.5789087308203,24.881190349742,24.8337046288054,0,0,0,0,24.8745858814475,0,0
"Feature0126",0,0,0,0,0,0,0,0,24.5198717802326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1411504817173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5470537934869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
