"","1_ERIN_1177.3","10_CTRL_1154.3","11_ERIN_1246.1","12_ERLE_1177.3","13_ERLE_1246.1","14_CTRL_1177.3","15_BOCU_1177.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","19_CTRL_1246.2","2_CTRL_CTRL.2","20_ERIN_1154.1","21_LEDU_1177.3","22_BOCU_CTRL.2","24_ERLE_1177.1","25_ERIN_CTRL.2","26_LEDU_1246.2","27_LEDU_1177.2","28_ERLE_CTRL.1","29_LEDU_1246.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","33_BOCU_1177.1","34_ERLE_1177.2","35_LEDU_1246.3","36_ERIN_CTRL.1","37_ERLE_1246.3","38_BOCU_1177.2","39_ERIN_1177.2","4_BOCU_1246.3","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","47_CTRL_1177.1","48_LEDU_CTRL.2","49_ERIN_1246.3","5_LEDU_1154.2","50_BOCU_CTRL.2","51_ERLE_1246.2","52_BOCU_1246.2","53_ERIN_1177.1","54_LEDU_CTRL.1","55_LEDU_CTRL.2","56_BOCU_1246.1","57_CTRL_1246.3","58_ERLE_1154.1","59_CTRL_1154.1","6_LEDU_1177.1","60_CTRL_1246.1","7_BOCU_1154.1","8_ERIN_1246.2","9_ERLE_1154.2"
"Feature0271",0,25.8455870657037,0,0,0,0,26.1616138866459,26.596976096305,0,26.0883435156227,0,26.4782206314902,0,25.9253383712489,0,0,26.5549324079598,0,26.0986473505193,26.2280155214262,25.2221541279259,26.3203518688248,0,26.2312112485668,26.6462810594155,26.0887945516413,25.7318566992722,25.5045096512853,26.5097723817507,0,25.9287100637046,0,0,26.4752745820573,26.5210508993856,0,0,26.3971620667089,26.5162357695236,25.6204624046999,26.3883797921882,0,25.1647218681869,26.0929245657928,0,0,25.7188401437568,0,26.1009515178305,26.4422325538931,26.0018397584357,0,25.6222162486043,26.2994149032766,26.4803921237416,0,25.9675634419475,0,0
"Feature0272",25.4772840494277,26.1993369501286,0,0,0,25.7490863337774,26.562189756459,0,0,26.0751749136699,0,0,25.9646925461118,26.5340819184481,0,25.7436825766711,0,0,26.0789090296991,0,0,26.819664178634,26.1282555733801,0,0,25.7778535331614,0,0,0,0,25.7354720176204,25.4101080685096,0,0,0,0,26.0598116316229,26.8075066681962,26.9954329719549,26.1651885464464,26.9778640338396,0,25.265014144228,26.4877580595237,0,0,0,25.2563795216874,0,0,0,0,26.2951561010169,26.8099927238138,26.8535245550257,0,26.5115589791983,0,0
"Feature0273",0,0,0,0,0,0,0,26.7986864820129,25.3438544096532,0,0,26.5309610726625,0,0,0,0,26.6482461014547,0,0,26.4928024880132,0,0,0,26.257072991394,26.5755870823491,0,0,0,0,0,0,0,0,26.4567311715926,26.6024368560365,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1352263564474,0,0,0,0,0,0,0,0,0,0
"Feature0274",0,0,29.2438503606843,0,29.2550562891084,0,0,0,0,0,30.0064725929333,0,0,0,0,0,0,29.7201775559085,0,0,29.9422593076328,0,0,0,0,0,0,30.2605043050807,0,29.5217885675291,0,0,29.6030874794707,0,0,0,0,0,0,0,0,0,29.2099642676804,0,0,28.9607803777884,29.9092161456112,0,0,0,30.1078416362121,29.803247332911,0,0,0,29.6524600442459,0,29.3544603242353,0
"Feature0275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9696350216104,28.828690265646,0,29.2147007715204,0,0,0,0,0
"Feature0276",27.8193656781625,28.9939233617871,28.166010005583,28.3204638662052,28.2691427360507,29.1352309567305,29.4133823411821,28.0362028906105,28.1513270199788,29.4943917343436,28.7770078967169,27.9453130650587,28.6258463848937,28.8840745797463,0,28.4842890491294,27.9656177249434,28.5663007524076,29.6067024948758,0,28.4729255478378,29.1155188839787,28.4753771604912,0,28.0804426435893,29.4364625069448,28.8222696090507,28.9890537478966,27.9784107415525,28.4323367574133,29.2451284451604,28.3816862624667,28.2743734347775,27.8579058984612,28.0003481524733,28.1104809642186,28.6560647681131,29.1875935803088,29.0146499508809,29.0702769415932,28.7956345507784,0,27.957312822858,29.035740882791,27.8544244679455,27.8154459479392,28.9190683497253,28.4115888089525,0,28.0278767803925,0,0,28.7908713364946,0,28.8752330672987,28.6490104419517,29.11500219857,28.1374392344338,27.9520885621662
"Feature0277",0,0,0,0,0,0,0,26.9893502491653,0,0,0,0,0,0,0,0,26.4685314300493,0,0,0,0,0,0,0,27.1184499598389,0,0,0,26.5427798413461,0,0,0,0,0,26.3979883023694,0,0,0,0,0,0,0,0,0,27.2426721590081,0,0,0,0,26.9900019090869,0,0,0,0,0,0,0,0,0
"Feature0278",0,0,25.5685419477207,0,25.6103222998518,0,0,0,0,0,26.3619020035451,0,0,0,0,0,0,26.2647843167702,0,0,26.5697096086299,0,0,0,0,0,0,26.8992299579989,0,25.716925175486,0,0,25.4719870074087,0,0,0,0,0,0,0,0,0,25.3882000698282,0,0,0,26.1763183862999,0,0,0,26.3743023176362,25.8186734606255,0,0,0,0,0,25.7684620785897,0
"Feature0279",0,0,0,0,0,0,0,0,27.1200077449975,0,0,27.0722030551684,0,0,26.4611246692081,0,26.9432417291562,0,0,26.6588344753162,0,0,0,26.8807999511773,0,0,0,0,0,0,0,0,0,27.1191088716834,0,0,0,0,0,0,0,26.4750314087932,0,0,0,0,0,0,26.4611925127247,0,0,0,0,0,0,0,0,0,0
"Feature0280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7705430485439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
