"","1","12","14","15","21","23","24","27","33","34","38","39","47","53","6"
"Feature0001",16674122.3327494,14173585.6915952,5290981.19669367,11296199.3416255,18021437.3268954,23022414.085767,15137015.4820146,20298777.1174407,19569747.4455912,17896143.1032267,14804979.2161982,19974140.1583956,20170138.9002029,19233696.2923429,20319570.9159337
"Feature0002",8555245.13528799,5495071.57839204,13705214.881424,11409444.3061527,5689233.43534017,23901315.3858876,7477389.2125664,22575046.6583138,18898656.9009109,25836872.2047404,18559484.7317123,9693843.20215518,8019253.00187458,13284409.7324086,21322309.1915751
"Feature0003",777340.894998036,2151530.6283628,7499451.10482848,2363797.36059875,1650478.0061771,19600355.4746414,313238.209754377,13514498.3461799,10878414.3019187,30569045.779073,13329177.6971541,3693632.92306562,2817836.50982036,4405530.673001,4121173.22871712
"Feature0004",3757309.57174231,2912627.68794305,205564193.154467,147661268.002659,11882146.8256043,169369718.757577,1293806.46187674,130338783.627411,159638620.252069,189365754.821925,136121225.23618,1441677.79342137,14996208.9855811,2574600.85907283,149491464.201224
"Feature0005",1375299.34326,1686212.35815898,661748.021879726,325374.668648625,1479107.35855381,738058.450194282,1667688.28506315,1392483.92046573,810481.675772311,1906571.14102682,883983.610798912,1590539.75993518,768912.064535037,1007335.38581941,566676.015065512
"Feature0006",2065977.73145335,2104132.27942981,917175.879834586,682248.633460434,1988861.51366219,1183648.21875684,2161114.73982794,1657659.31429488,1366700.90161504,2053838.88372278,1161786.71668592,2162946.74729671,506518.926494034,1039281.98962649,976200.830879613
"Feature0007",3309163.57356287,2129767.05091887,1384104.31898041,6889453.20872235,7305621.68238944,1178430.34188885,2973265.42755455,1387719.21780312,1313609.23754025,982313.104171151,1352141.38099354,2229423.28310916,4275088.86383052,4715777.179949,9340174.93558899
"Feature0008",68830120.4463202,28154399.9277755,21386652.9334431,21714238.0803263,63908676.5593721,7030442.54243328,46049142.8273906,13421735.6239308,4623147.59507298,27808332.7568431,9023257.11023692,40725318.9885483,47944624.1955581,30908739.4369377,49573871.188654
"Feature0009",424646.593170391,397613.40589961,196881.439212406,179840.272257416,384835.705139156,286700.741713296,327508.356828393,288353.867622607,275779.665721414,415744.472381506,196869.253062638,277783.185857798,112166.323628863,296629.615864162,262093.136543828
"Feature0010",7402756.07017972,8663472.61056449,3117783.51747832,3299162.76996035,2404116.42419258,5052514.68520235,3750876.77251815,2590725.00519827,906498.575172078,2711926.02446218,1679680.94242834,4325733.18490112,8964876.857889,1843601.98391318,8006507.93634238
"Feature0011",200398912.967823,110259507.054326,18234110.4487596,46134927.3313632,106887871.75021,27837383.228407,180163250.017871,24625474.1417579,14548648.0371854,9704765.47580591,14207080.4531786,193807078.616474,243975763.122394,44982626.6612017,75069575.2762173
"Feature0012",549179.576828343,494543.612895413,242686.149824054,211421.512132285,545838.493942806,609553.000162885,516989.37245429,434059.352586915,723720.198617023,1233845.45434795,650182.886750686,590437.58533045,247456.805151863,393687.58342121,434098.3216957
"Feature0013",45880099.6627823,11753072.7756312,3770883.35003439,7178165.46174027,4985863.59288083,7943005.31038559,2762432.42460174,4935877.18957979,6162235.06433763,4408370.56104838,5536177.92214809,3093032.73177153,3967299.19312299,4731021.75378389,8496091.67337937
"Feature0014",1549959606.32908,1220225703.35894,593225814.832346,709924054.496447,1344983513.6248,188067860.632827,1688224070.9469,97371142.1613785,90856706.8934592,117166305.073666,102125607.842525,1382007845.20713,1639364141.31018,472885074.340907,1068393723.55769
"Feature0015",665854.613118644,610211.889756207,443850.621173332,335503.711208533,618700.13939694,526986.848695625,521800.373378205,564935.591625736,692560.938292498,513869.480952469,896005.862793165,424948.820877993,183761.722448649,704909.85585168,417802.348854386
"Feature0016",8127113.77372718,44280486.7480707,1388153.76600053,4660650.93105939,2223178.87534725,1205060.78911703,5652893.91736268,1614382.93312028,1022764.68287505,1749766.16873276,1586184.80650409,4325140.82892995,4542707.17174192,3037370.92520792,1368813.90412559
"Feature0017",97575.0561250258,72760.0143495277,40612.5579131354,71202.8202604696,57212.3570760888,55011.2570107349,64515.6937577836,59171.5593852556,85302.1599357124,69555.6154556693,42335.3315503551,63485.4523734866,34948.9586331467,60427.9860991077,36755.6166147745
"Feature0018",283749.597155628,377535.341346168,10371710.0294998,10023173.7523696,457254.983650066,15791576.8718033,419355.907080855,14148079.8229218,13148297.9789781,15850819.2488496,13480656.0239467,579867.525109346,421278.190533721,1005607.25950308,8150252.30849825
"Feature0019",916068.610335346,1288595.70523163,969128.453940874,958766.296243982,2422153.43033483,350297.319974987,1563154.8398966,1886446.33964542,1172492.32205331,913536.283413356,256941.990615853,1219757.31716727,964633.837829917,689842.06101572,535165.809474631
"Feature0020",2288595.59676594,3659377.4684113,16159426.6101405,11445043.1103219,10761162.8280189,11061581.4072325,3017132.58062147,754248.633354182,12511255.4740729,4202177.74949566,10490106.5591764,2899067.12285669,13005624.9236239,1375299.34326,18284397.2731765
"Feature0021",260410.509430012,250664.865265716,105660.218921562,67156.7801847066,238406.309795608,98082.4005152604,198326.178523465,165185.74165071,97776.1229460179,204114.678705409,71889.9679244964,163782.324412284,73304.9107036703,188453.917523629,88310.1439077559
"Feature0022",8131134.57553221,7264916.25365834,20925288.8386793,25659901.248766,19526662.2976471,11881217.2545328,13767938.9159023,18019579.0409535,19980477.0430463,7977736.37457359,18053403.3011266,13764301.702804,13901368.3251212,15368529.2042009,27536268.3045661
"Feature0023",114393.416072757,119790.423832718,313271.237895411,85670.1835702612,179491.3569247,344197.192946841,213277.350409656,15445522.5984605,12536056.2318935,17608108.2910498,271128.365740082,121893.728285798,99794.125883747,182034.036494429,172554.507827615
"Feature0024",180018.806571032,159362.225387533,135181.870725228,93190.2428657068,146982.252799098,112510.976553563,166219.900301318,134050.404200967,71130.7237399585,163730.514858326,99560.1525504427,243441.306983092,64479.9343708561,196561.033037897,104464.05697754
"Feature0025",317125.222108132,351210.582751877,455165.433067004,438189.239023771,338261.835727068,115879.070872187,195130.324795979,186592.157297475,145381.934369424,222906.696769702,95698.3317101296,260462.443237926,381054.010749259,206807.357900523,396117.557359236
"Feature0026",268747.861595166,416557.577924263,12748921.0597651,1841014.52099553,20100642.3875474,9774967.50493503,12788899.8840494,16248038.6724018,15353830.1879098,21246214.6664966,10180034.0380928,2179045.40536749,9603827.98432763,13969968.3809158,18756298.436757
"Feature0027",83440.9448990257,252924.886322037,14972280.7819626,13586245.4453119,460914.434704031,17089362.395514,146844.036926015,16072774.1520522,13877514.7207625,7305300.18968448,11919313.14073,102402.363795744,384491.309254136,82095.5091868413,15838066.3777751
"Feature0028",169947.9520307,255305.885223499,85116.07529767,76622.4526558954,165681.087596927,88088.4234470244,154344.302447922,125255.661451094,85811.1877703842,132826.960105283,65760.2094525819,123996.599128565,64982.8804918045,120595.795278097,99916.791635607
"Feature0029",35511328.516431,27923489.823852,12734363.9943361,11818897.2469794,31817897.432717,5076400.98659194,27545733.925096,2260178.33885233,2453746.90305741,2342817.36926418,2066007.75020208,23312610.7883142,16140502.1479253,14861389.9969478,16251460.3061431
"Feature0030",5243373.97846789,5434566.51981398,7207007.91034694,7826409.59181712,5276923.09115622,15724862.5547382,5939706.91161579,12865086.2844723,16670723.780142,14457053.7593763,11183824.2520565,6388620.863622,5391573.79054933,8155947.54181695,7059030.93512054
"Feature0031",457439.728194931,386035.049037275,10033650.3723882,10910778.6292861,330518.383660101,7664827.41864688,263452.503652227,6582666.54892994,6416855.16018283,8080821.1170555,6488837.20969445,198066.871175329,308418.226951252,240053.662128288,8898838.30883278
"Feature0032",2224299.52335887,1987461.90427604,2122914.32304491,3063801.90208294,667587.776240088,1103440.07598218,3527163.19574728,473153.293498813,846849.380123954,372414.703773449,874255.861416196,3031663.68400838,2978210.0698241,740138.391765526,2997311.56424302
"Feature0033",397974.054566571,617256.489858904,171249.589974862,530723.786934212,408924.47836066,374467.503415139,337976.192032014,428679.479298401,577145.764416613,338445.187577116,456426.140152664,275678.594213642,309011.04850713,317034.361160849,441845.457893882
"Feature0034",96830.2997892169,111081.029097894,48271.8897725027,28333.3440397919,134614.569915881,31473.5535087033,73720.277317072,105611.84628173,65150.6734424398,93711.7808860828,26259.7468304282,67358.0228442625,39034.4273779243,75717.5532099496,38182.8068227632
"Feature0035",116977.032530135,130112.966357225,111350.315191013,84779.7038903498,175615.489162985,40300.7752451258,101452.670718658,451599.286053384,102263.774524101,139850.818748682,190349.34117406,498546.317826495,37752.2476948882,101805.058954995,270909.811441112
"Feature0036",419207.084197004,1508937.57915016,734969.589997735,196396.289858329,1479052.93222192,619563.637668877,1292227.46017861,1155529.8251768,331647.60629541,749291.560022491,248167.545270594,1263188.72569523,630119.583772934,1194197.83146594,220192.579079617
"Feature0037",18679284.1039004,15794715.1576831,12904506.0472084,11416257.1334236,14141380.1994552,15919415.5422591,21262753.4407962,14273410.3431882,13246501.9310398,16456250.8077782,13372689.2494541,19493386.2414775,11484406.8160906,18201419.1256467,14230106.3922666
"Feature0038",613640.654532992,713738.239495211,633879.443164119,307417.818306698,795160.576735821,615806.938897715,1015785.60015679,505608.9789372,341261.837175668,515096.759819594,390644.249900408,621492.369560178,559340.058895184,797838.882337097,615980.520323115
"Feature0039",16371441.079706,6326164.16746355,3916200.70423771,8899403.02651832,12198815.9798297,2687380.00899049,7576908.8146574,2988643.24630039,2799962.86191812,4840221.62389219,2278469.56264401,8124356.88276336,12730670.8892743,3880956.24456183,9751267.80095681
"Feature0040",757930.934850944,435089.560126203,515340.277193342,483552.57038632,1049496.76897569,17259625.2089553,505561.339514364,6170709.85236878,8089938.88806742,3346701.71174722,3439191.69130312,1115709.48821725,889335.63470125,726122.444142367,1375299.34326
"Feature0041",894384.831818191,845337.095097512,10774950.7668581,6725535.87169362,984077.009937545,17211533.8785066,464683.103076463,16565840.404308,14844441.7359351,11478923.2698009,10214994.2500557,199175.072688162,398227.401767147,1764698.7829984,8737660.37107972
"Feature0042",2715968.64469017,3278662.82237909,2568574.73610773,1071542.3258139,3256131.8365715,2362111.25895842,3205143.89857706,3157202.12075029,419052.811522384,3365395.803616,1900181.01592494,3068835.1936822,1777057.77880635,3302356.08868415,1687284.96151266
"Feature0043",551614.143711229,512844.684332555,444867.475023121,174102.403872273,509448.585116428,702462.135328235,458923.895638116,439357.223970832,450863.947545291,13486567.512227,416438.657231356,381393.803850694,349081.450422725,407936.366463308,373217.845579912
