"","10_CTRL_1154.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","2_CTRL_CTRL.2","20_ERIN_1154.1","22_BOCU_CTRL.2","25_ERIN_CTRL.2","28_ERLE_CTRL.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","36_ERIN_CTRL.1","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","48_LEDU_CTRL.2","5_LEDU_1154.2","50_BOCU_CTRL.2","54_LEDU_CTRL.1","55_LEDU_CTRL.2","58_ERLE_1154.1","59_CTRL_1154.1","7_BOCU_1154.1","9_ERLE_1154.2"
"Feature0154",0,23.4419716875203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0155",0,0,0,0,0,0,20.2138616451436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0156",0,0,0,0,0,0,0,0,0,0,0,0,24.3764764388162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0157",0,0,0,24.1571885094193,0,0,0,0,0,0,0,24.3477276564306,0,25.1858313042802,24.5666483300338,0,0,0,0,0,0,0,0,0,24.4987643381361,0,0,0,0,0
"Feature0158",25.0853475961582,25.6882060228351,0,23.0056222531346,0,0,0,26.1965453121979,26.0271481873515,25.129363243905,25.404850091753,26.2508345273267,0,26.118700814751,26.0363486978123,0,0,0,0,0,0,26.2147148889703,0,25.5332824661201,26.1618885380468,26.0271838512154,0,24.0491190664216,25.2412675629585,0
"Feature0159",0,0,0,0,0,0,0,0,0,0,21.2947607116866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0161",20.3604701775451,0,0,0,0,0,0,0,19.8547975308669,20.4044808411969,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2340202916056,0,19.8418745400983,0,0,20.80629921127,0
"Feature0162",0,0,0,0,0,0,0,0,0,0,0,0,21.2322749685357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0163",0,0,0,0,0,0,0,0,0,0,25.0152810295552,25.7968190345784,0,0,25.4082617575744,0,0,0,0,0,0,0,0,0,25.4974349135944,0,0,0,0,0
"Feature0164",27.013121766299,26.5802880192343,27.3717869494055,27.034226802493,26.8839909940512,26.7248287994318,27.2210055897917,26.7962299071693,26.7256842453048,26.8428270088051,27.0296535092819,26.5657935336524,26.9004728784807,26.8106303326776,26.6421837453341,26.896962098533,26.4400138667884,26.7797302967505,26.9217366685443,26.8858177774293,26.9851639727664,26.658654019254,26.8193193275503,26.9571110980936,26.395536893351,26.4734111607946,26.5785393384922,27.1581015251291,27.2766061256861,26.6357740898182
"Feature0165",27.4978945820929,27.255660130073,28.040747981223,27.5939360543481,27.6238400664694,26.9494669689434,27.8539882791934,27.3785642134943,27.3116473663278,27.3554706625853,27.4124335497023,27.1905239564981,27.414160609615,27.3532928251619,27.1922615706551,27.4554515166005,26.7675523277868,26.9927352327773,27.2447264189245,27.1281059443633,27.3900197346763,27.2644186283727,27.2229559497203,27.4390817490645,27.0444618257548,27.2756372724334,26.9931804251189,27.6809462785939,27.6611660087118,26.841076421092
"Feature0166",28.8614397302534,0,0,25.0711747621836,0,0,0,30.0868428626936,29.9405562317041,28.3965017824736,29.7483139444291,29.8870676441891,0,30.062000170392,29.9795239784651,0,0,0,0,0,0,0,0,0,29.7512886599291,29.9143172341507,0,28.7344328238771,28.2632697571396,0
"Feature0167",27.0282847550836,0,26.0188875562567,26.5882140572261,26.5340292861501,28.945383898801,26.49974342709,26.4360027088978,26.4090158889658,27.6779248782533,0,0,26.3758144574632,26.4086017456514,0,26.390448180098,28.0520013168197,28.1453809429883,27.1672530023536,27.2332107481459,28.2370964535937,26.0263352486989,27.5308858119109,29.0979001134729,26.0591195362674,26.1212455155194,28.561537529725,27.61617903162,28.2917034945263,28.5590124750408
"Feature0168",29.1054099240022,29.8459977262123,30.1245596014094,28.9087767990144,29.8371288018747,29.9053542109705,29.6655477492125,29.6954805829688,29.6607134753894,29.7101458554561,29.7371103186357,29.8877624066531,29.8084165082001,29.6674969713545,29.7901741853989,29.7290404281071,30.1131646485936,30.0894367828844,29.6268461588346,29.5114699834885,29.7436337779505,29.7911110934821,29.6838206393039,29.2640733876357,29.6780886300173,29.6093328817379,29.8639066533608,29.4473591240934,29.3829191703265,29.9868926935338
"Feature0169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9612620638737,0,0,0
"Feature0171",0,0,20.3740558605989,0,19.5514214010081,0,0,0,0,0,0,0,0,0,0,0,0,21.1758046932329,20.3921892979415,0,0,0,0,0,0,0,21.1216370032069,0,0,20.7044531746971
"Feature0172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5188584646418,24.9139239622216,26.1085639617336,26.2465735913686,0,0
"Feature0173",0,0,0,0,19.7433271238865,24.5054524325768,0,0,0,0,0,0,0,0,0,0,0,24.5140141683937,23.87168571864,0,24.8547865056671,0,0,0,0,0,23.9625166687554,0,0,24.3142714250478
"Feature0175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0646059886636,0,0,0,0,0,0,0,0,0
"Feature0176",23.4262122629287,27.014896157334,0,23.5908595180366,0,0,0,27.1497919034397,27.4047785009016,23.3712455946363,24.0021790737132,27.452435399252,0,27.2888039425657,27.2438420352105,0,0,0,0,0,0,27.8861169825096,0,25.4374802728231,27.5086678770352,27.0845450485369,0,22.8141048847296,23.2390134688061,0
"Feature0177",23.9570631017033,29.6303816143449,0,23.2423896461332,0,0,0,29.7863917932107,29.8745895767685,21.8956884990863,0,29.9421046838542,0,29.8442829658605,29.7096933181187,0,0,0,0,0,22.4419470523338,30.395252568331,0,28.2657373126425,29.9613164692757,29.6160993572883,0,23.642527274097,23.0067938101922,0
"Feature0178",30.0548703216866,30.4460148633076,30.4820822274645,30.2911309021164,30.3655425660459,29.4568433726087,30.3651941830441,30.2838961521507,30.3921946502815,29.0799027349261,29.6090620065442,30.3341870571139,30.3371075717995,30.2718725949797,30.3973638335511,30.3141453380829,30.0394970837277,29.8504146326377,29.4798837456182,29.9894128335544,29.0978276498316,30.6649345216475,29.2305166841755,30.4295259364136,30.203171588334,30.3751353002806,29.4119217453095,29.9181525472699,28.9826819228193,29.9588125305379
"Feature0179",0,26.0478249967558,0,0,0,0,0,0,0,0,23.1586168348133,26.5925629413538,0,0,26.1016890810672,0,0,0,0,0,0,0,0,0,26.4505157621802,0,0,0,0,0
"Feature0180",0,26.4322404062862,26.1628371495759,0,26.689524737986,26.0149726480782,26.1810638300466,0,26.5558869365984,0,26.5846342663278,26.2799171833157,26.846726330126,0,26.5909646308216,27.0800688811477,25.914471532227,26.1648969538942,26.4661149906457,26.6293670548618,26.0694833667626,26.3665400468671,26.2109972399733,0,26.4124665882792,26.5758308674563,25.9947194826412,0,0,25.9068967226746
"Feature0182",0,0,0,0,0,0,0,0,0,0,0,0,0,17.1720197437646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0183",0,0,0,0,0,0,0,24.7193628668109,24.8330322657798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.743523436164,0,0,0,0,23.7515197705704,0
"Feature0184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3153687555352,0,0,0,0
"Feature0187",26.988456397233,26.416732791851,27.0092846032464,26.5687516481144,26.7532743539879,26.7195577971432,26.7463574974901,26.7118864681838,26.5359346380952,27.0336118523433,27.2176290519871,26.2701178744818,26.7440448701891,26.7910093395599,26.4026646820757,26.6566463300777,26.3757469408249,26.775887264846,26.8128306139054,26.6964278365707,26.8910561166867,26.4111692687869,26.9184290182344,26.8740488130435,26.1696176319679,0,0,0,27.2776787116461,26.7571732448435
"Feature0188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4302813210825,0,0,0,0
"Feature0189",0,0,0,0,0,0,0,0,0,0,0,0,23.4184044655144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0190",29.0825299998284,27.4164055191451,26.5084933932326,28.8681791514937,27.2811870575742,29.0641692303932,26.9527641766241,26.8870387101105,27.3732874484862,29.1402983770488,29.3880360976891,26.7551886799988,27.4796588247821,26.7599090304041,26.8803975169185,27.3319638272766,29.0889526816993,29.1119645300217,28.9010971287688,28.779817732736,28.9912970703303,28.1254057044748,29.1388305300048,29.3397040433477,25.2826178137444,0,0,0,29.0788436768932,29.111513104791
"Feature0191",0,27.1233084290613,0,0,0,0,0,0,0,24.0370497711191,22.4798353515929,27.0372764960547,0,0,27.4651024401729,0,0,0,0,0,0,0,0,0,27.5029479745638,0,0,0,0,0
"Feature0192",18.9381248252924,0,0,20.252816018899,0,0,0,20.0109955061847,19.8386030122788,18.8785472463849,0,0,0,20.163060315463,0,0,0,0,0,0,0,19.6749793523096,0,27.1598119346763,0,20.2462335334205,0,19.4819609046963,18.6266846549957,0
"Feature0194",27.1592875807289,27.1133681011187,26.8862805899487,27.1407515604386,27.5055093116898,27.3809257977496,27.4838929272652,26.6252119540139,27.3425438259379,27.0350837415029,27.8050256815102,27.082244748616,27.2778322412508,26.8366190992014,27.2272760105426,27.48171442422,27.2674858453964,27.3681098964656,26.9423459217163,26.8764779913201,26.8886440740548,27.6622361697155,26.6172795896137,27.3836565520651,26.5608035087802,27.1049682323437,27.0405225348523,27.2720839650843,27.2297251567837,27.2947417309717
"Feature0196",0,24.546067176887,0,18.5427300960986,0,0,0,25.1908613018376,25.6611289638832,19.4118823308594,0,24.3298935463124,0,25.720512697809,24.2393739832138,0,0,0,0,0,0,0,0,0,24.0071986892198,0,0,0,22.225420886163,0
"Feature0197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5388389014017,26.2104389122574,26.6513186587159,0,0
"Feature0198",17.4374492469954,0,0,18.6213731151266,0,0,0,0,0,18.1099971023876,0,0,0,17.9400096572639,0,0,0,0,0,0,0,18.2997532821433,0,18.4580941125336,0,18.43131973679,0,18.080872043402,18.7008002895317,0
"Feature0199",26.5164604133151,25.4091769479211,26.1664691895965,26.4238381933328,25.7817630070281,25.5398824699965,26.1640362887148,25.4654310861632,25.4469461791424,26.5691946876515,27.0911630159056,25.4594257079351,25.8172987527645,25.5937677113586,25.4798575913073,0,25.1408020674498,25.6199582978457,25.8027230635372,25.5090684384126,25.9017757174478,0,25.7784766802819,0,25.3553694207027,25.4817710567266,25.2888582567754,26.0143848154758,26.6714066512099,25.3518106465842
"Feature0200",17.5435059835922,0,0,0,0,0,0,0,17.6686909759516,0,0,0,0,17.5900035088475,0,0,0,0,0,0,0,17.9608889150541,0,17.6772387525749,0,0,0,17.5221402184097,17.0819601231617,0
"Feature0201",0,0,0,0,0,23.7469449132738,21.3923426427098,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8687087052334,0,0,0,0,0,0,0,0,0
"Feature0202",0,0,0,0,0,0,0,0,0,0,0,0,19.706192259921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0203",24.067107314948,0,27.7220418680289,25.4086607034735,0,0,0,27.1999796774169,27.1652136038455,0,0,27.1311512563251,0,0,27.3373085282125,0,0,0,0,0,0,0,0,0,27.068963161035,27.0093986003021,0,0,23.7766307580428,0
"Feature0204",0,0,23.9158578891006,0,0,0,0,0,0,0,0,0,23.0870305680071,0,0,0,0,22.3864479578417,0,0,0,0,0,0,0,0,22.4033924756014,0,0,22.4997990014344
"Feature0205",0,26.845797374501,0,0,0,0,0,0,0,0,22.5577446403512,27.7797166753721,0,0,27.427743277217,0,0,0,0,0,0,0,0,0,27.4227268185783,0,0,0,0,0
"Feature0206",0,0,0,21.3592293743369,0,0,0,20.0241713468897,19.8258729538673,20.9544677826158,0,0,0,20.4366073154589,0,0,0,0,0,0,0,0,0,0,0,20.414743494196,0,0,20.0457942205398,0
"Feature0207",0,0,24.2885563178267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0208",0,0,0,0,26.0768790162559,24.7930851600396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.882373436041,0,0,0,0,0,24.7181786275855,0,0,0
"Feature0209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3734664186556,0,0,0,0,0,0,0
"Feature0210",0,0,22.3689341580353,0,22.5078635475104,0,0,0,0,0,0,0,0,0,0,0,0,19.2853539046533,22.3967044162714,24.5850502793387,0,0,0,0,0,0,21.1872739012109,0,0,21.0028729422534
"Feature0211",0,0,0,0,25.64774455223,24.6989509284659,0,0,0,0,0,25.0885519977633,0,0,25.0025477353818,0,0,24.7621544326356,25.5109061594086,0,24.9821729067298,0,25.3159593670442,0,24.9417446413311,0,0,0,0,0
"Feature0212",0,0,0,0,20.3591307604734,0,0,0,0,0,0,0,0,0,0,0,23.2085043551581,24.9463665942319,24.0362081569228,0,0,0,0,0,0,0,0,0,0,0
"Feature0213",19.4171287049921,0,0,19.2847093223836,0,0,0,17.6656829013371,19.9089116516694,19.6832979332228,0,0,0,18.0935874375703,0,0,0,0,0,0,0,18.1139996326312,0,18.9442312473509,0,20.0323690556,0,19.1619354818541,19.5584343291586,0
"Feature0214",0,0,0,0,0,0,0,0,17.6418558426882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0215",0,18.7830478781232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0216",20.9045238493787,23.5253054627062,0,21.4760173555407,0,0,0,24.8473854398738,25.1845731893381,20.442099947,0,23.3622525239289,0,25.2460255107899,23.0506273415568,0,0,0,0,0,0,0,0,23.2360504310917,22.4995393843031,25.7358104513138,0,19.4065275555127,20.8124581114501,0
"Feature0217",0,25.6181058650358,0,21.6124139093843,0,0,0,25.6435114256714,25.702230665726,0,0,25.4444125841742,0,0,25.8186285663553,0,0,0,0,0,0,0,0,0,25.4209333929074,25.9844653100202,0,0,0,0
"Feature0218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3509418722343,0,0,0,0
"Feature0219",0,0,0,23.8646236007947,0,0,0,0,0,0,0,0,0,23.8158349709533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0220",18.6001501804669,0,0,18.9340707058338,0,0,0,18.4754722303292,19.1796850203092,18.4508873041504,0,0,0,18.4890980534528,0,0,0,0,0,0,0,18.7656758947181,0,18.4394657656816,0,18.8706565925557,0,17.9259897310958,18.1568715555183,0
"Feature0221",18.1842242715081,0,0,18.5290570510783,0,0,0,18.1745220945791,18.4590643718086,18.4881865888898,0,0,0,17.9890818684557,0,0,0,0,0,0,0,18.661960735594,0,18.7856482570069,0,19.8559607470411,0,17.9376875452677,18.0950458982964,0
"Feature0222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3588885431341,0,0,0,0,0,0,0
"Feature0224",0,0,17.5724931156021,0,17.6231400730257,0,0,0,0,0,0,0,16.9795726719929,0,0,18.6986927505635,24.2147961775733,24.8727173829624,27.4970381185583,27.238614885596,28.274999122175,0,28.6091336763658,0,0,0,25.1946163115722,0,0,25.438173361535
"Feature0225",0,0,27.7523865366111,0,27.3169287780972,0,0,0,27.3165908928897,0,28.0143637300119,27.2452135918573,27.018405622165,27.0299046686076,27.1053087974779,26.9777940355907,27.5512879140245,27.3129960195121,26.5443651969421,26.5718594949173,27.2425334614857,27.8856096830517,0,27.1589465746823,27.4824096245265,0,0,0,27.0675375321958,0
"Feature0226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8444129259873,27.3741206077871,27.5832793096889,0,0
"Feature0227",0,0,0,0,0,0,0,0,0,0,0,0,23.8806208608353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3644074421164,25.3536098487408,0
"Feature0228",0,24.0642121561542,0,0,0,0,0,24.4578918749428,24.8279185394407,21.1789251508566,23.5074630742008,24.3226192771117,0,0,23.8973292617762,0,0,0,0,0,0,0,0,0,24.0205992923141,25.4413393454515,0,0,0,0
"Feature0229",0,0,0,0,0,17.0030114356049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.904700232554,0,16.95596675492,0,0,0,0,0,0,0
"Feature0230",0,0,25.2937411254511,0,26.3222874663566,25.9914708310011,0,0,26.0582932520589,0,27.0184253871064,25.929985945731,26.4351030426601,0,26.1075110019857,0,0,25.9517926619887,26.1162670476516,26.3901156792486,25.687072535726,25.7478440279842,26.013681418778,0,25.8884849900499,0,0,0,0,25.5958263415716
"Feature0231",19.649292472215,0,0,19.5423420634855,0,0,0,0,0,0,0,0,0,19.2740083708995,0,0,0,0,0,0,0,0,0,0,0,19.4623107998484,0,19.2628060704742,19.8903523114283,0
"Feature0232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3815393912156,0,0,0,0,0,0,0
"Feature0233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4546898826641,0,0,0,0,0,0,0,0,0
"Feature0234",0,0,0,0,0,0,0,29.2201162843558,29.4523083484759,0,0,29.5911023556501,0,0,29.1489711590627,0,0,0,0,0,0,0,0,0,29.6006876557919,29.4478236382579,0,0,0,0
"Feature0235",0,0,0,16.3960058382296,0,0,0,0,0,16.1849625176167,0,0,0,17.8559851405835,0,0,0,0,0,0,0,0,0,0,0,17.2595855264138,0,17.8187213435334,17.3630148630514,0
"Feature0236",0,0,0,0,0,0,0,0,0,0,0,23.5361668713894,0,0,23.9104503878649,0,0,0,0,0,0,0,0,0,23.8912125417225,0,0,0,0,0
"Feature0238",0,25.4227449340062,26.2369252668351,26.4653104515815,25.8551451417597,25.8084979166328,26.2653599308505,25.6425882265519,25.5933166025678,26.6441125383539,26.9671888441788,25.550515739369,25.9155513987331,25.731200064713,25.5002658381002,0,25.3841508202162,25.7624974533109,25.8598983893641,25.7232555234075,25.9005152235889,0,25.9759175487318,0,25.5202648712171,25.6565195439539,25.5158153146967,26.2417002331127,26.8289164652041,25.4529507123868
"Feature0239",26.3938826676331,24.8087853578869,25.6778446902397,26.2058595531914,25.5915845918462,25.2595046468941,25.8874986419124,24.8637918250254,24.927199139475,26.4825015985774,27.5803945611753,25.2359413902065,25.3682596567011,25.041070123632,24.9200570436194,0,24.658648915029,25.3189025219578,25.4260668008608,24.9444927223051,25.5274094133946,0,25.4087045691435,0,24.8863902847973,25.1350388209278,24.8991407694629,25.8099005040861,26.6497568869074,25.0222401504251
"Feature0241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0792505894687,26.5450182559378,27.5962969369644,0,0
"Feature0242",27.5021325462122,0,25.1916103393715,26.7368026756231,26.2731309484172,27.4145349532847,25.440502986891,25.8016647130026,26.0133191474722,27.4057821128214,27.7607450726113,0,0,25.9839831537079,25.7601863737054,26.0853161847943,27.2331988676257,27.4079655391142,27.3892262450581,27.3993465037024,27.359874780837,25.8537188132191,27.2074644220705,26.1353104365099,24.9250962986342,0,0,0,27.6427770226775,27.4947477306513
"Feature0243",0,0,0,0,0,24.3567006452294,0,0,0,0,0,0,0,0,0,0,0,23.760504899142,23.4128295254006,23.7941651102032,24.3235935714551,0,24.148077034952,0,0,0,23.7346912456904,0,0,0
"Feature0244",0,0,0,0,0,0,0,0,22.9773668011062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.653891349732,0,0,0,0
"Feature0245",17.7513033280642,0,0,17.8701328602442,0,0,0,17.9312738759355,17.8842686536209,18.0850257935468,0,0,0,17.7575102224619,0,0,0,0,0,0,0,18.1741435708124,0,17.7934877308268,0,17.6174313438088,0,17.6998929499485,17.3932430993633,0
"Feature0246",0,0,0,0,0,0,0,0,0,0,0,0,21.8365219776807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0247",0,0,0,0,0,0,0,0,0,0,0,0,24.6635784184619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0248",26.2061681240907,25.6677814726275,0,25.9595503023038,25.9801315360815,26.2359927588676,26.8891018071168,0,26.142435082662,26.1614997313342,27.255957598944,25.983471039117,25.9038478462596,25.8930415357739,26.0217041724003,26.4921652582744,26.7778486141744,26.5742199142494,25.7719461052131,25.8714599104408,26.1322595711235,26.582736918445,25.7896226215347,26.1674128835428,26.3830630828216,0,0,0,0,26.8133472177003
"Feature0249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0600032990749,27.2927934290448,27.1975846011631,0,0
"Feature0250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5164429822711,28.1164126029475,0,27.5409861441447,27.7680096121552,0,0,0,0,0
"Feature0251",23.8841533719594,0,0,24.5349134059918,0,0,0,24.1519818758769,24.6710493290664,23.9328986271245,0,23.8497099524441,0,24.5215539226724,0,0,0,0,0,0,0,25.2789919004112,0,24.4796072148544,0,24.9525261448302,0,22.5867312165065,23.9094108541664,0
"Feature0252",0,0,0,0,0,23.1054290526764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2885801614724,0,23.5409112656826,0,0,0,0,0,0,0
"Feature0253",0,0,0,0,23.0561081786266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7119759114739,0,0,0,0,0,0,0,0,0,0
"Feature0256",0,0,0,0,0,0,0,0,0,0,0,25.122872150771,0,0,25.7060036453618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.650258936506,0,0
"Feature0258",0,0,0,0,0,0,0,0,0,0,23.1249910158434,28.2704302334717,0,0,28.3121558424738,0,0,0,0,0,0,0,0,0,28.2536951901127,0,0,0,0,0
"Feature0259",0,0,24.1613946306506,0,0,0,0,0,0,0,0,0,23.8001357340211,0,0,0,0,0,0,0,0,0,24.4898203573515,0,0,0,23.2265003252593,0,0,0
"Feature0260",0,0,0,0,14.7175705467208,0,0,16.0185690181675,16.2779024391147,0,0,0,0,0,0,0,0,0,5.56753100875302,0,0,0,0,0,14.178649679123,0,0,0,0,0
"Feature0261",19.466065047528,0,0,17.0496135720219,0,0,0,0,0,0,0,0,0,19.7458336251734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5369085400737,0
"Feature0262",0,0,25.6430062660226,0,0,0,0,0,0,0,0,0,25.3593367628514,0,0,0,0,0,0,0,0,0,24.9473674846398,0,25.423499086599,0,0,0,0,0
"Feature0263",25.8840961788782,28.7114074157627,29.3256254098327,28.3484235609112,0,0,0,28.5008827971716,28.7766632056305,25.5732574376206,23.961824974708,28.828163010163,0,28.5825520012126,28.7057125693964,0,0,0,0,0,0,28.9441302408425,0,29.1199469785663,28.7965642519265,28.4175579872711,0,26.1034061953278,23.4176617729606,0
"Feature0264",22.0600451712561,0,0,24.3124349816313,0,0,0,18.5380363542983,18.8055593775767,19.8820784492543,0,0,0,18.4651072480132,0,0,0,0,0,0,0,18.0558435940707,0,27.7262236287736,0,18.7682646494921,0,22.3438718968275,18.9219082321667,0
"Feature0265",0,0,0,0,0,0,21.432783314552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0266",18.9746758111015,0,0,18.7305053988937,0,0,0,18.7828694506917,18.8676023572475,19.1588054806311,0,0,0,18.6324987213871,0,0,0,0,0,0,0,19.2808101620303,0,18.4316787782143,0,18.6970632220245,0,18.5124252438606,18.9083383160168,0
"Feature0267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7020062656096,0,0,0,0,0,0,0,0,0
"Feature0268",0,26.3657812637761,26.983410157919,27.2081632605929,0,0,0,26.6475639051676,26.7737549417453,25.2449854934861,25.6302913773517,26.7204201007515,26.415126063571,0,0,0,0,0,0,0,0,0,0,0,26.6373009264159,26.5812074042405,0,25.7195131697514,25.3434774386087,0
"Feature0269",0,24.5461331907026,0,0,0,0,0,0,0,0,0,24.2542796343992,0,0,23.809756471284,0,0,0,0,0,0,0,0,0,23.9046043652781,0,0,0,0,0
"Feature0270",23.9817975791607,0,0,0,0,0,0,0,0,0,0,0,0,29.5638405493409,0,0,0,0,0,0,0,30.0854904344801,0,27.1621956234544,0,0,0,0,0,0
"Feature0271",0,0,25.7776709646181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0272",0,0,25.8188023694568,0,0,0,0,0,0,0,0,26.0549857675678,0,0,25.5098733097531,0,0,0,0,0,0,0,0,0,25.6275014128495,0,0,0,0,0
"Feature0273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8683366470956,0,0,0,0
"Feature0274",0,0,0,0,0,18.5920381352728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7896824318725,0,0,0,0,0,0,0
"Feature0275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6300376679335,0,19.11783012558,0,20.190900412856,0,0
"Feature0276",0,0,22.6813324009494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
