"","10_CTRL_1154.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","2_CTRL_CTRL.2","20_ERIN_1154.1","22_BOCU_CTRL.2","25_ERIN_CTRL.2","28_ERLE_CTRL.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","36_ERIN_CTRL.1","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","48_LEDU_CTRL.2","5_LEDU_1154.2","50_BOCU_CTRL.2","54_LEDU_CTRL.1","55_LEDU_CTRL.2","58_ERLE_1154.1","59_CTRL_1154.1","7_BOCU_1154.1","9_ERLE_1154.2"
"Feature0015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0735408742641,0,0,0,0,0,0,0,0,0
"Feature0016",0,0,0,0,0,0,21.1947137483067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9440564684215,0,0,0,0,0,0,0
"Feature0017",0,0,0,0,0,0,0,0,0,0,0,22.8835658060591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0018",23.8600978272729,26.381467226568,0,22.4095558823985,0,0,0,26.9042281893118,26.7850936945627,24.5213199655178,26.5937262460091,26.6716349207151,0,27.4855594129351,26.6411779602161,0,0,0,0,0,0,26.9886105633647,0,27.0277755757818,26.8884480422356,26.9101072868708,0,23.4862942002651,24.5894941562697,0
"Feature0019",0,0,0,23.3101116388181,0,0,0,0,23.0083743436147,0,0,0,0,23.3524040033114,0,0,0,0,0,0,0,0,0,0,0,23.7138861825108,0,0,0,0
"Feature0020",16.9869254001933,0,0,0,0,0,0,0,17.0705995456614,0,0,0,0,17.5224817082808,0,0,0,0,0,0,0,16.6959390629888,0,0,0,0,0,17.0365445233112,16.1378769914259,0
"Feature0021",0,0,0,0,0,19.5061697355381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0022",0,0,0,0,0,0,0,0,0,0,0,0,18.6173408440257,0,0,0,0,0,0,0,24.203079227518,0,23.6911780817416,0,0,0,0,0,0,0
"Feature0024",0,0,22.4541407950947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0025",0,0,0,0,0,0,0,0,17.3693472369485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6315271354777,0,0,0,0,0,0,0,0,0,0
"Feature0027",0,17.1954934102352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0028",0,0,23.3667030350133,0,25.5395234108866,23.1831094644322,0,0,0,0,0,0,23.2128595979742,0,0,0,0,23.0184335182865,0,0,23.7131969698514,0,23.5669401215538,0,0,0,22.6420687263851,0,0,22.410034325608
"Feature0029",24.8359856131471,0,0,24.4831948939521,0,0,25.6871677169547,23.8631960026325,23.8518248461249,26.6894511054344,0,0,0,24.1203300348698,0,0,0,0,0,0,0,0,0,22.5656482677167,0,0,0,24.2391290620511,26.8834713493398,0
"Feature0030",0,0,0,0,0,0,0,0,23.86321502374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0032",0,0,20.2868335521441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Feature0034",0,0,0,0,21.3338396356264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5709596678954,0,0,0,0,0,0,23.0199436997781
"Feature0035",0,0,0,0,0,24.7545139121906,0,0,0,0,0,0,0,0,0,0,0,24.8638650957541,0,0,25.0908614137903,0,0,0,0,0,0,0,0,0
"Feature0036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4322815680743,0,0,0,0,0,0,0,0
