"","CTRL1","CTRL2","CTRL3","F1154_1","F1154_2","F1154_3","F1177_1","F1177_3","F1246_1","F1246_2","F1246_3"
"Feature0147",28.6225271801325,28.000514684871,27.9888045589712,22.2361415442203,21.218552813385,20.2978570663064,21.2325992374327,20.2923946266629,27.1609204611689,26.975472100867,25.1108346539069
"Feature0148",22.3013281439284,22.1921788075244,19.8294508548623,23.1566731488783,23.1753253469965,30.6668673753276,23.2650568221639,25.2532519889856,23.6975952856273,28.0151563570654,27.098193724341
"Feature0149",29.1734811666724,22.9155418397464,20.8071446815269,23.0896239725888,23.4507825349074,28.6726708402446,21.1898311630997,27.3950827097039,22.9130440443724,30.2265650656393,30.4643660916742
"Feature0150",29.5801663817885,29.3964841723509,29.3134701331546,26.7392171204252,26.5627365166182,27.4144900687457,27.2612292311211,27.7025837283865,27.0319958597534,27.2583900374749,27.708497759201
"Feature0151",25.5670537432171,28.9734173032253,28.9097783025631,27.6320315445904,27.4274940207352,22.6649982317469,26.5596301759417,27.2084131055137,29.076907501424,24.0590785364924,24.2810643447973
"Feature0152",18.6562556015563,19.4719020941521,20.5246545834909,24.8181772608414,25.1048390882403,24.573110765919,22.0364542133084,22.8600384340039,22.7306129714885,29.5005769925008,29.8613712710863
"Feature0153",23.2958589316168,23.3881827560721,22.8607318886409,29.4126277758506,29.399482423971,29.7977261405436,29.0675450944049,29.2497263216235,27.8481208401852,28.5677428193335,29.1827346766077
"Feature0154",29.2008105377469,28.7655172246257,28.6842881184443,28.2262282685043,28.3852593003537,23.0814807991395,28.1680200027422,29.4081458198322,27.3787789339009,21.8606787313944,21.2855775981787
"Feature0155",28.3499726375987,28.0922183995539,28.2124724563614,29.5535141283428,29.5189996634293,29.459481294476,29.5363334243809,29.3387237254998,29.1885726974776,29.5641837574037,26.4465549449235
"Feature0156",25.0205851972645,24.6234448248351,24.4000428381526,29.2479789946585,29.6543761274417,29.8805942112232,28.8840155028528,29.4416532497513,24.0575324228037,24.8044655654455,25.5444827004847
"Feature0157",29.3160277916251,29.3031645541336,29.4676882806361,28.2065833863994,28.7681202279366,29.3907634506456,27.8220702786744,29.1476843235021,29.3055581153692,28.5408803273142,29.1867056237951
"Feature0158",29.6808742526633,23.7449912439869,23.90249127781,23.5819255433856,23.7837126570288,30.5110059024709,23.7668356552609,24.8601827922099,22.7576286700475,28.0914403292486,27.3425997777749
"Feature0159",23.0493481511707,27.0531377600799,27.0948461769587,28.7274573171897,28.7558595870981,29.3740304410661,28.7619154509792,25.2438144156387,29.3485653774179,29.5910780174374,30.0915730707434
"Feature0160",30.1442522067882,29.6053366285731,29.3654192858826,23.7440212703801,22.5186876471553,24.1861974885716,24.3308286707724,24.4969090543391,27.0189120604962,27.7700282691105,28.0107721873352
"Feature0161",19.9778515760239,21.0730292097192,20.5271736950479,21.5210445324953,21.7721782129514,20.7791006583321,21.9512526408357,20.5217525159591,30.0131160731169,28.9824366229822,29.5347291879408
"Feature0162",30.5041772209787,30.3554926293824,30.2707509625314,28.9846735205731,29.5092012973006,29.3191219203824,29.0960171693707,29.4532529376499,27.5774732949669,27.9379454170857,28.5036350843156
"Feature0163",18.6743082479488,20.1970282844037,18.9890074388263,23.635496910027,24.0599443560923,24.6097020437539,23.8861914205024,22.3232444739969,29.9034416148729,30.6124173467633,30.8233169070476
"Feature0164",28.4260335830484,28.2008451548339,28.3090225812501,29.6547524344675,29.6114690100852,29.8751099006842,29.613668687264,29.3942335309742,29.242432470098,29.5348844204105,29.9717200849289
"Feature0165",27.5794436139036,27.2794077884314,27.3450179120702,28.9823613792166,29.0618983466598,29.3950531952158,28.9438347636226,29.7272627475123,29.3520022190732,29.4474545798276,29.9886945820864
"Feature0166",28.997289468262,28.806999670954,28.5021398715224,25.6763816246468,24.3923003111556,26.411116305651,24.0377112008139,24.3852788568754,29.6685129840422,30.0928322344134,30.5564535634473
"Feature0167",30.322557813972,30.1497202712402,30.0017936053823,30.060432262702,29.6333358395965,30.0524864000963,29.5642807006774,28.8560522512183,29.691782861964,29.9326246983311,29.94460894223
"Feature0168",18.6203599277094,22.2446550997334,20.3366367657406,21.2768434487553,21.1816657601853,21.3523282494215,21.9134653379115,21.0227185561035,30.184674615174,29.4695639509794,30.2055159909941
"Feature0169",30.1996099872019,29.9421062562725,29.9744150177813,29.0821199812019,29.1904875051429,25.0264445843426,28.6780239495758,30.1427072556889,27.8039137275676,27.4259929316117,22.2819504811922
"Feature0170",19.4734417141497,20.962545755083,20.0704859117948,21.5659013691076,22.0415791524674,21.1893236875449,21.7451386067252,20.4715590590249,31.3356028544837,30.4533583340295,31.1407489227609
"Feature0171",31.2722028650592,31.3014011125878,31.3023022100817,30.0287395363141,28.9407703182872,29.6003820407953,30.5203709736598,30.1377931692346,30.2282463295907,30.4992880623749,31.0352134360828
"Feature0172",24.2432237433563,23.9349068612274,23.5994366313842,26.814860829992,28.2928298597987,27.817665952721,27.9883466830566,29.3071195024144,30.3345781838883,30.6165799326891,31.1336782466435
"Feature0173",20.5723670087845,22.7425685059804,22.0428867069462,22.5243902982366,22.8244205753231,22.4213833812435,33.7406550871517,29.5105296477299,21.2781791840903,20.1504023175928,20.1434726256778
"Feature0174",19.3052883104287,22.5637208534795,19.3907398169119,21.1560318043978,20.0752599094867,22.2939429931022,22.7605548439547,20.2924183441675,31.6522899900687,31.5771037039223,32.1387998431816
"Feature0175",21.2946899388374,22.5337230807723,22.119478195323,23.3993683837361,22.9701414766684,22.5255157650293,29.1766044299738,32.9134521507288,20.4740141050235,20.2328585667885,20.2301923559608
