"","1","10","11","12","13","14","15","16","17","18","19","2","20","21","22","23","24","25","26","27","28","29","3","30","31","32","33","34","35","36","37","38","39","4","40","41","42","43","44","45","46","47","48","49","5","50","51","52","53","54","55","56","57","58","59","6","60","7","8","9","B"
"Feature0001",83884.0186715471,111988.479721552,2107958.79348007,279196.338758025,2113188.31936615,416892.161738289,89805.7188707135,1084238.3357678,171021.725580857,187747.770219453,2006569.98222358,1891490.72696265,130924.31575388,90772.2765852136,384203.61313915,360178.114185299,577759.078112995,1218421.43693826,1660466.24422194,486322.199157134,1757484.11308039,874577.003343453,105356.971821705,131948.898584198,728922.510071291,1318790.40954626,441057.674664515,295238.791918984,1526374.96835321,1098931.28444488,1867007.43366815,645677.371030104,300300.978770618,1431357.3156433,1435360.62340949,1832505.89654228,173221.176200366,100937.7731811,114679.806347719,121911.598843882,108617.558543816,103386.013366684,374949.636881629,1757967.83802047,141153.116343617,1276442.56588216,2205242.85464105,1129930.19475852,378456.678165721,753566.132958361,869345.417587961,1345185.81932988,1196772.32221013,75428.1418045003,115409.551244796,69144.3239723612,2429962.36265739,70071.4695328436,2485803.72738843,96426.6142897754,745877.287542122
"Feature0002",136615.69505547,82015.69422168,50449.7707485537,98524.1767364433,52160.0962320152,51789.0940382785,75552.2688182444,68005.5029572685,83922.6411121648,60162.6012351811,36263.7878800605,91328.6721917641,4504080.70514688,123266.813312701,118519.569796061,821420.151518704,88411.818360202,78686.5673348156,46519.9995904833,41122.0143584155,84709.585009019,35582.7173978877,664555.688914816,2286623.82369485,96288.7275733284,73600.2112722595,44622.9476511904,87021.2699252389,33006.3029314529,79408.1642090585,45749.7965751635,57092.5306473026,85266.5145565359,54806.0838375287,86608.5785081897,80285.6858416819,495127.224808437,1704302.53277997,382228.878733765,101350.307175853,1088132.71801501,62975.1365109278,119070.979982478,56711.8964666552,166856.120149007,52334.2255141455,62411.4816516583,36250.2182043775,112931.154966364,114164.492766473,73464.0456125149,31123.4853539045,43475.2775509629,5503736.18341057,71416.2416907656,70390.8981030579,63501.9373740501,1106909.48101529,49425.6889285842,644783.11325295,2457871.96105117
"Feature0003",1613926.64292199,403616.464617247,656548.66407261,2577935.8206681,606837.44612372,1639983.15104541,164023.853986525,518675.288604178,308107.150276817,1597799.38010144,386107.26187288,525136.659927435,695439.255140116,318538.286633808,200000.823613071,1216876.724118,1969054.33127823,250932.944456144,502409.640041822,2001955.52948626,552701.401575439,298973.157340247,99712.6375828781,533193.559448572,382518.964339349,450648.704991143,2139168.46296197,858013.682668439,372516.984893193,412204.89657951,548897.088625832,1988441.77371603,2158443.46483463,420083.268565656,446975.619361288,444474.101494379,574209.821458365,363102.125389088,159669.88195707,117704.211226025,247390.098701021,347786.361892351,253447.741340209,452885.01091257,208385.76084398,867641.329674382,678251.429959505,285176.280384472,1783139.3985773,443046.930477918,387326.589049163,311575.315328855,390621.92388213,198508.828921322,334041.719183922,232041.842084997,835547.649132948,356309.624928623,610751.09551623,343526.90126047,830889.561128492
"Feature0004",188518.045869998,3400796.622142,44487.673997847,91072.5167482208,46602.9147344394,1644416.26348548,2141169.3193472,393215.618634816,175441.692775345,3544505.6107437,46787.6683554751,2623324.34973941,86411.1830404074,1218113.53450076,696505.090959666,1068927.99300504,298267.684140913,130164.292430991,37736.9573177819,1873686.68092335,402965.693642234,52100.1036114838,722057.28776117,92435.2550058247,1435438.02871081,365965.692120513,1746193.33917533,1649868.74065968,46795.5506295239,152134.546114607,58409.1784838823,2076616.20660866,460551.258028426,64553.3375949208,2550070.13711234,2670255.9505289,106488.289494603,133046.137945119,2297868.32669224,1241294.32185474,811877.671997272,1460620.12342145,113829.709945702,66105.5395556779,2602009.95482652,409128.793781461,51439.2992361102,33228.7393317556,950894.409186284,317754.733156288,603277.022159918,52581.9167416241,55700.6095696204,108529.325106563,3417716.84878676,2154185.03549299,102448.98846028,947386.681229369,42069.626486947,126864.557407063,1239086.28259722
"Feature0005",854193.211196524,587784.448426717,570586.722807732,665339.963584699,554044.134777246,312782.756883461,357560.220335123,1248865.55471534,834169.90835305,733208.093278327,626637.035208563,1173300.44428402,547108.635167963,810295.542629655,580224.047545014,1252348.15613992,570571.969017362,1220025.77461805,485919.50246497,2118461.57863166,1089880.30968592,423898.512659428,378907.366794794,854724.131805278,956618.758585132,1333609.20506309,1896451.54062072,621714.847242602,860664.356625642,1262253.22851831,812822.273633123,1631002.86128977,504386.275240181,696684.527745584,1558086.47380192,1383141.2186381,1070715.29506602,1086715.03495615,411660.504838524,350172.266049463,363310.79854433,901804.459440508,596958.427334274,551269.766038038,397593.807924919,890941.742832163,562090.930233041,414381.815020174,446133.964550453,1014977.47864985,1370496.93440919,615278.38310873,557067.36833257,1029790.72039015,572331.75965478,509310.179950235,460296.731541117,471917.717767522,701983.267914692,760104.549848148,1072349.31572789
"Feature0006",91959.2455116216,105537.148425433,45921.5883099515,100651.905345522,58134.6482348369,189868.338824265,511992.142291712,1390545.31028818,516909.274581877,1327790.04220078,45399.8446252277,1488582.21248522,58349.6948341925,88845.6355304132,685980.24047265,1136306.76950758,55686.182704269,1472299.83763433,49324.8041983539,2027797.75596177,1299591.43520982,47539.7073543936,87230.5739886187,109159.528972133,1269995.69127951,1340772.43707214,2347350.66837828,1261899.56390245,39741.3016547826,2103076.04229846,46589.2904678318,1873763.52556676,109465.521688501,103688.332485805,1300896.7572402,1529964.48712068,76194.4448698622,74881.0116376964,196108.426206515,100057.731654061,119835.700045354,39016.2428292432,934231.105629539,51050.2177445764,68099.7803540099,244016.477207513,51850.8651923546,47981.1950328106,60182.761967866,1061755.25645209,1366449.07845535,57493.3295837184,51997.7483777988,85088.6076145494,76518.9716907098,53100.8375453877,101877.96869349,364526.361786113,47953.0438146547,127331.345768887,994661.215037309
"Feature0007",905040.376400296,362935.029654044,2479708.01585157,801042.148777735,2090085.389194,308242.33626192,516573.047406425,3984972.48582845,4954135.0940055,427380.444541865,1859166.33752099,4436609.16384849,806980.044200839,618068.212464624,3107507.54437922,5484860.06593706,951592.119941799,4045853.78850855,2240160.60330304,769729.807210386,4023145.86760563,2093509.74533792,555336.809217878,630908.926557091,4648318.12318827,4131282.35097119,930652.988719923,188685.86087905,2093817.48901668,3856277.08721137,2071858.22090855,835975.27134561,1027729.74747898,2346605.48749407,3457718.47390435,3821367.99781438,633501.250733827,1037803.39704081,391284.300429848,779555.530649877,364173.251390706,661565.292880029,3575119.35060478,2351365.69777339,336368.203676436,2957632.18323728,2016026.89048497,2007014.13307436,578894.958531018,3749447.51421976,3872980.82270267,1882608.63983291,1739307.1620736,565802.717918413,443058.426688635,464479.705013014,1801746.51278157,231988.546441175,1929852.31514631,573585.006615534,16801875.4001798
"Feature0008",608829.807782694,912717.419167491,520025.217808397,557259.905089434,472492.115474686,293080.2874179,744015.354010888,410240.658071737,398189.048444648,1115667.72449988,462107.829754797,354008.404096147,1885968.27658709,709224.461410139,330605.210966418,1551377.52824063,529762.405312242,387766.859180219,631223.371555333,2143828.3969285,361190.710840621,770402.76609978,1785462.25411022,1457906.92140242,329677.13435497,405256.300851739,2460534.67983228,847595.509906893,495779.644749622,420001.748909752,577443.603950272,2250516.39459975,498200.031859508,750197.287473896,362263.286765458,323495.136456348,1484101.7995288,1835411.66539779,1848002.24133843,2045767.42919084,1302448.45001725,1040527.65200541,222036.438348536,1278980.71007427,1186684.24033752,1117277.75509359,586741.432968564,859920.653275768,406473.412027035,284731.24024782,299212.280992791,867045.279325291,424281.713822989,1966070.06193751,1550525.80960171,865279.882532868,324756.125295015,1444304.79132211,680833.353230163,1692408.57293355,1101141.87026116
"Feature0009",310947.873998802,309799.525234654,177037.577068779,142988.97475185,188758.795094903,123621.413087841,62528.4204756667,208837.735160558,5843534.68009986,49482.9699703434,100602.724140263,270628.714317618,261716.565148064,153081.052780103,317934.049920879,1656960.80554433,53368.2514731296,259105.031682817,65574.2065748589,39928.5446575941,101961.503082346,116598.159387388,76420.7935637501,91416.6575520274,272680.209687442,226656.561877899,45234.6989848257,261856.508289414,108399.077606588,231571.49595279,63339.731110876,150710.610515309,169911.966213322,185492.203168771,102279.835862301,251540.290405916,522155.691106083,321714.618385292,234139.804874948,354880.114390417,333607.4475992,81422.1779695259,1836496.47437079,204710.059188684,190000.989734061,70192.3667038708,300385.259052886,116122.466938212,172099.727030016,120849.234880989,239774.695118838,113484.345274349,147326.351578533,278315.543817993,168672.590759334,170351.825336235,149478.612588791,66992.3170396022,61897.1772403357,478926.065009768,1180169.2100239
