"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","<NA>"
"Feature0091",3927709.436,1008485.806,70859272.15,9087632.927,34422217.49,79411896.27,28728418.69,5841714.256,5655931.541,58405057.97,1895345.067,2937171.968,3352546.278,47741745.5,58535020.98,423807.3408,455172.3374,47692557.13,9852949.561,9228516.981,10410296.95,314867.3554,52474442.81,5482952.274,264677.6884,3738226.737,21627666.12,231330.3305,2668506.005,5666058.053,235287.1341,343504.6345,44094362.95,5752064.209,6501871.869,305270.8993,6610717.984,59280484.88,5906697.64,390636.4186,575894.815,6668387.945,11534466.79,64400944.41,52918349.35,30228244.48,50213244.62,232154.6308,4780584.339,2122792.326,3002485.444,8164867.949,7162057.213,345917.0795,499351.6259,8669668.871,6341988.253,11167651.87,85976859.06,5398281.878,200982.9208
"Feature0092",1795212.584,594256.9091,35801031.52,2403293.518,23379972.01,26877027.99,19797922.21,5118743.003,5478064.217,44754625.94,2078023.637,1318999.177,2320906.083,42919232.8,43438177.55,633716.0214,537489.4482,43375583.87,3721182.507,7984889.471,3780290.425,290687.1475,35610926.36,1752656.19,375498.3423,661245.9929,16477927.33,353437.8847,850148.0877,6509997.597,419310.2046,444391.1331,27513995.53,25355466,2123006.568,855046.0076,4729513.776,37202531.65,2959808.542,724346.2394,581267.5395,9339341.317,11985668.55,53825898.03,39431193.06,23843997.7,13277671.73,411638.3958,4617606.974,6800263.238,3941689.962,2085545.858,26958301.29,454732.3697,893252.2538,5634283.88,1801809.094,11706355.15,79006896.98,4239345.043,157702.8378
"Feature0093",81345.46318,100646.6327,53785.37718,25992282.14,53676.35869,65881.11349,55645.60908,43833350.52,60080.97992,55111.36753,25555689.44,95051.31618,34828187.8,57895.30736,58148.21723,59815.12729,54166.23089,57245.43756,40383925.65,69093.86328,50364.0867,98378.10788,74446.16669,52366.40082,52051.9827,21600867.51,59068.58369,56478.53801,22863676.43,85188.39341,94250.14026,55330.65271,66468.09994,69800.89243,39089452.3,68793.95755,64088202.58,129830.738,56393.21061,66096.5263,66832.3603,65991.07198,223884.6493,60762.93264,56199.3236,55496.74252,85023.85005,55288.95717,12654737.14,71471.17041,34508901.91,78582004.32,57700.68223,55125.43844,63652.90996,72902950.75,34335993.77,163187.2927,65280.21611,40149698.96,59439.47687
"Feature0094",42746439.56,443034.0988,67494679.22,6862520.988,19099630.87,20065707.55,21428385.53,3993583.346,8965596.519,7332254.859,2377560.374,69713900.72,3092010.002,12495416.28,13200630.94,462417.0836,428657.7369,10105070.37,4836167.229,28967796.53,10264957.54,431416.1244,5288798.119,65742836.07,455675.0203,4777793.89,2770898.798,443141.5842,6056807.528,10410267.78,455816.4347,454155.6403,4393865.852,3896103.523,20894638.86,471090.5043,1872906.584,10117469.78,60470774.19,483399.5198,457338.9838,9437351.403,10341851.43,80536519.96,35840483.96,46258626.78,82840877.41,458415.1566,1673690.795,13978166.73,1780967.468,5172693.061,28791482.35,472862.0623,813237.9847,7272758.129,1435226.188,31182641.93,34169362.14,4343015.762,333912.9672
"Feature0095",2190219.059,513000.3196,66128712.44,7806010.07,41914005.3,70277068.27,32318610.9,6718319.524,15277000.16,47770531.86,3003786.446,4963611.218,3822958.574,50723907.76,58949573.87,534425.7091,535074.4283,33344716.73,9680431.078,20576517.72,12447326.71,520524.2431,51656405.6,4525437.547,527703.4024,4354122.081,22934399.33,488755.3636,3508192.629,15970415.45,536889.8956,560876.8772,49933988.64,6446860.9,6528385.882,572610.6974,8724401.134,58029422.19,5468259.92,579145.6256,571875.5608,24806977.92,32151850.41,73160214.16,61660515.07,41326540.45,61320746.66,535277.0873,6116961.922,1008622.433,5398612.443,11101397.02,10675025.72,528568.9268,622459.0908,11769849.85,10478118.43,32270648.03,86159845.88,9543063.549,424940.6321
"Feature0096",62924.39182,55983.55611,102072.8706,100571.832,74705.93445,75873.55018,75811.1141,111683.1383,62726.91961,60065.90604,217073.7753,68817.58055,80233.12508,124457.3488,99389.27912,55223.54742,57755.99487,89934.58892,125661.5758,68126.11356,81592.43587,52348.79819,68906.76192,65278.44167,53944.04557,70123.46266,63989.84104,50428.4024,95917.5176,63319.15802,93904823.44,52883.54025,99404.23181,64387.13487,111235.5325,61318.85384,130343.1743,87705.44818,94902.70627,58098.11348,64985.39053,65423.25341,52575.40559,209210.1306,67029.34059,78194.17877,163817.0874,53994.13139,91271.55563,66760.99861,97431.76306,160707.1965,73563.39276,54513.25041,58862.2983,188303.1751,156988.5287,71910.37704,233130.9522,171071.2144,61078.19573
"Feature0097",35261.4902,211055.4675,39585.66506,77314843.77,34714.1201,38762.35451,34435.13788,75974505.82,46305.08341,53201.35655,21255010.93,120875.6852,67985191.17,71417.5839,45830.61901,51189.77473,38225.84086,35878.92905,37484427.73,50464.20314,33546.8815,96089.39425,43574.27746,41142.15077,36458.79889,50857232.26,35995.83928,89711.10501,60997901.32,148756.666,38510.50498,42467.63512,40402.69658,35407.27737,108457776.2,45537.36516,39567646.24,59841.42275,40172.33493,43059.26119,42383.37859,38791.91839,35285.45813,39257.18874,38350.06506,47790.78448,46995.92048,36761.18108,53093292.79,36455.46611,45334972.17,61838241.94,42015.84568,38462.55738,44085.16229,61228073.53,22430634.88,38457.8865,46035.11616,17969634.27,33237.08363
"Feature0098",41078.6004,64790.14999,42357.24183,8182220.83,38874.86653,46597.81614,40483.05711,7555135.272,37704.60977,50048.2066,44068103.69,67039.63204,15353891.16,45401.4493,59205.99163,43290.68763,42028.95957,56932.33356,11155885.88,41735.90083,39637.56461,43906.72684,47707.41659,41728.48757,38167.38519,30280306.16,51127.72907,36642.59955,62582967.89,44012.27054,45424.34493,40317.18287,61545.44329,43654.13734,76869263.91,42431.02351,69014075.82,59117.41762,43838.23976,47532.76599,41820.89597,39553.22443,34318.83602,44916.74986,41498.25065,43865.07212,53277.18208,38569.10082,63235007.63,58739.97574,40217801.97,85694726.88,43825.61105,37362.18411,44498.82112,108210830.4,72944142.93,43366.29933,51756.46363,73444455.2,40950.3491
"Feature0099",127827.767,3351782.546,160174.987,1391857.037,141044.8135,409912.8095,147342.266,1601842.653,129101.5128,286270.4786,829998.1976,118841.8324,1017153.354,352445.3086,501480.2708,4748350.898,5606808.367,114075.4482,1688389.378,193337.6494,236328.9488,1136429.151,189022.4511,123343.6349,2521785.44,848489.7891,119130.161,888435.8609,1052010.632,194489.7856,315243.4689,191775.5743,142176.1657,110271.6324,1451839.312,842768.894,1445968.838,144588.4397,144799.8307,4421073.967,1457199.893,145747.2273,164649.085,198727.4126,165896.9859,153651.9634,408203.4101,1992500.941,1128200.49,104755440.5,1120861.842,2435138.446,134540.9724,3534108.663,3945158.196,1947217.778,1359591.861,215894.2255,248424.7255,1400659.853,101888.159
"Feature0100",340800.2593,1907717.946,454777.5472,436132.9314,392811.6735,586520.6192,392183.015,740817.3253,395719.7217,577800.389,383748.4563,387808.3114,539397.6586,768664.7891,765198.2746,1649812.256,678360.6337,724293.5658,753816.7949,407885.7035,389182.0545,415824.8322,820103.7239,420505.7333,1272179.314,815346.2658,647967.6192,650135.0439,771293.6828,398292.1326,10702274.49,2128181.101,1412217.919,807702.9875,1174857.642,1772823.892,1075972.293,1193505.279,487342.693,1996117.711,3056520.03,426663.0099,416443.7797,476967.1269,548866.4506,446421.9793,623075.4961,1122384.921,410460.3474,101932943.8,605063.1923,1380517.339,435491.7803,1650503.582,3880477.426,1041569.574,1211532.666,504064.6524,638518.2851,1336160.177,307914.3899
"Feature0101",52843.5865,340771.8857,57069.38331,21699152.12,53406.53526,63999.19358,52791.1507,29929708.18,49174.38317,56119.38392,74085090.41,126726.3573,47267948.32,58060.26606,113945.7732,132578.1867,50712.57627,58673.07884,22111450.29,51731.36781,47364.09542,94493.1385,64456.95461,54293.44911,53510.54507,51119382.78,52026.44434,68425.61581,72569247.07,123549.9351,67571.92366,132063.0564,64541.35835,53944.07139,70591356.8,144369.901,100532990.2,71376.52894,54187.70019,77246.9583,181306.5356,51405.37911,50517.77992,57114.73581,53638.86323,56570.75795,59737.69293,61055.33309,66976720.93,59523.46669,74050587.49,85603354.95,50873.80229,60188.12644,191663.1221,98064272,85870633.68,68381.56986,63504.72652,83389001.31,51087.80648
"Feature0102",2616946.838,7348493.908,33370485.45,69465944.61,18043391.77,82695486.73,23677557.04,68508460.44,6263135.414,39089462.19,26172042.44,13233589.95,60303729.59,71479392.14,93752466.42,10215231.81,5015254.171,43102491.46,90518725.38,15801757.85,50712681.64,5987589.004,95696687.06,25458434.39,4226955.574,61030350.9,62664638.98,3337600.065,56001673.03,12424843.48,5078947.298,7853876.652,82678078.05,63125175.84,88510584.43,13154999.91,67897888.36,94622067.27,31654058.49,10448190.28,12596753.75,3562108.923,8263425.057,39951316.56,39601937.71,35191577.52,98436092.69,4430870.494,37255477.72,37405955.4,40194169.74,91090193.22,47971571.57,5267930.879,4886496.379,73040839.96,73006530.01,16234418.41,59838221.89,76055457.03,81828.37183
"Feature0103",76989.56917,142746.3796,95282.36404,16023791.3,82071.4876,105235.864,85727.21913,22968893.47,78198.9485,93800.4174,25588288.75,125645.7703,12693854.33,98422.8301,145602.9443,81135.4661,78770.73363,106702.6576,27005412.29,87083.28919,77062.68488,82290.04763,89413.30557,94804.17477,71533.36564,21399287.02,95823.65991,68675.61031,50538325.37,87149.80926,86799.9221,75562.5194,115348.5542,81816.64404,76391339.58,79524.28242,59530319.35,115128.4822,91287.6625,89085.97517,89640.33929,77447.55975,66667.58763,107103.2102,91930.91019,82585.25779,120342.5236,77182.57097,66415019.29,187705.9244,28686153.03,86049738.65,82138.0203,73872.77701,83399.75154,95097053.85,65433198.79,87863.19689,97002.03507,78066160.55,77082.3955
"Feature0104",137631089.5,417584967.7,67674070.65,575166998.9,39723853.99,104301310.1,31916594.55,484167406.2,56605223.24,24916628.18,43806544.9,106263112.5,824321600,90743532.51,66841195.66,554845168.1,696955856.2,7667685.127,929543850.3,76624678.38,71013863.69,576354893,27406776.31,107800528.4,752177670.2,757162198.6,13282250.02,410678070.1,825758075.1,68101928.72,751794339.3,949610220.5,10843261.41,1614346.622,1032544638,1197531595,261805084,15361643.14,94112176.1,717563232.2,1047756470,52411303.17,47775217.7,42900209.52,47469101.23,41418198.61,314279574.3,412636333.5,114961467,860940888.8,105047701.2,950336428.7,18610911.02,992749053.5,1069947826,1550675033,640072121.3,39320136.57,27846170.22,357490479.8,443338.2879
"Feature0105",1888408.448,8095727.956,14913700.4,774414209.4,9973073.269,19634553.31,7796141.346,575167274.1,4029380.202,8363510.421,122210873,5904958.464,252394903.3,10630035.82,21436572.3,3026682.124,1923495.723,10679506.29,789212923.8,6497670.212,5445508.696,997517.1265,19079599.22,4646636.078,1424260.652,293976867.4,7311675.549,4368692.978,264554588.1,8898058.086,79283753.51,460117.193,13370633.13,5389749.11,250477360.2,1579817.832,170184040.5,15336881.3,3923403.289,4092396.436,1151575.117,3880474.034,4155621.192,14690388.44,13089413.94,11357349.66,7576852.762,1109463.307,165889063.3,2085422.393,174651402.2,303021647.6,5575158.023,1103364.573,1947972.852,280019548.3,273400378.9,7211293.595,13997543.98,230357310.1,64200.07563
"Feature0106",5032276.346,571583833.5,9398688.508,245284638.2,5074322.048,4426017.886,1156131.305,115140818.6,1411901.233,5276418.84,45649783.92,4847215.564,114048750.4,5542792.438,5169735.411,461676430,207920761.9,1804481.419,215523935.6,4855159.321,1083235.661,109208794.4,4359606.751,5158955.62,201505531,178465230.4,1657270.03,120205510.5,157139044.4,6274612.391,219579207.2,361053314.7,11010214.09,7831950.704,221781627.4,903534981,151379121.6,14598002.23,6332544.061,366681431.4,623649494.2,6481830.345,1129183.677,6353393.947,7909678.255,5542542.167,2429785.234,201622475.4,73896369.36,826819156,76419275.72,347949565.5,6042226.985,243518557.3,775575258.2,259608157.2,217834075.8,6227636.193,2910233.425,196620792.9,756780.9159
"Feature0107",321582.2859,524987765.9,601465.753,14285696.63,368839.7197,661435.2707,315486.4157,14552586.01,395913.6543,389461.6422,5953725.505,489656.8022,12238733.75,380202.86,665936.4253,543765871.7,506202577.9,570944.7695,19007492.62,317677.8033,330229.8825,201927105.5,910339.639,472944.1849,329135571.1,10944602.93,471628.5841,268599980.9,11724499.24,877828.5529,334772218.9,442146457.3,1333671.268,471597.6505,16886801.01,614094216.8,13704735.15,1527411.042,516656.4439,549779228,635715044.1,341781.5267,445853.1767,366195.8261,597287.6442,535461.3826,1286169.185,353713385.9,11198367.77,15024786.93,9096195.709,20605396.17,409338.8727,425254281.1,580406264.3,21850917.53,23434306.63,513296.9219,494779.9197,12960256.9,458973.1931
"Feature0108",207998.5819,1268097.561,194466.1801,54900267.88,220330.1887,605206.5555,140714.8102,89704984.52,79962.9665,689744.5372,243075850.9,430851.2497,146195777.3,488074.8009,860950.1884,289589.7304,125019.5788,1138275.583,88452586.17,153344.3022,272682.9584,208570.433,962921.1762,275937.5284,212678.161,302055364.9,538359.1318,330344.335,419019021.3,360084.6176,298163.6492,235710.3082,869930.1598,513765.4727,448976003.6,165155.7365,368492866.9,1139446.62,194628.401,839614.2827,743112.7213,100371.2323,173401.1895,404364.7012,281007.8656,198594.3895,550259.2266,101425.6941,365203697.3,122638604.9,277897946.2,442777259.9,308672.6903,122611.1841,289303.3342,541318880.1,391023790.5,119323.6712,836643.7337,284960133.8,60811.78235
"Feature0109",273244.7342,1410338.611,611767.078,101757538.2,616670.4016,2702575.703,419865.1084,126753048.2,235369.0756,900635.4648,326154178.6,472498.9883,187166148.9,2493975.85,4138109.042,326365.1394,307326.6527,1358503.394,118192931.5,437635.736,735579.3911,486422.8183,4867267.061,606426.4012,298668.9032,345961567.4,2880201.441,531633.0912,532172400.2,1353059.328,2046575.618,300083.0049,5710029.366,2029029.459,613890466.5,212807.4656,495169526.1,4537795.736,427521.969,983905.7892,734359.9849,224893.666,196901.8298,1279887.801,741271.3786,985939.9399,1921143.74,171139.0263,516442397.3,103183123.6,334519039.5,582801133.6,748224.2771,181929.8145,319160.839,737507209.2,561932325.1,210162.7472,1814188.629,429522192.6,109999.8066
"Feature0110",795926.9524,304841433.4,827111.0496,74868562.16,495689.1223,1304431.765,304880.2377,90770304.06,216407.808,368680.9813,23574848.28,866762.5684,40605801.16,698553.7386,1010743.368,494656799.5,256492155.8,700089.7649,93029785.01,271358.2028,470258.669,221291901.2,1461428.68,1237324.15,346860512.1,50199412.48,560662.0892,280929131,37269250.44,2222268.26,283743375.1,225209975.8,925991.2642,212205.8263,83017202.56,164804529.8,68573214.61,2254917.834,1686909.652,191199837.4,89919344.8,344463.4833,328907.8718,758059.8592,519247.6909,479023.9835,4319603.343,365866729.7,48006973.33,19351125.03,41160586.98,48391889.88,628712.7354,529663849.1,183782467.7,55267718.53,65257367.34,342329.4876,607416.8942,63124422.68,129322.1755
"Feature0111",46403.6281,1678059.823,50114.43422,123073838.6,46897.97125,56199.72025,46357.58257,127358789.3,43181.58437,49280.20964,345257120.2,535350.3716,224355149.2,50984.55976,262013.8337,293663.7911,44532.32048,92910.31004,108287205.7,45426.95362,41591.91332,50685.78399,56601.69471,47676.79841,118552.6168,273539502.3,71893.93557,388154.9935,347522518,576151.1532,1049855.398,60881.41888,56675.81231,47369.99876,364376511.6,65119.18874,504091276.3,179310.2956,47583.93693,273244.9878,73605.63844,45140.69261,44361.26363,50154.25968,47101.98581,49676.57548,52457.56146,53614.62305,370366246.9,52269.44261,327062911.3,452903729.4,44724.41372,52853.1014,204978.501,518976725.9,454481866.8,46264.61625,55765.51305,423376819.8,44861.82202
"Feature0112",95164938.88,8046367.621,110510737.3,611680424.8,71787006.74,216339054.8,77997285.05,750829434.9,67450602.92,59475749.35,248263582.9,98832706.28,431688345.8,139476318.8,196964399,7944229.822,5708869.954,74899944.55,891683548.2,131153890.5,158884626.9,1966037.664,172837610.8,150387616.7,4506134.336,395757329.2,98122902.86,4382451.817,448370386.1,90464956.51,3229916.053,5455878.241,199145005.1,62585441.41,711237756.3,8863423.975,697602839.5,176114773,157065761.8,8396576.429,8795167.598,58702334.56,78476975.8,113805100,104762883.8,104094503.6,487259434.4,4434265.711,516775173.4,262397491.2,469877218.9,782579664.7,85946202.23,4766947.112,9504434.082,1063696457,686924346.7,162012096.6,138993337.5,704522913,187285.3084
"Feature0113",82967.00507,996638.2693,95019.16035,127984258.1,88443.48139,113406.3296,87903.66297,136659254.9,84270.28007,101083.0401,402564347.4,136619.2676,149213825.9,106064.3348,129435.2646,261323.5451,84886.45835,114987.0045,164023957,93844.39702,83045.79745,88679.01031,108391.7881,89085.13579,85708.29624,299483356,103263.3662,146433.1706,689894393.3,265308.7295,93539.02944,82393.23886,124304.1646,91278.16648,879512777.3,85698.51233,751371052.8,124067.0063,98375.196,104942.5259,96599.97535,83460.55383,71843.62947,115418.6558,99068.38516,90043.20264,129685.8636,83174.99144,722664853.3,202279.3288,405732383.9,1087855313,88515.17966,80506.93369,89874.87114,1092486197,794826410.7,95644.35723,106074.4398,870319025.6,83067.03839
"Feature0114",103720.7519,948299.9088,68579.85121,159454970.3,68440.84555,84002.70105,70951.76776,181431652.8,76607.15383,70270.57507,178469919.3,249794.2954,134280094.6,73820.27927,83018.47801,184825.5398,69568.25072,72991.65305,211852371.2,88099.16582,64217.48351,125438.4808,94923.70049,66770.56414,67042.30751,154081572.2,75316.28284,212178.0297,224522702.2,321854.7087,120175.0538,70550.17793,89329.02579,89000.67394,303748667.9,76077.53545,377350943.1,161313.5105,71655.36949,170891.1972,85215.60255,84142.90528,285467.4772,77476.68786,71657.78976,70761.95323,81701.11398,70497.0134,245352299.2,91130.3869,232129771.7,345389164,73572.11959,70288.51639,94792.61557,378014762.6,442915127.2,208074.403,83236.51785,427847766,75789.19575
"Feature0115",2707465.912,3106518081,7022681.784,230207627.9,3148749.602,9429346.766,3767395.227,224458352.6,3059282.9,7435756.431,63782053.11,2501322.215,128756837.7,7338314.787,17086008.72,3244674928,2993145789,6325280.061,296264768.1,3953639.235,4408924.29,1780695128,14328078.02,2967593.866,2116127433,158544326.9,5705798.856,2183241219,174084369.2,7450138.921,2912647599,2615764662,12681140.49,4078098.891,237809738.1,3331810816,196825869.9,21209889.57,3350657.251,3664568243,3794347241,3010303.645,3899851.454,7269948.909,5391787.662,4430012.159,14238848.48,2548291483,135714101.4,327052849.1,102798869,325295315.6,4139504.37,2617136519,3319133062,298640733.1,251670564.9,3300992.821,8302869.757,163246410.9,977888.2348
"Feature0116",785409763.1,72799454.16,1495270131,28816834.45,1006719535,1418768341,1131267095,46283170.59,1004704803,1280429433,10138880.23,833081838.1,25943322.52,893124626.1,1195137462,38429811.2,15129086.83,127062749.2,32370539.39,1546618035,1105414052,48304517.33,243277700.8,1226821255,20277994.41,20422369.88,113640271.3,17177393.45,31296628.01,1065818744,20012075.66,26885200.31,147523063.4,108344772.4,46259416.89,36073651.75,22560582.73,163174193.8,1043854443,31208956.54,42405329.52,838569895.5,935085210.3,1329403544,1069597406,1593444492,2722538416,13204514.32,180517691.5,2657744877,13818826.88,59696779.54,594403360.2,21836542.31,43829882.92,62346758.89,21557130.6,1861622116,2273519807,21323053.38,516737.1307
"Feature0117",475850541.2,3913335892,262403090.1,2771785086,141327042.4,366983147,100974722.4,2316735228,132613516.9,90454877.2,145828975.2,231085883.2,1282369237,110680086.4,347982174.6,3020853076,1671585797,46313358.36,3650668307,178471890.8,161589410.7,1233941772,141750411.9,300635201.1,1824497566,2584453609,53084852.1,1492720074,4267157437,77763767.17,1871900444,2486972705,71894887.58,17291522.4,3924072858,3667874892,583505765,104248737.2,464808004.8,3692941650,4579053876,161127681.5,196796593.5,144793346.4,116194701.3,156225450.8,1061957541,1707967253,217274682.5,4592709663,294349721.2,6652026155,112338002.9,2525060575,3589187756,5132306996,1693556047,154711990,124081938.4,1026587316,2287863.457
"Feature0118",156328710.2,2109887068,142009846,1813319122,67453377.14,147343337.5,41261381.69,1382098924,66310996.76,50074856.25,43025195.81,94211038.15,842340456.9,98745833.57,119035357.7,1045467041,509818729.6,20100899.09,2567802451,109461065.2,72099193.33,706684289.8,52715959,190135450,1183130704,1406090897,40068111.54,626288498.3,1706090384,50353998.14,622285121.7,1843772433,28380620.93,6364168.988,2933805473,1389953904,320716839.9,61035418.4,286318904.3,2085217269,2813028678,70396556.3,122479101.6,88759136.47,75081740.06,78572990.91,463998830.6,488194075.1,151754311.3,2411632224,89128678.66,2233371662,64273461.58,1208685479,1767546314,3404843758,600068257.4,107166357.3,83614798.16,542314903.8,8314732.338
"Feature0119",7555283.175,30373.11446,135580.072,61954.40202,404244.9577,36906316.94,525343.6107,68568.21572,54974.88086,3453418.014,47736.44166,180223054,49281.76769,782120987.3,36744059.35,32552.92293,35494.98894,814216.6199,93062.5511,608593.8544,425838737.5,32573.34839,2084198.907,22739970.81,33231.08108,59924.37111,79435756.65,30817.52436,59989.58745,201821.7046,35515.6034,36208.67344,60736759.36,9423409.624,77786.76486,41834.61954,80102.41747,164242235.6,410278174.2,34013.77555,39520.34496,592144.3836,383116.2934,1430933.423,421593.7554,471674.6499,1562400617,33182.58992,66413.86036,40215.49464,61084.82035,102671.7829,230467254.4,34433.44842,44676.35457,105032.6845,71910.71539,602481.222,3461193.441,71330.63469,37528.73322
"Feature0120",643157.112,29550977.26,954546.2629,267038.1283,364415.6165,1255926.958,323318.4412,2377649.272,437298.2692,728482.8625,1509838.371,345622.8516,2377878.664,628335.657,1113424.876,24928682.87,35723019.55,900646.8574,979970.2555,855503.6388,280532.8748,9378622.407,1531553.704,447612.3119,30658700.14,853498.2016,641259.4865,12199632.36,1911163.085,422289.5557,17228376,29302758.73,1137522.969,729727.9381,2133328.812,7926846.753,1533140.696,1626417.723,412822.9807,30806326.32,5425054.608,310636.3794,377085.0028,873487.5036,686595.0451,511305.6395,1431806.549,33111632.46,2412407.687,1526202575,2231529.801,1795808.782,285677.9953,31719472.43,29700397.09,2078190.388,1003411.5,1084940.04,1217541.248,2677668.257,183281.6975
"Feature0121",17605530.33,9697499.927,446892628.4,6948200.487,211044187.6,1272428737,289522725.1,6267153.316,168442747.3,289145155.1,3002177.35,40886711.39,4726409.76,522171284.8,1169475618,7704617.579,7029849.312,21034862.17,8552496.759,267448794.8,344228777.7,3048210.317,18265094.02,63242169.65,4337159.399,4459086.458,13028514.09,3412049.5,4706744.075,142911979.6,3537682.998,6026734.477,17722767.78,16428810.62,7073236.045,8999639.789,6843037.156,43934092.37,89031232.77,7128213.432,9510733.809,101977991,148634129.6,417358472.7,368649016.2,311793965.9,1254442332,4011240.599,13172208.63,7860222.786,4062509.444,10879662.18,22033349.84,5033584.404,11546010.56,12557389.67,6712327.818,319741198.3,932508098.9,6339610.79,372560.9733
"Feature0122",34508.06746,364597.0051,32670.44101,106298094.8,32613.74995,111112.4247,33899.72251,193891843.7,32869.35813,33253.11618,111883450.9,289128.0108,107908712.8,72339.34802,213786.0241,183221.2239,30522.45234,34490.75001,152622086.1,35609.59348,34432.1396,31318.26576,48031.51789,37209.84616,73269.08749,97370149.76,65088.87103,213319.1229,130591564,412181.8619,33767.28906,30505.14317,51123.76718,73482.12927,208761633.6,30349.89803,239490038.2,360751.2578,61122.59506,200253.8107,34192.06118,36003.94873,32644.63395,36745.84183,36006.48954,34067.47299,128429.5007,32415.88043,22171216.41,36024.70743,146426877.1,216350064.3,52766.85601,31454.22568,65265.07042,197510791.1,150554253.4,38045.96424,39214.83031,161248688.6,34969.41586
"Feature0123",22361465.56,188515227.5,14412355.47,183937192.9,5579932.267,16061867.8,3765284.63,128869071.5,4684998.265,3689741.194,5272384.309,9364701.735,62594362.92,7530558.831,12650692.02,224054353.4,83020806.88,1724964.94,234104190.6,7794249.057,6705214.907,14861179.86,5015684.721,14250557.87,75462319.78,183625438.8,3258099.075,62801856.44,103210760.1,5269450.052,72024873.18,189219054.2,2119838.857,2901409.071,252450295.9,193147241.3,27774780.24,3710446.223,24103017.43,147234009.7,170677179.2,8249673.863,7459636.723,8122645.884,8492532.011,6475025.185,33396291.1,71295333.98,13077098.7,217327672.7,11620394.12,436703471.6,6152110.465,111947160.6,160717806.7,182763125.7,106772918.7,8811296.752,7718142.621,56709336.28,828414.8408
"Feature0124",25310520.82,266494066.1,14635204.07,264520235.5,6695306.745,19860869,4480072.854,111809617.3,7345566.501,4429574.991,7021188.482,14854313.94,61253193.52,14460666.66,18682693.7,231431531,94566884.45,2372651.404,219860527.4,10359832.9,9560212.129,26146853.57,7757596.152,25305854.63,132631287.9,170583565,2179521.723,104421686.6,209374285.4,7199762.034,127052030,179743516.5,3235400.302,1712571.014,306754151.2,196825587.2,37221022.41,7611870.983,29382859.9,161203758.6,308923945,6614630.896,8614954.474,8926579.972,12705694.2,7119765.152,42401463.78,79898585.55,17287054.55,175750805.9,13257082.66,240143611.1,5878334.237,48539350.46,249938001,290615409.4,109153127.3,11862047.96,8342196.482,75536965.32,1119794.881
"Feature0125",12884956.98,108280443.7,5793334.588,105566663.4,2557420.168,6872807.956,1101486.978,72910415.3,1721855.883,1321261.321,3257456.876,4839764.471,76997748.91,3546820.428,7302355.113,118578716.6,50358431.08,2225293.373,171987960.5,3277515.723,4277784.064,30522750.83,1427544.493,7990002.866,39781733.77,151487561.6,1432199.884,44452172.06,129554572.7,1659034.121,29089118.45,67358831.39,560548.0505,1403783.278,134545811.2,118196039.4,12570194.45,703146.5314,14485595.64,94576634.31,160498977.8,1547887.91,3323923.752,2614691.752,2123513.522,2519396.895,23132423.92,55189105.86,10779330.03,126329950.8,7354571.624,185519824.7,2863399.778,52369585.35,84885766.53,132123131.9,71243755.23,3754633.157,2640437.429,66809899.37,767603.0735
"Feature0126",2013461.927,842649.2805,2931420.219,2645217.244,1801226.379,3675694.458,1327045.244,2110748.063,1056583.537,1531169.584,1187807.15,416480633,1741956.027,4169651.875,109985249.5,1561060.302,1278205.623,13060991.26,10469991.91,1527665.215,894031.8386,2899008.501,5571604.665,2306786.827,635175.703,1106709.522,3618340.65,1888187.359,1475288.414,2052547.528,1232922.57,640325.6209,3731597.701,2605463.803,2088321.491,2191160.085,2258486.909,8683844.125,3907509.506,3611333.162,1494367.443,1126984.466,1311329.766,2267459.906,2415419.319,1882387.193,3479636.248,1244739.859,1473210.962,1871893.568,1657364.175,1890521.244,3042190.166,998476.1937,3316001.281,2551987.213,1871480.252,1654713.559,2370363.158,2336721.641,165457.3595
"Feature0127",196290.2506,253651.3927,6768688.765,537439.0283,15260506.47,145874695.7,3482826.474,308926.8428,214237.5415,79402139.97,240626.2717,878899.7225,260509.0848,119014781.7,163556980.4,300311.1877,2115815.443,102914825.4,2237730.377,327726.2404,1827867.539,383404654.5,148207092.9,586875.509,808613.1617,586736.4413,79951049.79,280778.8626,287185.8692,2893398.079,380083.8996,202341.5755,126751710.4,30402013.09,1111967.438,335005.5758,355553.0379,149945024.4,456966.0706,1009364.024,230164.3105,201025.3106,228014.0886,22645032.32,18656776.2,1682046.337,5171495.398,1138966.148,1280651.442,6429469.297,290924.2822,810684.7392,506308.9102,872749.8078,598541.1903,63949.05676,54785.37997,36747.93877,115473692.7,823356.4269,33242.14525
