"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","<NA>"
"Feature0096",184421.11895266,111311.131688977,137671.039232662,45005.9374752217,168721.314301872,64521.3669578614,166150.008962075,59824.8837236553,247316.113884527,103023.490636979,298641.214911515,164948.313735857,59434.2696612155,111374.108862994,60819.4519593098,104267.352834151,125476.634528192,110616.293386056,49173.7968421537,156140.300903454,187265.659910166,184824.042030031,56218.8620275553,136730.100590853,179686.60028392,43741.7749332882,103458.238308141,177211.699667646,56274.8232693187,181273.599293325,204929742.472814,130671.561479032,80462.6797266319,113753.927994522,36895.8962983886,112306.721766814,60270.2875381017,56690.9463022344,153292.802343914,106595.763637643,108682.886240775,202628.999346119,141134.218863309,255998.142076338,99781.2370266609,143143.856619601,106686.959619351,108116.495305295,61225.754856638,43414.849123703,78171.1782397012,44398.1207596594,129572.239215411,147642.85986104,93978.2085604821,47983.5853937462,73507.6807623302,144262.212776155,224676.255694179,114595.553121307,880708.658203181
"Feature0097",103345.670741236,419637.918148874,53391.2646474184,34598425.3783818,78400.8929307362,32962.7398949585,75469.12527661,40696975.7998255,182569.036599629,91249.5926516703,29241774.0388962,289725.972434035,50361371.0788176,63910.0048386261,28045.2092602332,96651.2032028677,83046.788024674,44129.785767995,14668379.1143371,115660.434030087,76994.6237667782,339255.739492694,35550.883893198,86175.0107599674,121443.572756853,31723841.3914754,58197.7710493745,315256.019252451,35787478.6845228,425868.838246043,84041.9861189765,104934.582049888,32703.9319736666,62554.684077202,35974537.7532943,83402.6058667429,18295959.3311875,38680.2297253771,64888.8745132095,79003.1647034602,70882.8226810481,120146.388269962,94720.8207816233,48036.7148175764,57088.685313885,87486.783657711,30606.4034594963,73609.6675571118,35615443.4583098,23707.083384802,36373027.4264932,17083875.47671,74005.3850567776,104171.406519374,70385.3688314498,15602193.0759325,10502830.759095,77151.866442004,44365.6126810748,12037327.1785124,479257.564446791
"Feature0098",120394.67099576,128821.129252939,57129.4357402475,3661547.29172515,87797.8252001032,39625.8615482107,88723.9342343166,4047030.69813258,148659.58063661,85841.391298069,60627093.2849446,160686.763034861,11373697.667173,40628.7455552475,36230.0239575788,81736.969326159,91309.1777128112,70024.7122698004,4365513.18384287,95655.7738807977,90973.5640905493,155018.243158588,38922.9822477822,87403.1327492973,127134.841557601,18888319.0692366,82662.8835500876,128766.667938233,36717437.5004801,126000.770435661,99130.1508004962,99620.9636335494,49817.9121945458,77124.5623161136,25496892.279064,77713.2782692391,31911898.848452,38212.2481256122,70810.2738768695,87210.9468796717,69942.1153296988,122504.306487734,92126.0056793923,54961.9871623349,61775.1382879811,80300.2946373131,34697.1165426895,77229.8007280708,42418594.1478514,38198.7573190687,32267433.8169354,23674638.8173368,77193.0486846699,101191.172259345,71045.8071242343,27574381.6760878,34155073.7266081,86998.8249092193,49879.4705148566,49198271.005768,590477.936975118
"Feature0099",374642.315030958,6664290.9864023,216036.413884966,622856.614381543,318545.862311779,348581.748708644,322919.918893427,858052.987389203,509014.066700947,491003.731002583,1141877.5472213,284851.046767283,753476.4060127,315395.455123722,306871.681820306,8965341.80784658,12180959.6721378,140308.677648616,660699.308723949,443116.408316695,542406.855255806,4012306.61315735,154217.478842477,258351.565626743,8400019.82741707,529272.913517665,192608.645155422,3122074.49498295,617214.809917519,556796.150864218,687960.006007478,473864.148066736,115084.389036331,194818.908423157,481562.963682274,1543548.28515144,668611.594779879,93458.9086659012,233889.766681438,8111584.47981446,2437050.68030446,451408.532684744,441986.509419405,243171.056101993,246957.620743267,281278.414380996,265845.165611337,3989733.94122087,756806.71982734,68122732.4169073,899286.722124741,672748.782547504,236976.224260906,9571726.2526191,6298749.97163988,496191.795392003,636609.854955921,433113.828326887,239415.387019528,938260.660347212,1469162.3209755
"Feature0100",998829.918599008,3793082.43826797,613382.352966815,195169.671777219,887154.445145127,498765.538319711,859520.562790719,396830.810999352,1560221.10390238,991028.303586117,527945.418793526,929534.669875575,399569.452939732,687860.995962123,468249.091989002,3115003.73741218,1473758.86268908,890854.903928388,294983.042291405,934845.584910935,893225.376642215,1468122.07578711,669096.860998144,880777.631056148,4237605.34584966,508598.570270897,1047628.61219248,2284655.68330236,452518.129892803,1140252.81927803,23355715.6572517,5258587.95124512,1143118.71890827,1426983.63060483,389690.459068027,3246962.83625781,497526.317203866,771456.563842648,787186.478110114,3662385.5572852,5111786.14152954,1321461.31914659,1117908.01970765,583636.643061724,817053.739768868,817229.169766209,405782.030112126,2247435.43266824,275340.37778603,66287255.5526607,485452.599502267,381391.60449934,767061.48284204,4470198.84568593,6195482.12331476,265413.700916172,567283.209690103,1011223.76395021,615361.864800619,895054.232700755,4439929.27310854
"Feature0101",154875.924421794,677550.818146012,76972.4733170663,9710379.77689464,120617.202471476,54423.6488761384,115698.737131779,16032333.4301525,193881.947716977,96254.5178288822,101923234.975274,303749.402049019,35014664.8779056,51956.8386690623,69727.0323365216,250320.329218011,110174.595952101,72165.7660391589,8652636.71511144,118564.68707681,108706.995817679,333619.957010011,52588.404054497,113721.292486771,178242.618279172,31887366.2462031,84115.9188610631,240456.153703085,42576389.129276,353705.610250844,147463.105799717,326318.656275693,52242.9533580018,95303.9768739349,23414562.9684953,264416.395411045,46486149.0366447,46136.2783424,87527.371359301,141729.189046874,303220.730422896,159212.817876695,135610.697201618,69887.945725229,79847.9006161036,103559.58195655,38904.5668832718,122255.668596805,44928568.0347687,38708.2634992076,59412059.1851618,23649395.7537371,89607.5103771141,163012.607952091,306004.987611348,24988826.4873318,40207722.0525505,137182.935025129,61201.6724452619,55859828.6851984,736653.611944286
"Feature0102",7669843.92132319,14610882.7295972,45008525.6209101,31086039.6753524,40750507.9256523,70322606.9217431,51892474.6206313,36697667.5467369,24693932.381084,67045235.9322474,36006424.729083,31719486.9316614,44671176.9291722,63965315.6556792,57370107.5003631,19287337.1809173,10895790.4040439,53014506.4125496,35421722.0650739,36216526.9170906,116392453.440902,21139939.0243356,78075920.2205199,53324408.5792886,14079909.4435295,38069652.7510498,101315662.732055,11728743.1721116,32856190.7293295,35570531.3953227,11083854.0948556,19406384.6884864,66923707.3051993,111524401.911082,29358220.9842799,24093648.5634552,31395777.1602861,61161702.5615201,51129620.2416533,19169862.062929,21067066.6691199,11032569.1403027,22182463.9765977,48886078.2388117,58952248.3523595,64422418.7270718,64107155.1971976,8872264.01518968,24991299.0986857,24325189.0150084,32248473.2725963,25165228.9796635,84495612.7470387,14267584.0217953,7801669.1345486,18612332.90193,34184285.603414,32568500.1158847,57668136.7908154,50947304.0032774,1179912.97378735
"Feature0103",225643.857387299,283820.145804244,128512.32654499,7170653.40287131,185356.215092251,89490.4981006333,187882.454912283,12303660.176639,308318.345187686,160884.053215118,35203320.2962709,301159.35162774,9403222.9274025,88076.3980580737,89099.0593190239,153191.539957974,171131.786015568,131240.411724712,10567738.3809082,199588.825301384,176869.269615818,290535.403823764,72949.5066841689,198573.740749883,238276.294313871,13348496.5096513,154926.889665658,241334.665576239,29650843.7633302,249497.310076313,189424.621984182,186709.746598095,93368.7993411056,144546.960408639,25338368.7738329,145650.332648952,27526638.6884328,74416.6153608035,147453.556953771,163450.876178953,149916.323010201,239870.699116631,178963.486787649,131055.904142777,136850.219008623,151182.255328193,78373.8629441897,154548.445490394,44551773.6799905,122065.645468499,23015393.6569797,23772716.9107815,144675.31765037,200075.907813278,133154.149098499,24232717.274586,30638179.284455,176265.787034989,93484.1720010913,52294214.895595,1111479.0196487
"Feature0104",403374252.72017,830276934.170838,91275571.8608165,257387475.95156,89715240.210458,88695771.9413755,69949406.9369098,259352120.826809,223179839.283087,42736357.0991148,60267251.4076454,254701212.671427,610632481.448455,81204365.7190722,40902247.4490224,1047600880.66444,1514157542.39072,9430975.53216828,363748426.354888,175618418.748436,162986408.052171,2034893725.3806,22360327.6813499,225795480.327053,2505489659.50901,472304378.917202,21474630.4335791,1443173992.33432,484472397.766321,194965980.659322,1640650764.26779,2346421017.24994,8777069.68947378,2852095.68290249,342486425.253596,2193303351.65042,121057874.924079,9929441.15143825,152015888.440617,1316552227.13875,1752289188.51348,162328367.395741,128248521.441678,52494465.2551429,70663467.6632911,75820998.1424682,204676647.501736,826252651.263306,77117153.8374434,559872074.563008,84281576.3183838,262546746.148522,32780671.5300304,2688746465.87196,1708254397.88617,395144414.449684,299704809.943785,78881659.9458734,26836304.6665939,239472312.229534,6392655.57863761
"Feature0105",5534616.84645355,16096595.2012377,20114890.6737279,346550687.156416,22523913.8224119,16696835.935089,17086267.2298797,308097675.427556,15886809.9871274,14344877.0584826,168132716.804124,14153548.1708689,186966502.038794,9512582.24644266,13117718.4371968,5714666.07423399,4178852.26277657,13135406.6903414,308834229.819863,14892206.9534989,12498177.9086452,3521860.17040465,15566445.5302013,9732692.78647638,4744185.41975957,183377566.960039,11821455.7043108,15352132.3522533,155214220.122966,25473854.4606171,173021987.517645,1136917.68343099,10822848.8032363,9522168.26242323,83081246.6064594,2893468.33134929,78692582.9481731,9913435.62189688,6337327.02189821,7508541.965886,1925917.60113898,12018610.0432882,11155412.7684426,17975765.0178519,19485167.2922778,20790995.6582784,4934475.38038244,2221561.51668138,111279829.218389,1356155.54644692,140125822.035904,83714929.984083,9819907.45555542,2988335.85966453,3110089.21232376,71354834.5673716,128015899.880724,14466857.4107815,13489910.8876929,154309557.332785,925724.17683367
"Feature0106",14748780.3658572,1136470202.73233,12676504.6061166,109764979.626319,11460217.8720158,3763798.10233184,2533813.53074041,61677046.2349327,5566763.49333538,9049977.31321193,62803104.2048999,11618252.5919389,84483860.9868375,4960121.47411893,3163525.05275779,871689369.317616,451714103.62634,2219446.91637327,84338670.4037799,11127686.5463269,2486172.14000808,385575438.29326,3556866.17103583,10805780.6347807,671211130.370474,111323452.172124,2679460.28491463,422417165.948569,92193503.0595457,17963308.5444346,479190618.069072,892137708.368143,8912209.40913903,13836850.4552695,73563111.9079532,1654842603.26401,69997245.6179261,9435839.82197293,10228722.2696816,672770333.674987,1043004073.36885,20075534.7415649,3031197.84656319,7774274.80039559,11774507.6084566,10146290.6029717,1582413.67404175,403723790.972277,49570328.4994063,537682623.952702,61312498.4670373,96127038.264525,10642587.9900408,659541963.808694,1238265842.05037,66153585.4257579,101997756.368957,12493503.9217958,2804691.28167978,131710461.029646,10912298.5220844
"Feature0107",942505.176222968,1043824051.30492,811228.437013957,6392855.30087357,833014.441659503,562471.476798729,691429.896767178,7795328.63401585,1560985.73027469,667994.549552526,8190891.85511057,1173654.51076123,9066083.38244376,340235.069507294,407507.618377903,1026682106.68371,1099740312.79962,702241.42778287,7437998.24746918,728095.369096969,757922.180028414,712929143.062235,742717.508951776,990613.506096524,1096344391.27709,6827049.60562863,762525.139205269,943893855.062641,6878765.62239411,2513096.29380056,730577856.312825,1092513241.44876,1079539.19208196,833180.18864601,5601210.73611514,1124725985.98668,6337027.86939131,987286.185297752,834535.886775954,1008709803.64875,1063182743.93648,1058566.26108453,1196855.05256945,448092.312015935,889134.511460604,980226.515348154,837626.172468185,708266817.922363,7511962.68265572,9770657.58845657,7298034.17016649,5692594.27941228,720996.576472355,1151752239.27277,926663459.149975,5568070.5685162,10972786.0048707,1029744.97996713,476836.296089483,8681693.25423187,6618100.94772966
"Feature0108",609609.88426069,2521336.34257878,262286.746249038,24567893.1609817,497609.718578971,514655.689104843,308394.979461549,48051929.3246015,315273.414546979,1183032.01524689,334413806.219117,1032703.947756,108297405.126815,436767.266319275,526842.724752349,546773.179330888,271608.792009647,1400037.82032423,34613201.9656455,351454.445823493,625844.21713297,736384.249646015,785617.133062332,577969.771485255,708426.950573003,188416790.723951,870414.529054883,1160871.22127288,245838528.35387,1030870.22512042,650686.488797369,582423.829486302,704164.305261332,907678.850838534,148921587.347016,302486.073788929,170389981.393927,736514.190271395,314375.998089281,1540485.91709071,1242796.79931809,310869.932386718,465480.791929562,494797.321389624,418314.012893226,363550.935161835,358359.953898492,203092.26757984,244981822.532651,79752200.2266366,222962298.972968,122324816.080475,543686.338629064,332078.269692604,461895.132604607,137939366.63432,183091415.663101,239379.871896808,806302.121892648,190886375.974266,876867.147044856
"Feature0109",800835.704113543,2804151.75032135,825122.374843735,45536541.5026116,1392733.27366853,2298216.9445213,920189.504556066,67897325.2866039,927999.740269492,1544746.68730318,448709568.951654,1132529.08252648,138647015.856382,2231803.42902802,2532240.16021321,616208.677863069,667676.388717888,1670910.0669858,46251172.3632196,1003030.58451973,1688254.04734983,1717377.18003657,3971050.26748039,1270201.01454308,994860.494044612,215804702.773336,4656685.53344526,1868225.03207273,312225634.267918,3873613.3283152,4466269.13276565,741484.299996408,4621978.92122236,3584723.43029184,203622336.150127,389761.180001862,228964883.496416,2933135.16706647,690560.293456192,1805225.3793641,1228158.54529364,696541.002253104,528566.268385857,1566123.48638422,1103471.62120525,1804881.73944132,1251157.54324142,342684.49657741,346434060.386183,67100250.6924065,268390375.377122,161008813.991968,1317898.63656065,492735.947769519,509564.946632069,187932254.102239,263116944.311389,421615.686110547,1748395.50235696,287724228.833636,1586127.10993543
"Feature0110",2332731.94894089,606110924.264469,1115568.09453785,33503713.320373,1119500.35583281,1109262.98270462,668185.065311082,48622585.0079854,853240.337985549,632352.096706885,32433311.3107,2077536.33481874,30079547.9865302,625120.178757074,618505.921942006,933959469.373009,557236916.533175,861085.103748464,36404348.1010603,621934.075257301,1079307.1568432,781298999.450714,1192333.74250584,2591658.91778238,1155385836.07178,31313505.0550777,906473.763523416,987220027.233397,21865875.3308997,6362032.89308229,619216933.246918,556478236.126431,749542.923518555,374907.911862925,27536112.1378736,301842831.610227,31708045.9652167,1457531.18530207,2724802.25295557,350804724.185445,150382937.488571,1066872.82111973,882925.296411135,927593.300483558,772962.652850099,876911.062819185,2813170.19329604,732602368.917812,32203496.0423709,12584086.3834161,33023846.4358166,13369089.9814831,1107394.77738335,1434533528.23344,293422913.785048,14083370.0238642,30555848.6695903,686760.540168396,585388.392859844,42285186.0720629,1864743.35561584
"Feature0111",136001.457783579,3336457.18347945,67591.9683562255,55075594.9724286,105917.788267374,47791.1309616724,101598.727982097,68221800.3275613,170253.883088221,84524.142748366,474990614.093673,1283177.06533035,166195501.223957,45624.9467290761,160334.574437869,554465.39658821,96747.8045203531,114276.322796296,42374870.9165583,104115.40944732,95459.0583274887,178952.560410114,46179.5443112196,99862.2711523,394896.534779017,170629100.319592,116237.512052291,1364025.09020629,203891518.169968,1649437.49322401,2291113.36845546,150433.765071328,45876.1931067754,83689.4426025518,120860643.028451,119267.112046591,233090273.665751,115902.381781745,76860.5588317305,501337.416828966,123099.563825213,139809.821380068,119084.051182293,61370.8201341478,70116.9721970262,90938.9510794385,34163.3332031309,107356.577317846,248444905.790771,33990.9529806418,262408195.560245,125122427.049503,78776.1713520086,143146.537484583,327264.019138597,132246118.693245,212804771.49285,92813.2515527229,53743.1282749201,283607625.127848,646878.883758149
"Feature0112",278912898.570644,15998452.9049784,149051633.024797,273727249.528137,162128995.723581,183970454.90758,170941289.597471,402193959.830643,265940382.487446,102011269.12506,341550875.563279,236891330.856839,319781655.373622,124814250.533359,120528762.344793,14999467.6645142,12402691.5370324,92124224.2883001,348932960.354278,300595569.851389,364661677.13653,6941344.22198013,141012776.162933,314997010.237449,15009848.6441435,246866417.678206,158644286.383376,15400482.6296486,263058978.884309,258988097.588128,7048688.66904392,13481096.8709862,161197772.69792,110570843.22874,235911618.4385,16233540.3864365,322569432.192056,113836863.574114,253702467.768454,15405654.7240419,14709216.8212901,181812959.325495,210664788.107587,139256612.838288,155952155.399897,190557518.891977,317330923.330654,8879062.51260765,346657289.493872,170637763.485758,376990569.356603,216201061.396802,151382929.160616,12910727.1925377,15174563.5866133,271052093.255356,321642708.567507,325018787.469567,133952623.370005,471939087.970076,2700534.79299352
"Feature0113",243162.746092639,1981598.55051634,128157.329910534,57273009.7813197,199747.189181354,96438.5005065249,192652.417309149,73203745.5125298,332256.044333963,173375.01957208,553831551.607041,327461.640388166,110533084.145478,94914.610381739,79205.5433632393,493403.911081323,184418.381758464,141429.858946375,64185736.0725867,215084.812902191,190601.321022189,313092.443292193,88433.4542840453,186594.827727243,285492.721295962,186812417.092608,166955.344398218,514584.436840068,404761153.425132,759540.553353749,204131.465371894,203587.980801854,100617.911358278,161262.805033988,291727036.272052,156958.559681963,347431690.560433,80194.2882453243,158901.785509344,192543.750843553,161555.759628451,258494.153469611,192858.132272441,141231.026246242,147475.209132122,164834.921103038,84458.7747999102,166547.518036491,484769880.892782,131542.767836617,325526065.662326,300538697.752786,155907.844959225,218043.757054235,143492.177986217,278388320.841641,372166339.4327,191875.876354783,102227.558092226,583001006.220886,1197773.75619882
"Feature0114",303988.589651008,1885488.22839474,92497.2456540481,71356166.838396,154571.781989502,71434.2361342051,155500.113527537,97186806.3323449,302042.3081316,120526.275387542,245531609.938845,598729.968094853,99470628.1804714,66060.123399588,50801.6395708838,348968.341793082,151139.115342176,89777.0947248583,82901916.4815958,201917.143686217,147387.797643776,442876.395431581,77445.2647649866,139855.451781808,223316.6642281,96113357.739023,121770.734415065,745620.076896769,131727506.11568,921423.520463195,262259.614838913,174324.598337319,72307.3118875985,157239.117337272,100750894.068962,139337.545818813,174485928.899238,104269.640613567,115742.246178526,313543.359213477,142516.303469858,260607.533411898,766313.240066846,94803.669829497,106671.240413723,129538.273137593,53208.3898351633,141161.452589087,164584460.302484,59262.3250134482,186241705.870881,95419683.413803,129587.610378458,190368.350761662,151343.737049273,96326063.7091287,207388807.606708,417426.177339613,80217.873221382,286602579.916481,1092831.90339062
"Feature0115",7935140.54844661,6176635913.03398,9471859.60109138,103018011.122503,7111365.04975392,8018530.05979915,8256741.22008091,120234755.66229,12061965.7844758,12753617.377183,87748737.9762781,5995399.40487327,95379166.7089725,6566894.42478509,10455470.6073251,6126257391.19712,6502699176.09939,7779865.82669475,115934114.507875,9061465.38467827,10119076.6994172,6286968995.65143,11689828.6740221,6215825.58392251,7048780642.7105,98897145.1372061,9225087.73561984,7672182119.40524,102135327.892189,21328671.1269658,6356309511.17765,6463373125.72816,10264739.5109455,7204851.84715835,78879502.2461421,6102278938.0333,91011683.8685122,13709623.924633,5412191.70545521,6723582348.32033,6345743346.13297,9323516.9992492,10468820.5914272,8895809.24382778,8026324.56121329,8109670.50598752,9273144.07136634,5102634991.35239,91038201.8313509,212683309.039462,82477299.5895606,89868412.9839844,7291192.40343858,7088212818.09027,5299252461.24186,76099901.7204295,117841218.687366,6622250.47785208,8001758.97243727,109353948.399595,14100525.152225
"Feature0116",2301907784.21171,144745889.54241,2016749324.85272,12895545.6383703,2273648597.38489,1206492546.35757,2479320350.37525,24792330.7050269,3961292679.82523,2196159492.11091,13948656.4212786,1996807259.13813,19218027.7787276,799237331.459867,731342515.998323,72559168.5239878,32868395.7948622,156282588.409324,12667216.0324349,3544740669.15507,2537074542.68886,170545197.787286,198482632.394404,2569659895.54614,67545617.6415439,12739112.8876026,183732637.532384,60363504.3797141,18361736.7740172,3051285044.85397,43672618.307734,66431465.9831093,119412431.307091,191414689.643457,15343861.8941062,66069623.2315649,10431944.8675897,105472346.93609,1686099154.55276,57260767.2684676,70919533.8619552,2597219947.80792,2510156968.74481,1626712991.18102,1592224410.26236,2916991948.53173,1773071116.45011,26440388.4965799,121092840.488767,1728338329.9627,11087082.3350988,16492259.7413345,1046963326.30484,59141759.6983646,69977795.5873203,15887257.4911862,10093824.6088337,3734672753.24953,2191068636.15904,14283683.581054,7451020.11582553
"Feature0117",1394640245.60409,7780817745.15577,353916823.339824,1240375001.57368,319183268.580672,312075212.491893,221299360.006411,1240996785.57829,522860995.760413,155145869.073838,200625535.087513,553887923.076673,949940301.603733,99045143.6619316,212941328.66411,5703660272.6711,3631570378.18827,56963756.632061,1428576878.20358,409045126.400432,370869521.256153,4356587234.40007,115649707.327812,629700713.37419,6077367045.73652,1612136420.56624,85827143.6505233,5245604636.51638,2503541966.45237,222626427.929782,4085073182.30326,6145137129.28065,58195261.992355,30549248.6655395,1301582165.1781,6717787094.4257,269811291.811465,67384178.3528862,750787036.620042,6775640578.87213,7658102651.02497,499044898.679934,528283770.460641,177175108.858785,172969790.984145,285989492.84224,691606859.164143,3419990816.34957,145749750.351865,2986650907.55924,236161840.842004,1837736373.7168,197868614.247155,6838835729.13813,5730415652.08637,1307819110.74365,792983909.632564,310373758.824647,119581999.112118,687680517.829643,32989533.0286725
"Feature0118",458173926.288893,4195051790.09282,191536134.578842,811461076.172461,152341611.532585,125297861.047492,90429734.7291072,740343696.295371,261447208.446661,85887100.0894327,59192303.3113812,225813691.122958,623980305.042683,88365446.66772,72841510.5049049,1973942021.71344,1107596511.03983,24723379.2666893,1004830595.60883,250877127.204504,165477386.156789,2495038117.3203,43009294.6336966,398251528.97813,3940986102.30136,877094615.970856,64781786.6850338,2200855945.93495,1000963507.43218,144156220.124786,1358021079.88762,4555833851.0082,22972671.9954774,11243693.6706005,973118751.343713,2545728704.78861,148298491.753736,39452003.2546604,462480248.764628,3825861354.61992,4704566261.88887,218032320.573978,328784764.233635,108609339.153197,111768202.332855,143837317.840204,302182301.549381,977547579.150377,101798114.406607,1568290638.64748,71509470.9053899,617007246.160736,113209247.515494,3273585402.62965,2822024299.67644,867625365.996056,280973560.717032,214990610.196056,80582434.8673222,363280734.195158,119893141.45902
"Feature0119",22143301.4580975,60390.3356338867,182863.960832696,27724.6211804799,912976.205507444,31384402.2416202,1151359.48946533,36729.6764312676,216751.818518959,5923213.38154751,65673.8425136473,431975210.637164,36506.4412902816,699902647.96306,22484855.2300009,61463.0399440072,77113.9301613868,1001457.00990281,36417.170103671,1394854.66861863,977357414.850388,115004.319488699,1700432.40352303,47630403.1888874,110692.105494314,37379.7621321351,128431065.120883,108296.626731619,35195.9007720201,577786.375441072,77506.1726534097,89469.1216798627,49163323.6033474,16648510.0167244,25801.2196746727,76620.9523282783,37039.11431758,106162706.561276,662707034.768131,62406.9210130165,66094.6271223993,1833990.4798888,1028443.20830308,1750949.13746464,627593.022193678,863457.223011207,1017523716.11954,66443.9863175138,44550.9962596476,26152.2396096868,49009.4013425521,28364.8418681969,405937751.074926,93259.0289768121,71329.2529982899,26764.5236633089,33671.1857487388,1208661.0836911,3335670.25407247,47782.2850879022,541140.416530299
"Feature0120",1884988.48899008,58755694.5268481,1287446.65685044,119499.67567231,823022.725311845,1068015.45383267,708594.808831387,1273626.3808324,1724154.62483084,1249474.99025469,2077173.83093518,828420.675419956,1761460.51393249,562283.581805003,681339.993163867,47067743.6334992,77609333.5143481,1107763.07771873,383481.250720639,1960754.67402946,643860.835453176,33112410.6353655,1249546.54628716,937554.18888803,102123553.008869,532397.072594211,1036782.95950449,42871030.6681461,1121279.69466154,1208953.97379635,37597713.5951986,72405085.2267298,920767.100854218,1289223.68566046,707607.334175495,14518180.2500786,708919.59690662,1051282.00941821,666817.565807132,56522039.740262,9072971.44792974,962103.463792313,1012252.72003169,1068835.32555138,1022079.32128568,936006.519931143,932473.467208554,66301902.8781942,1618264.09815221,992493460.334596,1790394.7166978,496122.992006104,503184.208297121,85908537.6055566,47418979.4259725,529566.354333133,469833.387356607,2176540.54035607,1173386.05694528,1793690.86764536,2642805.27525705
"Feature0121",51598934.996486,19281370.5743735,602747549.036247,3109322.6648514,476637538.500704,1082048240.43341,634527060.328338,3357102.28164336,664126437.792237,495934301.887252,4130272.71463239,98001034.6787053,3501181.23811264,467279450.182571,715639219.806177,14547056.7736627,15272558.8901294,25872120.0938801,3346756.83830032,612973984.778387,790051535.154152,10762091.4180453,14901916.3289498,132464991.452182,14446996.3099907,2781499.21374561,21064392.3100484,11990367.7782412,2761447.51888927,409136345.686144,7720332.557718,14891643.0520007,14345680.8808431,29025079.9958156,2346133.27005329,16483022.4064862,3164199.5773156,28398067.8859701,143808830.157259,13078520.2589704,15905944.2776243,315846387.86091,398995719.426534,510697035.963792,548778408.698613,570776385.809037,816963850.004868,8032007.6316759,8836032.33158645,5111523.09638711,3259421.15664918,3005693.3716216,38808847.2958208,13632883.5864493,18434098.2222437,3199885.3935044,3142953.52981197,641445291.780346,898689882.609885,4246717.99754206,5372091.80743287
"Feature0122",101137.511699308,724921.888998106,44064.3389335236,47568442.5068839,73657.2642640524,94487.8091329407,74295.6922044276,103861309.602164,129595.426798137,57034.8859990426,153924672.195393,693008.638985966,79935507.0484294,64734.8710151655,130822.448230288,345939.239538377,66310.9449640814,42422.3757291544,59723964.2088515,81614.7047067346,79026.4106661355,110573.091785699,39187.4063153186,77938.5334310934,244057.951120836,60737776.1231406,105235.140778365,749630.020813834,76618091.9653401,1180017.10708846,73690.8030660674,75376.0938152271,41382.0944050534,129822.220832479,69244488.8002653,55586.4524571875,110739465.586461,233181.981379658,98729.0484280063,367416.540646587,57183.4971715379,111511.484425104,87631.7521645183,44963.7271891793,53599.9912227203,62364.6100743196,83640.5601673166,64908.7464526965,14872645.1677345,23426.9599071684,117480800.402001,59770417.8179195,92941.8754770996,85190.1473344884,104200.729104818,50329878.430888,70494921.4314037,76325.4931261431,37792.6704223078,108015733.243093,504236.691213892
"Feature0123",65537804.6687106,374821550.678195,19438700.4468693,82311971.8354658,12602124.7540083,13658694.8138566,8252115.56967821,69030807.4738523,18471743.4182888,6328548.79604734,7253530.52594266,22446179.4134886,46368008.7413999,6738929.33707561,7741359.65543578,423036103.463441,180365197.873655,2121644.52159149,91609482.3351819,17863875.2378647,15389373.7943975,52469271.9991648,4092139.57305072,29848754.9824024,251363566.590696,114542298.844543,5267667.25865404,220693561.412841,60553769.8373415,15085674.0217665,157180836.635568,467547164.146214,1715901.94820761,5125972.43551158,83735652.8861308,353753081.316675,12842973.9444544,2398353.94437205,38932705.2094498,270138232.677836,285443979.017508,25550902.3575402,20024762.340681,9939204.421337,12642155.54095,11853313.0121643,21749555.0468551,142759989.708172,8772231.76175484,141328744.583259,9323241.94329422,120646827.836732,10836133.2850877,303195990.332566,256598399.886738,46571864.9948241,49994924.386229,17676686.1639983,7438237.47398538,37987909.1929144,11945214.0679102
"Feature0124",74181004.152596,529865520.291401,19739268.0528668,118372917.576404,15121167.5750693,16889290.3233201,9818667.79930157,59892634.2505805,28961679.8115185,7597492.6159806,9659463.72605063,35604187.4259997,45374511.05947,12940528.4489099,11432532.7844037,436964922.159011,205449398.375196,2918275.45952497,86035662.3665415,23744014.4723779,21941978.0048093,92314768.0608626,6329178.9598402,53004819.9769995,441792323.178716,106407008.788575,3523832.4420114,366950838.889717,122839927.500635,20611878.2809205,277267331.269562,444133767.439808,2618892.31018719,3025630.51152056,101747787.756358,360490046.274163,17210887.6062015,4920152.37492615,47461037.8563404,295769289.568079,516650676.369895,20486844.8088449,23126114.8932006,10922931.3196932,18913954.2982109,13033587.1303265,27614233.2029901,159986925.007116,11596306.8314762,114291201.156101,10636385.2916746,66343793.4173564,10353912.4742336,131463239.924454,399045335.699506,74054881.4765228,51109423.7408341,23796917.1794858,8039659.47959144,50599981.722877,16146728.5554393
