"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","<NA>"
"Feature0011",20.1448075492705,25.249682177144,20.0812633033293,22.6737474501525,19.8135456375165,19.203438141655,21.5890119139255,21.6187566871585,21.9177501353187,20.4170830570682,21.7134473948615,20.4664251664829,22.0023716586531,19.866409372575,20.0192196667377,25.3004215143545,24.6097198986533,20.7524980045526,22.0541299345306,21.6485212564932,21.360483973828,23.901690661235,18.511442438543,20.8703082887379,25.1905152261943,22.1075178868608,21.0847076794395,24.6291743355592,22.4782268022646,20.7425300366287,24.6695082604327,25.333686612733,20.2136786555033,19.8538499430636,22.0012126185278,25.5856523588061,21.9731428648119,18.1553256925566,20.420646191124,25.0307977697737,26.1625454096087,20.3247408566736,21.5168316234838,21.2085533977607,19.5455665990324,21.2934859886627,20.0806917527862,24.2423947536372,21.4532908752614,24.4206163393078,21.255602538382,22.2895115880954,19.5893032504698,25.0014677214268,25.2020592342611,22.0441332535118,22.5445969367267,19.7869856971577,20.6801306382044,22.8866390980468,23.3042304841606
"Feature0012",21.4657417985489,20.389473114247,24.6655289618499,20.4188575319388,24.7757970668139,24.29791913361,24.4144022399529,20.5399159380231,24.2104071300534,24.6534950162511,20.419590294739,21.9722230686096,20.1974611074552,23.9259522493967,23.5966183152772,20.5519763375582,19.7633463750845,23.7480843248562,20.5460221296846,23.9313750725738,23.5119553794554,21.1691216802342,23.492272592943,21.8190253266272,20.9470988256057,20.1909849336721,19.7621496726513,20.6763970602054,19.7251456064724,23.8548754056846,19.1115319249243,19.5894003652029,23.629253767403,22.0554520045138,19.7766972798482,20.6119805932393,20.5221846129456,23.5067637134172,21.6696401947569,20.0709090033187,20.6533622879984,24.572547886825,24.7333906204429,24.7933398781511,24.8745866885936,24.5994281564775,23.8337010424035,19.3712251231862,20.4245226805474,18.7701959401908,20.5293574044198,20.1974574077105,20.5847100035847,19.6669407579794,18.907467181235,20.690342941821,20.8591036648724,24.3073854107862,24.7091173839279,21.2126193356398,21.4366920629032
"Feature0013",18.330142700147,25.2806003701666,17.3324513676019,18.6407915307827,17.9524506378299,16.6041153561352,17.8832267344523,19.0988061847202,18.7258861316163,17.5619248240828,18.5925698875607,18.1044612966483,18.2134169956807,16.6691661097478,16.1836634644974,25.4495841958233,25.3580800877602,17.1431011064785,18.4538052835955,17.9577708807993,18.0156929516454,24.7456557376621,16.6749386095931,17.8917998022598,25.3235973306038,18.0350629898627,17.5712044440555,25.3145617823111,18.3023456159402,18.3039651343208,24.8254206720269,25.6429004685926,16.6297392314884,17.6917731406181,18.5512343412,25.6623039107258,18.2339892794376,16.3177580968633,17.5239102536268,25.4808954757972,25.5733965038125,18.4976813515628,18.2701710749862,17.1527755537925,17.4911432289344,17.7602306013977,16.3627079066127,24.9880252809375,18.3195795029684,17.8952560454194,17.7118908798283,18.57292897335,17.7172538067164,25.6741021352361,25.3008000829274,17.7472457493956,19.2055708768073,17.8521322101964,16.8514300267195,18.4671191231674,20.5439151153833
"Feature0014",23.2947355570979,15.5336996877513,22.2905282900684,13.6735593471992,23.0270647341706,24.8886390993578,22.5141326026699,13.9541665043487,20.2637005051807,21.0413218987294,15.484821100325,22.9615708230904,14.5011578645836,24.2988237582797,24.7614109734111,15.4323225441929,15.747122766866,20.296317273751,14.3057132145989,21.2546896396924,24.3715667141847,16.4719209938053,23.5953975815383,24.0090876251069,16.3550190615963,14.4027118513199,24.3405294390157,16.2892013142371,14.3468779235962,20.2459031600478,15.8979094851976,16.0289190250482,24.3046181866765,22.9802941096162,13.9837001487735,15.5723528170693,14.5889285581905,24.290005159243,23.9169106316653,17.110720316025,15.4509254698773,20.70748501121,20.567730675128,22.9064505500103,22.2890466024555,22.7806492199337,23.9297922091768,15.6911269212881,14.5311577228038,14.2727569041214,14.9053868875936,13.5595203560209,24.0668707010919,16.0472162135487,15.3821078900836,13.4701705086355,14.081699114184,22.4398636313879,21.191000089411,14.7066897949557,18.6581813476155
"Feature0015",17.1433646353638,19.4687345385934,17.8762121985618,15.3767853298757,19.3123676630345,17.5705093785926,19.305998089872,15.265479753385,18.0062034866221,18.14163371062,18.1812983910009,17.0392196782721,16.0198999128761,18.2371369498341,16.5349193935072,18.6285801019698,19.1727578697605,17.213474623477,15.5934346221816,18.231473960197,17.6061866944298,19.5375345947972,18.4860978881573,17.9966550271394,19.0942856194775,15.9021366715657,24.118152827184,19.4875781184276,16.2063456505912,17.3993207715052,18.3747451056079,18.8715358848878,23.6321107557838,24.1224825820375,15.5968174177875,19.8396212969977,15.6951955011872,18.2328588101426,17.0977571141902,18.5847004622985,19.751939651248,18.1979016128513,18.0950214629339,17.4354741813313,18.5486275853652,19.4904377007943,16.8077484120052,18.0195714123678,16.0916358578042,17.3306753890225,16.2242421851317,15.1314238819316,17.6672504861493,19.7401201810221,25.2248570697581,17.4996440572087,17.369100886871,23.8868764890284,24.1769512808088,18.3712141781372,19.5187223648448
"Feature0016",17.7975046152071,17.2260422325676,17.7831500425884,16.4513819389859,17.6184360424387,16.8464686848844,17.4943298029028,16.6654327979349,18.06990206079,17.5404746575311,16.2314008756981,17.4510141351065,17.078812874759,17.0246324666835,16.6563038984161,17.4703112052523,17.3957858616859,17.8078368694125,16.7949241617756,17.5755539073768,17.3179158873518,19.4137725768209,16.8729364049684,17.6370189419064,17.9538964738142,16.5253614345435,17.2698925712857,17.8013255051517,16.9316890911254,17.9412761197863,17.269138369826,17.7031658778445,16.1707352035249,17.3737181107621,16.1002491180577,17.803950382263,15.5092209316881,16.787531169018,18.0957020652372,17.1895764821758,17.302964837538,17.810555721851,18.0486171185258,17.6026426909653,17.3242874513212,18.3711093840398,16.1776506773175,17.1554796499379,15.7473633240298,23.9928562230585,15.7872749111428,15.0762614557157,17.7780190899565,17.652470753087,17.5824216207557,16.2987835331836,16.8826374732058,17.6083589524012,16.9447045481425,15.895127925443,19.1791273002576
"Feature0017",18.6144068691913,18.8687843642549,17.326106918989,18.7551311604975,18.5110909531397,18.7693816802323,18.463516359877,20.1683601411681,18.8018384132712,20.6191103030309,23.4212808861915,18.59103635497,22.1715418454318,18.776114173613,18.8895961405084,17.1099695979633,17.9075884566884,17.1435849419906,17.8583927228576,18.5081067558739,18.5204093398607,22.8193350248982,16.9154903202982,17.8683627789963,17.9605016520083,21.4758518028641,17.7470027804186,18.0328449895415,22.0570569446546,18.5056752361093,17.4158270313713,17.5789135278289,17.2020284737854,17.8188325900854,22.0665900165732,18.5782122375177,23.4880786262426,16.7304570175028,18.193203105695,19.1980450701034,18.8953897336967,18.9932600694654,18.5267491040642,17.8163165914495,18.2694208751562,17.8706406149089,18.7407078272229,18.816051894138,22.8307986552009,21.1192409169486,23.1784775553391,21.9813741328676,17.8513289424586,17.765129828938,17.12085651083,22.0340031730412,22.2458491823112,18.7635503036658,17.6169220389805,22.9701919557969,20.3154822832818
"Feature0018",18.375608166916,16.7895408014309,20.9729612736495,18.1781910507792,23.7617816457593,24.3346812008644,21.3359423344606,16.6140633414374,19.3726677552736,21.6834159221776,16.2465493682285,18.8372153880109,16.1378257276792,23.5839514232789,20.9604689225451,16.7416402233415,21.0481975232536,22.8248879192034,16.8218577934253,20.8862473395212,24.4133629511826,17.5804113082497,23.3138787669234,23.9026671971984,17.5927614638068,16.0361593314034,24.1912297165158,17.5522461647228,16.19670998832,20.0287328222875,20.3461428710565,17.1679308288737,23.9246257763214,24.3934484717404,16.005295179369,17.3569669898727,16.7589017014421,23.4634767693609,21.2577478593797,17.8452090108808,17.642295991283,19.1919299403639,20.4166858086828,20.960832083398,21.2435576116498,21.2002033854318,23.3962468223445,18.3986287639169,15.2529082620489,22.8076453124431,16.0951990846909,16.7561414830124,23.9292203615889,17.2262558481337,17.322831056323,17.3557307343186,17.229812823108,20.758017731072,21.8242392844984,17.0854037257521,19.6160456139187
"Feature0019",16.6881917125053,16.5064225629423,17.8449524307345,15.284948963935,22.2882061145046,24.0907022857859,20.1029978440171,14.7184434650225,17.4686800432141,24.1573409729914,15.7233539552391,18.1174104543003,15.010187323138,23.8158702582816,23.8440422230742,16.1062417268887,16.3858159228616,24.0911212886594,16.6737741686833,16.6773360108016,18.9667668541281,23.7670708326884,24.1198134671717,17.458211441559,16.8805280781404,15.2666973750698,24.1755830976703,17.1501751017456,15.1364927474919,19.9320266709152,17.1364012711063,16.6697340284257,23.7787764122069,22.8532582330419,14.8628823161076,16.7523064280177,14.5938544381452,23.6910354677475,16.8463841921639,17.7468067327069,16.1037584290948,17.1417962545637,16.555841351051,21.9034830150756,21.9265258980171,18.557836419074,18.7536632863764,16.1582168701243,16.3400836440697,18.8797588855426,15.1452421360735,14.858503924781,16.5184259052559,16.6592032555383,17.0288131749159,14.0484818045374,15.7479055174246,16.5851359396618,23.9351847476328,15.7765604937924,18.9268699184319
"Feature0020",17.714450334336,17.1379193348432,16.9023146444833,20.9693002582248,17.4863006544212,16.7822616608308,17.4502345267628,20.8094924803381,18.1648217638856,17.2264268629729,23.8002675736313,18.1309282049282,21.1553896113271,16.3572406818038,16.3738952144194,17.1557426279757,17.3155127167724,16.9326196791256,20.7609288649379,17.5374346533317,17.4906818508745,18.0791153080503,16.5198983183635,17.5300785981298,17.7930379009929,21.9559704690295,17.1719934562964,17.8114375538782,23.0836034518294,17.8594264493311,17.4340760677917,17.4412014689521,16.4414247686892,17.0719448643013,22.5612907467464,17.0829155098049,22.9599762270095,16.1891841773341,17.1224335940446,17.2492624922808,16.930916972021,17.8026593703986,17.507539874847,16.9305900205735,17.1281263179116,17.1366949496531,16.1888599465507,17.0739121017737,23.3412975946074,16.0582908431306,22.9734737440099,22.6386344842516,17.0732253950547,17.4637635087434,16.9535048723764,22.4691242138658,23.1292188623979,17.4139530306403,16.6448365327259,23.6729868361674,20.008556613093
