"","1","10","11","12","13","14","15","18","19","20","21","23","24","26","27","29","3","30","33","34","35","37","38","39","4","42","43","44","45","46","47","49","5","51","52","53","56","57","58","59","6","60","7","8","9"
"Feature0001",16.3925363279374,16.9086596902101,21.2034586374127,18.2262669877855,21.1484399447046,18.6962571505194,16.4882916626317,17.5336276509676,21.1063860714435,17.0760533388649,16.5439209151874,18.3909451984107,19.2465749709608,20.8490712534639,18.9059300690722,19.9621110648904,16.7865065303249,17.1342679140241,18.7477200068392,18.1736234267361,20.7537953852816,20.9844186887771,19.3280308945182,18.2348681110594,20.6246544563661,17.4077914759544,16.5928028527943,16.9428058080871,16.9855667980335,16.8351927942967,16.7098177399504,20.8432235063584,17.1665201801683,21.153907086397,20.3646099425814,18.5403301165762,20.506450114903,20.3837044078777,16.302303188123,16.9005927377936,16.1337269584594,21.3907385809059,16.2291694160338,21.3655290119378,16.6604202382458
"Feature0002",17.096185207682,16.4592855561045,15.818627861365,16.7235452865058,15.8081334702248,15.6873270744344,16.2389623836722,15.8917868530968,15.3163627555652,22.1804709088562,16.9853777291477,19.5803526622062,16.5384309235548,15.6915042520183,15.342032260856,15.3428075513233,19.443600106511,21.2494262958342,15.4426395249535,16.4111927856093,15.2226082449308,15.6336278387161,15.8286139440596,16.4185219177764,15.9177728671495,18.9229700510213,20.6704325042253,18.6796232015909,16.7190841223112,20.1597069722174,15.994639602947,15.8891330467617,17.4078622932525,16.0109460447955,15.4025420237525,16.7956543949612,15.0728329709046,15.6009227150397,22.4914502025279,16.2081614946917,16.1595046702995,16.1327685841603,20.2107181100781,15.7132478287823,19.4017190550754
"Feature0003",20.6585556463547,18.7582859150387,19.5205871470681,21.4331272120587,19.3484021626897,20.6721894577866,17.3573109785262,20.6228395365191,18.7287308739127,19.4852363025447,18.355053259861,20.147342841317,21.0155363230538,19.1244206710513,20.9473534196961,18.4135443314346,16.7070697360437,19.1489404128856,21.0257282801428,19.712738588766,18.7190666071226,19.2183002792214,20.9507823603293,21.0803743083077,18.8560199727763,19.1367483795445,18.4397015245283,17.4202834149948,16.9348977409788,18.0227162927813,18.4599686185306,18.8865337362548,17.7285127360137,19.4528630249144,18.3783053552865,20.7765465570385,18.3963006974267,18.7684026974541,17.6983205034055,18.4338506892853,17.8804151187232,19.8505996228011,18.575386726312,19.3404747132049,18.4933300007764
"Feature0004",17.5607617679113,21.8330988464592,15.637189163613,16.6100843408979,15.6456101270732,20.6760840081059,21.0637243838427,21.7723371848841,15.6839535093271,16.4766155910558,20.2901599960013,19.960324661234,18.2927167980818,15.3896376179899,20.8518232661558,15.8929060955796,19.5633231493694,16.6208080016334,20.7328916342298,20.6560164752873,15.7262269397627,15.9860514532569,21.0133786195279,18.851819039791,16.1539249864342,16.7058761518308,16.9912597983658,21.2674077794527,20.3334947064359,19.7371871342971,20.5302733175044,16.1102494400652,21.3708045009714,15.73201023195,15.2769869326486,19.8694848215288,15.8293789915235,15.9584142218621,16.8272078709543,21.7887796905171,21.0950950778156,16.8227941782905,19.9862063567604,15.4807704583059,17.0562026728052
"Feature0005",19.740615752797,19.3005870572167,19.3181316636184,19.4790759261636,19.2170931608645,18.2817450155258,18.4815869278439,19.4990489312293,19.4273579482775,19.1391396573501,19.7020320656868,20.1887954742315,19.22851584891,19.0762739467854,21.0289604168625,18.9172460571658,18.6330567205792,19.8297389805512,20.851980772505,19.2479916049222,19.9272092268016,19.784703760565,20.6649035120798,18.9829860610191,19.5858489632213,20.0356722228944,20.021225220363,18.7866412143787,18.5077889840327,18.5771310508347,19.8345794448214,19.1701468936304,18.6605481629306,19.1818467923406,18.9174107372089,18.7776783636364,19.3779570000182,19.2804806173684,20.07339112301,19.2106723645036,19.014571439983,18.9904429613759,18.9807897035644,19.5413265281331,19.6391026487058
"Feature0006",19.8240353845606,18.6050125617686,21.4377821366218,19.7468620555865,21.1325804949841,18.2606491261713,19.0123718450352,18.7203485105717,20.9963105012326,19.6998445238841,19.3113504557999,22.3196136655635,19.9664493613487,21.2810848281448,19.5683686555166,21.2213765574254,19.1845734286888,19.3917124378018,19.8249942936183,17.5277302092783,21.2098214397553,21.1346162297213,19.7006771966381,20.0098446610685,21.3378455609961,19.2785176059538,19.9547847699633,18.7134035648525,19.662373821653,18.5805517549717,19.3876489106505,21.2628135687526,18.4192948444283,21.0244844837674,21.1934266035068,19.153502234067,20.9913774839578,20.9230680989078,19.2094120324437,18.8413183530025,18.8816427100273,20.9592008486142,17.9563108298032,21.0003072236382,19.2329126659794
"Feature0007",19.252092978139,19.9354673384886,19.1842672876976,19.2233349724714,18.9873829196378,18.1878802736627,19.5387310334092,20.104661066182,18.9879581732187,20.9245440610108,19.5098263984727,20.4977093598685,19.121452623918,19.4537066328267,21.0461328749813,19.7791387251921,20.869434465283,20.6001061948847,21.2276499409211,19.6951139000929,19.1314586090545,19.2914445276216,21.1294000347356,18.9651821901335,19.6926133553418,20.5066869875411,20.7773546718077,20.9530782946006,21.0542911884991,20.4190785115349,20.0410079950253,20.3843096221915,20.2381147595041,19.2437680263749,19.9706520805658,18.6433626777556,19.8728244153064,18.8876520185955,21.0063540591359,20.6485048333925,19.7791926264877,18.4872366560216,20.5945558096682,19.4971916579118,20.7939097989743
"Feature0008",18.2827289511924,18.3766368064352,17.6297460050954,17.2608953578031,17.6636407045451,16.9425196222913,15.9660032630116,15.6098571220102,16.7884079812222,18.0753202973067,17.2978868512102,20.5926989651982,15.8101833872703,16.1867736926625,15.2995428511321,17.055079847625,16.3232627214837,16.6048220284918,15.4622831412842,18.0005182193811,16.9381210269625,16.1029653722177,17.2290056186794,17.4132499820615,17.6767070390405,18.9996506611742,18.2651081637415,17.9725588119443,18.5270558427459,18.4540786287362,16.3652740654153,17.7409745500211,17.5952636119666,18.2778593862413,17.0821046554706,17.4034512984338,16.9392203536146,17.3616506109622,18.1858368687458,17.4480519435792,17.4345497126257,17.3678236010973,16.1643387773414,16.0378549608581,18.9727087707217
"Feature0009",21.2520667530719,20.4252047022687,19.0510960565648,20.9567190045063,19.3305981000168,20.7066834228805,20.3821905890007,19.5209329757205,19.7501452692915,20.7584986536949,21.2668538638124,19.5994407286189,21.3560817506841,19.2438710267586,20.0950230704676,19.7594679645544,20.547421758851,20.6998022376538,19.8103108552523,19.1745371520233,19.5327511279815,19.1482713662711,19.9550721112531,21.2571864325184,19.4374476146543,20.6150979516064,20.9586534145773,20.4506311084248,19.7691685520557,20.8105508306654,21.5920259959096,19.8455931940901,20.7133081237677,19.1414438687287,19.8540489739072,20.9621511210174,20.3050041989848,19.5073384457496,21.0292834812182,20.3669240862908,20.7707168341511,19.1849087720042,21.1219211061026,19.7954485038303,20.6398257291609
