"","1","10","11","12","13","14","15","18","19","20","21","23","24","26","27","29","3","30","33","34","35","37","38","39","4","42","43","44","45","46","47","49","5","51","52","53","56","57","58","59","6","60","7","8","9"
"Feature0010",395632.8957,363334.7487,4565708.578,822056.0894,3068074.17,1391131.131,130421.5761,469627.5763,4310678.704,547355.3335,180032.9893,119055.948,1043984.92,2087376.836,1821413.606,1496563.722,501206.4358,461970.3284,2650321.444,626244.9871,2597820.905,3180200.159,1644937.191,801937.6291,1626475.337,431184.4316,583069.575,419965.6739,371127.1945,796766.0649,473279.8164,2576241.906,565266.7188,3990745.302,1516093.122,546358.1859,2094505.497,3219263.199,459007.7691,699940.3742,279955.1725,4416025.725,1017390.464,3550662.865,552226.95
"Feature0011",70213.70555,100197.2279,73777.15231,76768.67237,66432.40208,100421.7139,123244.5879,128367.8115,99002.06665,76101.30855,121416.3122,45928.35154,81487.4294,3885989.084,106228.8722,4643413.403,104034.2037,69280.2507,100425.5092,97229.96741,4415435.917,72504.88592,108663.9713,82207.10936,70370.47997,68109.4138,75084.08085,120467.3892,369167.7701,84440.50066,138597.1698,77329.00471,112558.2691,63433.50003,85017.89297,80487.40004,87061.41093,60198.5866,64656.31508,91156.49256,104564.8411,54975.48804,106465.2629,75872.0072,60766.47585
"Feature0012",1653258.825,1727560.459,352939.7291,1504647.934,380976.8653,3768928.789,4656069.872,2664588.794,753257.0478,538591.6445,3680599.29,139864.7426,1889157.688,706879.944,4333440.497,969927.6401,1446230.444,347177.6426,3730304.22,1835305.051,937286.1678,331164.6557,3814469.414,2795338.723,356210.3987,687613.3019,749513.0664,1838635.257,1630367.809,1044554.658,2591306.465,410109.4889,2257469.793,309417.0917,626227.3339,2873564.497,840985.1764,538162.3997,623645.7726,2019148.675,3807879.561,369953.5213,1318140.36,597020.954,320815.8293
"Feature0013",2344080.587,1346715.036,2821070.872,2961936.252,2359164.895,2913982.514,236733.1201,860520.7179,3343306.408,1704303.47,651949.5096,131184.8008,4647350.604,1964035.891,2631121.379,1355373.007,1181316.823,1579922.035,3145457.953,1078890.152,3645045.042,2696439.375,3005693.039,3452219.732,1790823.006,1542474.853,2278106.964,2002441.992,308879.9322,3455815.498,2139539.719,2291814.027,1715719.458,2737564.258,1661870.66,3471755.38,2519713.482,2214177.032,1408983.643,1911558.407,431076.9504,2933140.889,4666040.529,3286797.726,907434.708
"Feature0014",2966070.691,844357.6151,1582613.804,3802171.557,1011126.628,4141800.693,417564.6761,1382670.661,1103185.444,1356996.419,1776487.94,65232.87395,3388975.037,652567.4272,3788360.648,394747.2238,407877.9096,875377.4387,3048016.129,689154.2291,799226.084,909022.7724,3233334.218,4705466.541,467913.1871,853836.7103,1021396.257,1008703.493,89535.96215,1031566.262,3896010.988,1011535.91,862942.5156,1422388.14,525830.443,2495479.527,794679.0894,812010.7015,1017438.687,1062523.151,614252.1705,2551209.562,1312014.299,1184138.068,681836.4258
"Feature0015",167868.722,242564.7046,151971.813,211231.7592,167462.1317,279410.6826,262265.3193,299834.5941,227794.1673,133527.5712,272250.9531,40420.35904,240249.0188,222625.789,312215.4337,270980.74,240931.0199,105210.6512,277198.0386,201508.8896,281136.8174,183869.6148,287628.9403,218401.6358,200516.3684,98717.29354,130277.5522,292472.0714,239327.9545,227006.2224,254362.2587,134937.4014,244240.5613,132893.3036,261580.1629,207150.9601,252673.9399,218444.3111,149178.3244,280251.3876,214611.503,172318.8078,255342.798,199331.8028,95662.12943
"Feature0016",677344.3438,876196.5358,402657.4552,905757.5912,417242.9149,910440.2909,1485492.061,1895233.965,570617.2846,716702.7126,2536234.515,87064.67635,1201671.079,306608.963,4780930.955,567732.108,3011155.552,654598.9048,4577169.445,4789837.633,1251485.783,507866.8646,3984268.224,1080031.152,430668.6201,673664.0759,1472321.149,2540371.54,2297430.692,2050599.784,2315552.755,977011.284,3332355.125,408726.604,497080.9574,1030678.872,878901.8902,399404.375,1298173.499,1578679.332,2718816.436,258574.7184,2548989.209,812710.5124,691715.1295
"Feature0017",1445572.751,274779.95,1148905.552,4739818.127,720795.0702,4835063.308,266996.165,1732067.064,927894.9526,486387.9817,229806.8298,78390.46204,2909829.086,558360.2169,4058561.411,406306.7824,75502.8332,176575.6767,3278034.775,1311208.639,1437161.403,823823.2866,3572071.686,4540149.765,337366.255,134053.0278,187317.2376,84922.75538,116830.2135,182463.084,740331.6249,766476.1233,129652.0992,867299.8214,592776.2271,2808761.133,708628.5937,678436.2242,146782.3368,517794.0626,153775.3559,1365004.541,306177.4229,882767.1812,143303.295
"Feature0018",1923582.482,1214868.182,226355.4881,2292946.645,253974.0816,1878681.613,1660312.722,1053030.293,86354.98603,738086.0714,2762926.13,141834.9118,3398812.718,232399.4658,445781.8505,141501.4402,1376986.469,324231.76,822690.8707,621222.9739,218444.2648,307184.9727,684183.6719,3476462.874,305251.1767,286808.2658,503099.3959,1694701.069,1301184.942,1337887.912,4863127.045,253930.8161,1032271.457,188936.0686,253123.0118,1719582.722,121365.3236,208272.714,631362.286,2780513.868,2549402.852,229540.1046,1272838.208,228693.4506,289687.9615
"Feature0019",166941.5935,137078.6075,2286964.784,145551.4873,761375.9984,147791.0068,144964.8727,143508.3246,3816083.878,142091.8549,151489.3715,139204.1935,152061.4898,1771096.158,197340.767,2857451.597,144359.4628,145116.5695,223427.9012,198320.7299,3200136.801,3083698.644,174679.4642,153254.562,2161862.729,153884.047,149031.2572,149082.2066,144741.8789,149491.9245,163649.305,1891732.541,146200.5553,1722070.432,2721944.214,155707.6062,3544985.141,4444905.942,142873.3891,139701.5221,146904.6013,4893811.138,149043.6281,2580328.609,146885.8172
"Feature0020",1192712.209,1612299.065,1575604.521,2906815.465,1686937.922,4689334.141,772251.196,1291449.325,2135404.019,759457.8647,2346142.849,102791.5604,2551755.767,1220985.618,1942802.939,930150.1431,893678.2808,546160.1573,1778625.205,408676.3468,2523814.046,1510678.283,1771387.938,2979777.978,1227706.345,442292.9706,628408.2402,1030857.32,206620.0468,1195083.396,4895236.457,1526433.383,1504456.909,1366197.039,1154332.364,2633531.651,1761058.107,1290606.425,482094.5492,1695866.842,1617299.115,1749069.46,1958145.618,1937966.366,394348.3512
"Feature0021",168256.3331,196227.6084,180330.2196,371327.8037,151789.6758,351939.6563,88397.7907,339533.2279,239841.5599,153628.4182,127100.3429,55022.79025,347737.4941,210912.2813,768215.6517,239310.8207,85903.85718,103994.1731,230014.6718,124315.8721,272318.0377,197794.4152,126626.7639,280611.8172,189799.0275,98185.76801,76726.27208,91908.25557,85954.35908,83263.85201,389870.431,165491.1896,117308.7832,192381.6206,238028.9602,227622.3656,248163.7428,206028.6345,98059.08388,189599.9086,176108.8146,400551.7339,200067.6781,202117.4104,70795.86907
"Feature0022",418959.896,1000496.642,1865264.117,552663.0734,1726035.994,1137446.177,1827648.236,1760116.921,3650837.465,701548.5815,1287294.787,42497.10554,569484.8302,2778651.539,1467856.848,3044148.451,997529.9475,618223.9781,1526397.375,1032654.335,3206655.879,2455035.471,1573803.619,604309.6558,2469638.657,471092.0957,733528.113,942332.3078,1108725.935,917611.4923,1111671.96,1537248.033,1289013.72,1236273.28,3579688.226,829311.1774,4928895.195,2940993.29,987478.7135,1179399.618,1040608.525,2964972.429,1336305.567,1848106.779,349961.942
"Feature0023",1516463.841,1914516.877,2848286.344,2067304.184,2577488.963,2447769.165,621761.2212,897011.4622,2936616.551,1610894.665,2274009.833,31552.71873,2883541.719,1730624.04,2017152.31,1417519.055,2583856.907,1419764.119,1802625.38,193799.2303,3158344.641,2251720.178,2008507.849,3001707,1593704.16,1259464.725,1935069.161,3441438.998,389520.0175,3362235.021,4665516.165,2707280.417,3067095.516,2566583.72,2349309.368,1995555.232,3008740.719,1996895.47,1287901.825,3070715.816,1018509.227,2362431.351,4933779.613,2436269.306,1030786.069
"Feature0024",1351330.11,3555282.758,2429792.001,2079123.65,2292318.319,4707542.313,3846683.166,4312088.893,2727477.372,2867490.4,4584929.431,113472.7301,2746037.8,3195029.738,4958626.967,3687263.592,3099062.437,1857277.124,3849974.342,2785693.915,3470413.17,2735997.115,4905299.351,2674180.565,3183185.131,1367932.526,1895899.768,4174651.687,3256380.919,3384374.854,3509329.665,1973853.124,3157901.433,2129266.836,4045220.555,2297979.8,4095103.773,3050875.399,2858911.039,3848692.467,3017331.559,2699601.411,3811404.473,2431706.888,1343083.392
"Feature0025",1632277.838,412341.9468,1587474.705,2462977.241,1582112.902,3480462.414,398542.8655,428406.5767,1674671.115,335384.0992,876975.2662,57800.18692,2982372.417,944183.7224,1675646.114,592465.0723,245623.2374,178709.5022,1706688.995,1350159.567,1129986.449,1660378.98,1832896.379,5023377.052,601473.4698,175105.3996,183038.1963,196401.0612,98775.94931,308406.8899,2173681.426,1215672.607,273532.6418,1345613.371,824195.2011,3084306.457,1211522.903,1481259.796,222582.3974,320867.6746,293902.8181,1668761.368,343328.6845,1502043.274,134465.9881
"Feature0026",393894.6138,100296.7578,421726.9954,427842.0631,93533.90826,238811.0643,255842.5457,271392.5233,423509.2212,2713901.042,602735.4727,287210.2557,322728.1447,342837.0918,362559.6315,239161.0058,976994.0579,2051686.66,399627.0701,334640.6139,387342.0184,278912.5324,242677.2905,125091.6928,113201.6144,738171.5781,1475284.239,663398.4228,506139.5268,1020209.31,140066.3974,294699.3554,476101.4809,97904.47789,301333.132,169386.963,283163.756,274527.3995,5030253.396,453224.2931,259748.8841,97310.074,1032969.92,305192.0056,1034566.901
"Feature0027",47792.38322,418668.7485,44621.21186,97158.53319,97518.95028,1363905.904,4320591.952,157936.1034,85114.43665,94835.27041,454398.761,32399.92493,50792.96684,143411.9322,196353.7918,134007.4616,217211.598,91750.68571,294804.8047,132850.3192,67850.89444,85357.01026,209611.6438,78765.54189,230728.116,72373.85718,70673.59662,55188.7021,54380.68621,133282.3696,187516.2916,141949.4747,51886.11509,120020.2052,189897.5103,95654.35714,193347.1714,122503.0555,104660.4242,457560.6675,5032422.529,84508.05701,138962.8086,159949.9818,54650.50233
"Feature0028",871759.7186,1740915.164,4794991.545,1296253.693,3761119.241,2696894.058,350975.1136,684091.7033,4190264.752,1173890.646,997372.4029,62225.1977,2760398.283,2326986.165,1461892.193,1838953.721,1034455.634,820777.3008,1640325.496,521706.4586,5044919.904,4148824.104,1737170.369,1533030.245,1962313.28,987297.4941,1372491.579,1536572.082,286230.2466,1596122.066,2134005.185,3376756.88,1584040.122,4778197.889,2048869.413,1817171.285,3314268.449,2912623.844,1012800.622,1710176.468,440309.6944,3991329.99,2437556.54,4339107.514,988085.0134
"Feature0029",145371.7299,136051.5957,3534277.688,161310.4443,1897073.7,172377.7594,200829.7889,136555.8513,4978600.985,143088.7825,147500.4416,137166.4132,147635.682,3098927.782,176328.7228,4736530.156,138162.5391,134304.5326,172029.839,162576.2982,5068777.108,3403688.038,176308.3412,153169.6169,3060240.726,138039.5007,137970.257,142596.6165,141344.0177,130732.7981,158437.2981,2585786.148,135898.0611,2665332.168,3944534.091,148663.2881,4576561.347,3754414.307,135133.5859,130997.1744,164832.3543,3373156.87,137171.3583,2886281.382,141443.7885
"Feature0030",79520.42726,318779.2179,2123338.416,81315.90182,1938958.498,2501429.259,1198795.392,170989.6189,3790982.224,372624.3538,348414.9004,479963.6141,352230.9617,3294932.501,4312346.949,4105009.788,68745.49093,73627.53696,4108654.412,1821078.914,4235146.43,2465256.668,3839083.232,392583.4578,2712596.192,422288.8451,60376.18218,321112.266,495367.888,409831.6514,305981.5726,1775874.959,340292.6942,1844870.688,4333257.195,513532.1549,5082127.262,3453502.202,149965.5787,328406.7813,849578.4319,3118282.433,357602.1145,2167100.914,375145.1072
"Feature0031",719983.7788,715208.7247,5094085.682,1317808.975,2766189.299,2616049.292,381710.6825,540341.6194,2678958.163,521428.1306,1231059.036,162326.7662,1905663.58,1586657.534,1311354.001,996139.4687,348385.089,359794.3539,1558323.269,243066.9071,2409349.648,2280135.687,1318158.276,1538037.945,1505046.813,426703.8017,318577.2577,309334.6797,112730.595,634522.0808,1461170.787,1544806.482,653664.9878,2964986,1135726.842,1801173.277,2026568.799,2439761.886,148468.3785,662254.6938,690914.4007,4066650.215,1274013.621,3066015.941,392131.0372
"Feature0032",1094180.756,2303881.693,1953032.332,1933846.476,2166132.832,3924318.179,3570024.043,3643409.108,3285544.305,1395279.038,4188426.966,116536.206,2201912.546,2873930.325,4859276.262,3914711.285,2188116.943,1141653.145,4914017.823,2868867.315,3998254.625,2356274.525,5109055.558,2315134.95,2402817.385,888787.6322,1200054.71,2869252.665,2027622.613,2198561.236,3940803.327,1689463.841,2428058.405,1765060.393,4004366.959,2252652.181,4026439.68,3206603.481,1692869.444,3344600.784,2825993.982,2678342.466,2357036.856,1943397.371,777588.5056
"Feature0033",1309397.052,215745.0349,205562.0871,2221393.435,235636.5209,791894.6009,379703.7903,284086.2045,215359.9018,261106.1353,825192.4091,93856.02005,2041789.737,158647.675,428676.8156,137612.7965,110892.0167,1017185.225,324647.7375,1287435.692,208988.4909,168978.1138,475405.234,5125605.361,131865.2377,255460.9188,191086.4476,410943.7836,228147.4586,105942.4067,1999926.033,202020.6866,245723.0394,190889.1025,200493.9335,2252168.193,104139.0912,219065.959,2656942.587,320023.8799,328954.5227,153016.839,245371.2098,267901.0786,1951877.152
"Feature0034",1833497.751,3029833.894,2566546.366,1077445.15,1906999.926,1587512.381,1520027.971,2156826.106,2069029.91,2415823.977,2750500.39,147699.891,1323684.568,1443032.191,3087791.846,956373.326,3796221.471,1722060.298,5129600.468,583979.7423,1353193.169,1698935.55,2694313.959,1566820.238,944213.1125,1510841.874,2390375.795,4688444.977,1885401.935,2883793.337,4682560.795,2160570.669,2916661.574,2090761.48,1192909.276,1056397.778,1622926.494,1303707.331,2498528.65,4177260.633,2147041.674,2439084.856,3770034.914,2311038.84,1247785.601
"Feature0035",452552.8544,803071.0477,564264.8055,250012.4215,502873.0868,757508.6685,231916.6943,743779.0503,373217.5569,482700.7218,502768.9178,71874.45785,709001.5887,302519.2223,880508.6276,508088.021,609418.0987,1030420.818,767660.1989,698511.6632,462078.0832,463290.2602,651254.3347,1241342.881,278676.2934,733839.7197,846669.9004,536496.0482,507803.4702,527986.8348,430663.1283,130511.3064,520250.9769,793173.6679,449571.5676,1803224.383,237215.6402,388402.1011,518044.2032,591314.6938,5132952.371,297982.6222,630052.8132,585403.4147,868118.6251
"Feature0036",486798.4454,2271548.542,520203.8472,557472.3362,255221.5126,826782.9631,766414.6707,819558.1866,704703.0195,1082436.222,1407064.285,96870.37139,1251286.925,483046.2742,1213468.915,621077.9531,3246427.678,1180389.156,732681.8571,463228.1699,1220131.496,184680.2527,939298.5059,1171793.321,433418.3771,971254.3652,1505112.276,3843077.475,644876.4286,3155311.818,3585388.295,375410.347,2923052.074,785036.2254,312072.2923,424019.5575,563904.9049,251323.8923,1977339.801,4564774.248,889089.1388,1094138.146,5137621.034,946491.8393,733626.5211
"Feature0037",1315934.794,1496765.149,996409.347,2151929.839,1062423.361,3949768.049,995446.4391,1993232.931,1177244.53,1335801.179,1908917.048,104212.1629,1982535.08,959700.3238,5151774.287,955071.383,788124.9308,1058531.403,4346762.848,1274887.312,1440260.296,999221.485,4486318.287,2475390.593,738380.7872,751046.263,870962.1957,1410241.629,222508.4641,1020835.613,3257556.757,951558.1087,1287194.522,837539.6912,1191106.228,2080156.148,1627363.273,941892.4364,1212754.605,1971853.211,1060130.703,705436.4645,1369698.452,1117843.494,734084.8493
"Feature0038",581866.1837,3684392.272,572594.9279,631627.2714,556523.9591,3298987.299,3620708.929,5164507.417,816023.09,393291.1778,2446944.28,106046.0846,1127675.712,600057.2688,4342632.203,743754.2797,2171791.245,286944.8095,3823210.618,2106367.503,1219465.681,593785.4626,4280220.167,1437464.525,792251.5938,230626.6303,327030.2361,3797503.698,2702850.575,2342156.739,3196718.531,437320.7348,3443697.928,402203.876,706440.4779,1693891.808,920935.9623,792544.1053,344902.108,4656448.962,2884225.957,528617.0789,2811161.991,429932.9261,310358.7976
"Feature0039",349716.802,1080900.794,999595.5468,1764200.292,1125464.207,968600.9515,2205535.843,1522734.754,1323865.786,903909.5,1651172.919,91276.9529,456235.724,1162024.758,2345514.691,1477182.906,1151282.795,725884.9516,2020722.319,1777308.697,1829250.315,1601622.29,2477331.168,409922.2144,1003578.163,475906.3446,821651.3252,1304832.976,1661495.244,936333.5452,1209942.668,1311272.071,743546.2302,735812.8258,1734975.045,574470.1289,1852811.4,1392872.692,1347511.782,1446900.245,1960371.218,1119174.926,936042.6911,966550.7952,547562.0859
"Feature0040",1494642.644,3594729.764,1761575.764,2266122.665,2101059.406,4311799.695,4359305.307,5133203.687,3791750.703,1568454.829,4135966.833,94828.99642,2618926.211,3137043.514,4399366.432,4867797.404,3292149.78,1148699.668,4084450.769,2855148.641,4439695.508,1895714.564,4221261.131,3016712.919,3794555.166,1297998.676,1896062.57,3864611.087,3346646.546,2783386.537,3914229.799,1123687.551,3288273.529,1345058.376,5112594.257,2795413.754,5174499.935,2863290.671,1707943.497,4659640.018,3091613.407,2223395.291,3706158.702,2240713.434,1005618.612
"Feature0041",1566605.533,778028.1667,2427019.68,2498058.304,2969694.194,3697342.256,3842810.504,1076833.998,4777518.676,1374114.242,3121281.274,34669.19226,2336463.612,3301513.331,3580394.484,3104296.808,769048.5871,681219.7136,2881469.377,711232.7531,4936660.99,3621959.429,2961131.377,3550512.932,2953358.474,636991.5798,574072.0331,1016806.912,1139981.12,616566.9912,3711050.491,2487764.966,1179472.359,2656175.638,3512870.55,2423218.104,5176864.325,2899548.347,1232624.002,1064945.494,1754643.542,1561381.163,643950.4204,3087497.788,624796.2974
"Feature0042",1264296.016,488455.779,755557.3963,2010481.741,654024.3631,3495482.77,1145166.289,1962134.236,1250980.141,1148548.515,2067880.438,69931.94902,2157028.436,692845.3002,5185917.718,935994.09,672775.2112,906024.5078,4845628.115,2403232.946,1230603.097,851146.3155,4383456.302,2242302.994,625964.9145,656517.6125,831436.5333,1217807.807,261004.0808,655166.3563,3666697.176,740845.2515,755320.6381,622370.2198,1202792.119,1794208.906,1549881.792,920920.2658,1096310.339,880060.3304,808681.5584,648972.8941,967408.8856,879473.8455,382885.8342
"Feature0043",505727.6278,315201.1626,149700.0467,380157.5131,135640.6038,133159.312,159682.9241,122925.1037,134514.1564,945510.3263,725769.5579,135222.605,499018.2635,127584.7997,131745.8674,140427.4722,4978951.026,134016.4512,129495.7411,131385.7285,141166.1053,140352.2471,133692.4319,1445270.227,139929.2268,533119.4924,489302.0614,3821142.965,3516507.971,3925798.292,399313.4873,145773.4995,3687701.721,148042.294,156149.2006,137125.6913,139543.1388,146032.6088,938719.8715,991101.4301,204360.7126,143344.938,5186311.356,150028.1657,306502.2873
"Feature0044",150168.6019,219840.3015,171805.0091,278613.8025,329775.955,539978.9085,290587.2691,464484.1858,638479.7396,128376.4677,131525.4759,222052.4471,191044.243,778945.3318,5200605.06,1944887.818,112668.9936,162485.2621,4947935.552,3177456.091,1237611.023,144949.5576,4858377.146,218766.0561,748309.6781,98527.04323,146520.2705,152627.2444,130294.695,120108.2405,130481.7941,119270.6263,105094.1949,189492.5393,1763377.268,311202.3476,1114473.004,455193.7592,114501.03,223030.345,282255.482,93738.18793,148991.492,406359.6939,155134.0892
"Feature0045",129517.6193,271126.1083,238824.1699,210366.8669,383474.8424,271299.3269,352180.4221,111746.8794,143682.7794,431993.6285,373646.1635,2123599.046,1963835.483,1884566.316,1982702.158,1666747.421,120491.4058,2522056.453,2030209.76,1750167.724,2392601.449,2151372.204,2331484.371,1835698.021,179411.8634,1830545.276,2069153.469,1976277.165,2135475.502,1883651.587,1740806.538,2239701.6,253858.4988,2135050.956,2132250.224,1848950.834,3034936.344,4706557.49,3990511.815,5206686.038,119343.2793,4607484.396,207200.0825,306383.5107,192624.6434
"Feature0046",127854.5266,122962.6908,109027.8262,149188.4526,112412.6056,143222.7963,134866.0013,129075.7816,117220.0664,110484.4048,147470.0318,96871.94269,142920.1794,115288.9125,155171.6045,129104.3637,128969.9319,111129.4926,148391.9123,133581.4452,124053.4576,109520.0749,157776.696,154285.9161,117823.8419,105970.281,118184.3201,127606.5187,121153.7404,123810.4925,159424.0792,107981.5097,122488.0554,114740.2964,132946.9641,149089.3321,109249.2319,100474.4299,88953.25691,109390.38,126486.9092,94662.30113,139504.5383,119832.3303,104613.312
"Feature0047",771505.3035,704223.3835,141847.7888,238477.915,137384.7694,1172633.812,306069.9157,557734.1445,130611.6465,347411.5543,712330.0221,142956.0481,1047244.508,137814.1527,315840.2047,131947.0902,3914164.796,372533.076,141358.0863,146730.0537,139328.7805,138511.5483,403277.9302,1117211.987,138459.4523,830399.498,1155514.59,4955121.371,4278861.408,3390719.103,1693609.566,150032.5524,2929161.941,151403.3428,213162.7175,994896.8014,126224.3352,122550.5265,1270755.175,1628891.933,147989.3097,121202.022,5232506.26,136115.3069,897638.0354
"Feature0048",1298668.853,236046.504,1235512.896,284834.4849,203042.1509,782400.6216,1003949.434,4879117.765,247765.4105,246347.3018,2847293.592,97821.48834,577141.0762,1803283.647,148759.6922,156485.2956,1182151.39,232086.0086,167295.0843,118957.1685,3520802.184,142602.2537,211627.2768,1270411.985,1441203.002,139778.5623,283058.4952,2142225.208,156897.2394,483955.1706,1634283.251,1119760.553,961942.1447,858752.3346,2836639.627,442572.3094,1199424.315,1504442.98,1521926.784,3845665.283,2110066.607,1176134.871,464622.321,239074.7756,99697.36894
"Feature0049",1229112.493,319211.9587,581856.1314,5105979.076,357040.9796,3988558.611,360998.082,574147.9901,261631.8201,554223.9292,509243.1705,91394.32287,3181551.893,396888.8949,1474484.826,283648.7119,149880.9927,341441.8034,1222860.368,455431.6619,256017.8684,335830.5637,1539887.969,5250738.187,223592.7055,267702.1971,280625.1106,354651.4631,102929.891,302961.2942,540238.205,243697.1687,216457.384,570562.1778,239647.5286,3698973.371,421656.5384,267281.4756,218836.2982,455505.667,298874.2946,1069122.383,407370.2694,339231.8841,102128.5655
"Feature0050",45316.3128,56089.50985,74976.32863,71966.70477,74507.74788,50009.84157,48459.51037,3399499.352,100575.9234,53925.33018,49564.97143,34760.91534,50560.50437,86894.39612,3262866.054,95708.13979,60148.16238,38943.47622,3828571.416,3572749.47,96778.94791,73912.04593,5283124.844,53921.70356,85099.78654,34870.42101,43504.77817,62531.27265,53412.87958,50656.39805,63535.94604,54994.77366,52942.17217,63424.61384,94196.56215,43819.69022,121215.4222,81963.71299,56589.09024,56002.63853,46600.38969,97516.78804,56026.17828,78332.62796,37422.3394
