"","10_CTRL_1154.3","14_CTRL_1177.3","19_CTRL_1246.2","2_CTRL_CTRL.2","40_CTRL_CTRL.3","41_CTRL_CTRL.1","46_CTRL_1154.2","47_CTRL_1177.1","57_CTRL_1246.3","59_CTRL_1154.1","60_CTRL_1246.1"
"Feature0145",23.7773608487563,22.9551961024217,24.6097561309034,20.4730453714302,18.7452797624029,20.2842828687001,24.4803489870478,24.3665082895814,25.4246687466624,24.0681959328044,25.7702954244434
"Feature0146",26.7114788337271,27.541004614036,23.095239590951,22.3336152068528,22.0676676040898,22.1310516920466,16.8749235719758,24.1785338920947,23.2942733779037,26.0662316097776,23.4262551852308
"Feature0147",26.8948030393454,27.2569857673148,26.7138983660509,27.0981400980253,26.9351598592707,27.0657930366541,26.7564658454124,27.0743821333379,27.0145212752389,27.1624811126676,26.9499202523976
"Feature0148",25.6578739144532,25.9846336536731,25.610043961194,25.7954334260496,25.6261777429441,25.8110503119897,25.6571526090964,25.9039843040016,25.9250608310689,26.1863542800429,26.1579272514455
"Feature0149",25.4452442962697,25.5790985196168,20.5284750573579,19.4895804480431,19.4104589082037,19.5509127035305,26.9148696852608,26.3720945755746,19.8174802007235,26.1271883629344,18.7237261310031
"Feature0150",21.2740719234306,20.225740826412,26.1475267022405,21.2103045338484,21.2185893088474,21.4259497038132,23.324624381159,21.1309010216098,25.8978759312609,20.6159519221057,26.4771018049757
"Feature0151",25.9021375091392,23.587109276734,18.2957448577864,20.4115598267035,20.379923976399,20.7689550334691,26.6493578907393,26.3992316676346,17.4191699257096,26.3973412955053,17.4228819224618
"Feature0152",26.4384386194456,27.5099463533828,27.7927635984505,27.6698134366985,27.4672382334556,27.4628624840374,19.7615189746441,23.6931815981322,28.1482526380741,26.4682189246098,28.3751998040744
"Feature0153",24.7706537995795,23.9780136760735,24.4301946358124,26.7890530158821,26.9252460713117,26.9412796410756,24.5244797297948,24.0164474018242,23.897832997084,25.4748162603499,23.5516426023319
"Feature0154",22.2260343835932,21.2413034479067,25.9017775830852,23.479069513438,23.3709928928958,23.6117510725458,23.000058762693,22.4464577944824,21.2988941654014,21.5507578648351,18.0288588940909
"Feature0155",22.9129460587451,22.0726489073303,21.7755823041864,18.4044099004094,23.5316762341742,18.4629865274189,23.052722604933,22.3937908095375,25.803554592558,22.9304824970874,23.339624832499
"Feature0156",24.2231525467108,22.224397453411,21.1660180891076,25.3788552538236,25.15180524584,25.2461644369258,24.1054801563356,22.5788246122992,21.0102971719846,24.4442304295836,20.5705426391421
"Feature0157",25.6137871463926,25.2862129597415,23.4612094157374,17.6785873230275,18.7233545095319,17.6814733993016,27.5953010299789,27.6003149074424,22.5421819056514,26.4278769216883,24.2695611375742
"Feature0158",20.1061103992788,18.976228154561,28.9954720016566,20.0369961878712,19.9473363473663,19.968346297451,20.3545014160492,19.0694226805446,28.4205419336395,19.5548141288308,29.056318998983
"Feature0159",20.6737793140528,19.1757535818627,26.9523532701303,21.2125534458241,21.2187405010949,21.1855810597647,21.6498055799648,20.0143966259391,26.5395345113023,20.4663990288725,27.5686138266475
"Feature0160",21.7416829760309,21.0005779841555,25.5031918674394,26.2012437368955,26.0606621813616,26.1905308656256,22.7139564491823,21.0654696437814,25.7780872342508,22.3026664344297,25.4689433872775
"Feature0161",21.132417803702,20.2742101962543,25.3064162803547,27.3302187423891,26.8761414764189,27.1319476924294,21.4342490408717,19.9623444644218,25.810095780004,22.6330443953865,25.8519675502525
"Feature0162",20.864781460365,21.6634845791577,23.3223159559451,24.7835946022051,24.696487439469,24.6484685428983,21.1975362007059,22.0782765525398,22.8830793116269,22.2538036198793,23.0835074282165
"Feature0163",25.5002726085773,25.5438236241619,25.3080238129799,24.2565297761667,25.0271189169803,24.8944837545217,24.8785481014576,24.7878769896636,25.1671811727282,25.4957213922711,25.6696993030777
"Feature0164",23.7423592236169,24.52010617395,25.5430448207925,23.9558095366584,24.6873186476549,24.4300951581269,24.4172913107922,24.4438905103431,26.6977054815857,24.2624289479538,27.1241576722821
"Feature0165",25.3373540025873,25.9547233709196,26.894431244526,26.377615166381,26.4044081838038,26.2475305855246,25.2612454930435,24.8229900909843,26.8287249054448,25.2568111043877,27.0456476902276
"Feature0166",23.583535938022,23.7996594827124,23.4102591107954,25.1616327471667,25.183408480898,25.0628891344804,19.6294054514342,23.1978850305517,23.7642130661896,22.5928974770647,24.6357159514218
"Feature0167",23.6862113843269,24.4515521567767,26.518837043291,27.9973358948948,27.8385485429516,27.7273258264372,20.4976158464189,24.0462881103299,27.0099852263501,22.8280146991047,27.2348320916417
"Feature0168",26.6671489026129,25.2997456366459,18.1646466048486,19.3367232070539,19.3270179729585,19.3489902816993,29.2058444114112,25.5613166738766,17.3324343753693,27.213987248173,17.883551948038
"Feature0169",21.0995684407344,20.7365202192345,26.4693170844109,26.1596814225226,26.0374875505927,25.9366685517659,20.7190322692388,20.0016709891796,27.1278543955822,21.217930339381,27.2201909735708
"Feature0170",26.7584982445513,24.9767638767203,21.0299487846626,21.440116980596,21.2468549073891,21.1799203981982,21.6973917094534,23.9011345044051,22.1438400068913,25.8645564865568,22.6531288661851
"Feature0171",28.8566828647054,29.7294183217397,29.6582683144849,29.7795032732317,29.8042393698233,29.7531792716063,21.4887261841839,26.9484510958067,29.8066883538416,28.4627258962609,30.0448252731404
"Feature0172",25.2722577919883,26.3914779494462,26.7760319107675,26.3275843412307,26.301617746814,26.2334969873,16.7347307490203,22.1975868600065,26.9112850847554,25.1310945792465,27.1064523408269
"Feature0173",21.694843167701,22.1196192775841,23.1399327561657,26.853459384153,26.4045325268856,26.4638331424207,19.8021410351668,22.7747825448851,23.2791214458064,21.6221575549984,23.3372503658141
"Feature0174",20.5491001403341,19.9208385754255,27.7042889082923,21.0264246942848,21.6327829424156,22.1059254400336,20.4994465238057,20.9209251797375,27.0437338771433,21.1033655092656,27.2808615600026
"Feature0175",23.7186170576707,22.0977237956733,19.3472732267717,27.5145914119912,27.1852806312987,27.1882175869383,24.3011347203706,24.1278262934346,19.5516784313111,23.7314097260569,19.9215862923557
"Feature0176",29.2187567036141,29.3175387518768,29.4675970020766,26.8921242339348,26.6663258671626,26.7136899229277,29.2623132341348,29.9128440797744,21.8949696865574,22.1263926698555,23.2332173824547
"Feature0177",21.0628618283989,22.9089242372927,22.0012526167174,25.1424004914309,25.0887607475031,26.1252744067784,19.3395182195801,25.6165207918045,19.4193709344107,21.3708152964452,19.9448427725795
"Feature0178",20.0156385235529,21.9926934522065,21.8093630286328,22.8534615546858,22.7794039441927,23.3636954031627,20.062356141474,19.954895385049,26.2298903586643,24.919544878632,26.127235584279
"Feature0179",27.2040615668871,27.2865607497187,26.9701800934615,26.2941796276279,26.0210920673766,26.0494905048199,27.4194192041568,27.2218927525339,16.9188632861253,22.7672672925329,22.5065827017834
"Feature0180",24.1620116135436,23.9581108028776,19.9666648744596,22.9277236597522,22.8498787661331,23.0217676417916,24.0982248389304,24.9304822888975,19.1040822697931,20.6383659252283,19.0104651378312
"Feature0181",24.0062304345269,24.562040458389,24.5719498240768,18.2406479136495,23.4236926862445,23.8026814950503,18.7211667181515,23.9117173411507,24.3146772640475,23.0517627924852,23.9650895325617
"Feature0182",23.8950044990304,23.501434294865,23.7411231615862,20.981639836221,21.8188331166114,21.9447804903558,24.5743042443313,22.5373464691823,24.4475665552221,24.8168830348152,23.2964110906234
"Feature0183",22.1299127978414,21.3771929155337,24.49434558968,25.2576340481112,25.0156637280148,25.1055065159966,22.8391106585928,22.3707451111048,24.9156060187104,22.8029662190965,24.8549481046549
"Feature0184",19.5358617884773,18.2453247982097,27.3715908246231,19.6629198681545,19.5460961850871,19.8238503212755,20.1037828583127,18.0636799994713,26.6513518494155,19.2340002956183,26.820619810331
"Feature0185",21.8087711651808,28.192615405418,19.9592569904288,21.6589793148929,21.0655031569039,21.1714159975879,22.7827014526443,30.006241315197,19.7268344550716,22.032692178232,20.3330442171635
"Feature0186",26.3170528008052,26.0033707897048,24.9020600305265,26.3767028314759,26.2979981812048,26.3965716025417,26.4525863266187,27.267467275088,24.5087275331606,27.0807666716291,23.8039564510325
"Feature0187",22.564381376824,22.3568652556133,23.4643130537522,26.2025521006631,25.816550407125,25.8816878722287,22.5133386939997,21.8844110503931,23.8508164603522,22.7919765829904,24.3142688063656
"Feature0188",30.2065144923982,30.9191722428849,30.3277861336914,30.6001260346715,30.6430638952194,30.6164040827677,29.1631745608021,30.53547647144,30.5745256335858,29.8649522806779,30.6309437221438
"Feature0189",21.5971025740714,25.9733743876981,20.5264482858226,21.9443563498662,22.3950840635911,21.8949914098925,22.0357793703092,29.9629219420274,19.5890754389886,21.4545022374443,19.9924087102195
"Feature0190",23.0903933420954,23.380632378478,25.7801467735437,27.2273156763481,26.9260443177112,26.7013491348883,22.796638250778,23.1427990626603,26.338993439408,23.4116876094833,26.480101099595
"Feature0191",24.0967341460059,24.6676098017609,27.1605975179097,29.6456100384679,29.5064074939887,29.32165194646,22.8029611841396,24.5124215154233,27.6437758391548,24.0649242627544,27.5817151634624
"Feature0192",19.8711212614648,25.4094483217376,19.619771571808,19.6415156685942,19.5065215825777,19.7321805080288,19.5688226224656,22.7023343143561,18.227910925201,19.6764967813468,18.7109653576
"Feature0193",26.700730200501,25.9742569712715,21.3897237311684,18.9652263766521,19.3423960397283,19.6222789674923,26.9370982687433,26.5010647536347,21.8935914833579,26.708097272558,22.263885108059
"Feature0194",19.7557869828663,21.0170250844932,19.0178257724084,20.4377613994498,20.0064793776732,19.6580423935917,27.4181919289891,26.4940936924203,26.6511354151825,27.5965317873824,27.1828050329089
"Feature0195",28.4096488539994,23.3690247915543,20.2183970023655,19.7078828990001,21.2440411112503,20.0133504042678,28.0721263784367,21.8299786535744,17.7495302814006,28.0393131184156,18.7311761974826
"Feature0196",23.2390604767977,21.2545598149106,19.2240147250671,19.3843124391016,20.7973868770877,21.9300376886669,27.6404599747131,23.0496763136595,18.6996064509545,23.93905898312,18.0878145375179
"Feature0197",21.9315532182638,21.1328122650934,20.0214874757788,20.7879109718556,20.7124590667877,20.7834714945007,21.3110614485083,21.4855991092263,19.7089672354751,29.1940009812113,19.611795345429
"Feature0198",29.2167288397239,29.5065679913193,27.6847426075844,29.9234086932702,29.8884462462101,29.8015136073084,29.7946962601903,29.7956232888225,27.8899626889147,29.5108499315601,28.103311586228
"Feature0199",27.1617165908427,28.3865191642896,30.3644314677101,26.2002852738551,26.1298091049863,26.1409016875275,28.6865394094364,29.5893796260702,30.3556498708666,27.880208118557,30.6141536262922
"Feature0200",29.0269448879711,27.8914048593913,30.0043842332167,30.0814708678493,30.0885640150964,30.0753968590301,28.8835290125841,28.4898793013334,30.1442371102924,28.7927842037786,30.3334658838747
"Feature0201",27.6242839351103,27.8673337367124,26.9887330197899,27.1921628956124,27.0745835099495,27.0865189205613,27.8067398333792,27.5063919053944,27.5790564431023,28.0090207429644,27.6343419868396
"Feature0202",27.0979831089532,27.4441559866146,26.8292943225739,26.6213317019705,26.5408265675377,26.5750147679625,27.3106329751843,27.0424287431556,27.1814639565545,27.5414870492191,27.3658332384271
"Feature0203",22.5001085994909,20.1415153433628,23.4756320359339,25.689384795977,25.5643607315139,25.5974981829658,23.2480616602449,22.7600675381412,24.042853804183,23.0787531598144,23.0803515894377
"Feature0204",24.0192797193136,24.7500051149938,22.8238471217592,23.4831172832811,23.3489936282973,23.0190985380973,19.6181428152936,20.0209611935959,21.8262573535775,21.9965420923335,22.2431610776018
"Feature0205",21.4913854975317,21.1464463427539,28.9132515487122,20.3413140354746,20.4139475931497,20.2582743453519,21.8289193823807,20.9081920143417,28.2964699100734,20.8319331259604,28.7619895162293
"Feature0206",23.4131484483636,22.9045374462501,23.6780178549395,25.0564533650232,24.8634786814427,24.7850061307402,22.6770866568734,22.7715660277705,23.9169910560555,23.111648421193,24.0787010464047
"Feature0207",22.5883195441839,21.81696084632,21.6426242163628,24.8876578713407,24.7544414354401,24.8820233440451,22.4377839395535,22.0795364190825,21.3945762067758,22.0775264566731,21.8957339497692
"Feature0208",24.4027659924261,24.7068849896126,26.3478887371012,26.0058771308536,25.8633720471994,25.8382669796193,24.2458502209401,24.758145930672,27.036887757141,24.498750467003,26.8664910618331
"Feature0209",23.7849107192734,25.6235331086404,24.9698259522242,25.3821620295989,25.0473796113444,25.3622216646911,24.4321539867348,24.6744200267721,20.9853839177696,20.0051667160082,16.519310418641
"Feature0210",24.252937738922,25.1575370391758,24.6330467711661,23.3536274315113,23.0231475813836,23.1559086914587,22.8235498793828,24.0472253038673,25.0430312101181,24.5397353704258,25.0633984842289
"Feature0211",21.5748444251381,26.4634995265158,20.9550331231682,21.719277457372,21.6812611926429,21.1610779409596,21.6847689277668,26.1938266056576,19.4992413575207,20.2750348861819,20.0679571189011
"Feature0212",23.9790339427317,18.8515693608764,22.5147764538871,24.9203046787929,24.827609614186,25.256066026831,21.1786812151737,21.2532703489403,20.8720320284357,21.4145230351926,21.489212622937
"Feature0213",23.5772263594022,23.2812150868609,24.5572361193661,19.0278875577033,18.920195068436,19.7275731588922,25.8017761668071,26.2616445408774,23.762970098205,23.5236230314568,24.7812578144372
"Feature0214",27.1448057852175,27.2725801281633,26.8950584947865,26.8977393064823,26.9448017831547,26.763099349238,27.6001219753061,27.0368961172261,26.6817992633209,26.5902319837795,26.9971550292657
"Feature0215",25.574281567527,25.6557614089298,26.8320128777569,23.3795463660476,23.451548762753,23.1094773205666,24.1641574849556,25.1096426708111,27.1869767377288,26.0040774769618,27.6386409445077
"Feature0216",27.062586784814,27.4524890642412,25.8556697677588,26.8399015146875,26.6711057478436,26.4209096495771,27.47231307537,28.1318079919595,25.9712491455893,27.5817636446853,25.3877837760881
"Feature0217",29.8981832638754,30.0287835240445,29.3674346022618,27.8194423557645,27.7343467310806,27.8449973808101,29.9097950577261,29.7231840707829,29.4919168548507,30.0454832381016,29.560579956802
"Feature0218",29.7012697195477,29.4363119154211,27.92377942827,22.7508251061711,23.1031268094694,22.6097545671998,29.7177308759895,29.4689235015312,28.3685494687536,29.8449945179388,28.7290311148153
"Feature0219",26.3305507161421,27.1914290977875,21.4661373564577,20.7380343468358,20.8144398050861,20.8108226143486,27.2673671657122,28.7807418049867,22.1019343142715,27.0909540494682,22.3934250749768
"Feature0220",27.9158137730883,27.7421251718694,26.9517958041641,27.83245526328,27.8197670622597,27.8529146864051,28.1893774376656,29.026026229351,26.8264028238068,28.767993272106,24.7814014900214
"Feature0221",22.8496736177056,21.1094768484926,27.8203910377288,19.8574820921094,20.030738835244,20.5667076409609,21.7380238472599,21.326110117283,27.7906315909594,22.0063896336502,27.5789431090343
"Feature0222",25.7746139036847,25.7890716692791,23.8943131955138,23.710861736538,23.5460961652871,24.4253125693916,26.0955844632507,25.796102194069,24.3822014994703,26.1217542609564,24.816338677149
"Feature0223",25.0542354812091,26.0864602895342,25.1438773628854,21.6269409092907,21.3097412931347,21.2576568361438,24.5060264988263,25.5326679943864,25.7182285259306,25.2843883613933,25.8534233095146
"Feature0224",22.2349139521526,21.3415896713231,22.7510897764472,24.3514985902057,24.5747598976933,24.7592518435961,22.28929432097,22.2639718137746,22.3964414243479,22.1010340533626,23.1078751122007
"Feature0225",25.229401967078,26.5503858433467,22.7073492268121,22.6969581517665,22.3536317168668,22.6530974963287,26.4885227955486,26.8659014654282,23.168905629061,26.1677894224263,22.9060213821634
"Feature0226",26.3960236512515,26.6815748593033,24.7472783614686,21.8287597818112,22.0187899949221,21.6729024396266,24.6811971260991,24.7545417221396,25.7420998955277,26.2314477950908,25.0964592001358
"Feature0227",25.0446605455166,25.1004051659505,24.8423285761244,24.7748705596009,24.3827220024765,24.5080944116947,25.6204398499004,26.5266486046163,19.0537380035658,19.6754263848011,18.4863574903902
"Feature0228",23.5214852648762,21.9191950970793,19.6400779141787,25.8096220949108,25.458403405968,25.5933287071691,26.2035511879125,24.7998360985847,18.7907089707654,23.5463697413382,19.6511386098195
"Feature0229",23.7891943865421,23.9286024382947,23.789240119459,21.9067568561896,21.2945111692581,21.4885666339894,24.485426663354,25.0281641452219,23.9202126949857,24.2727469405755,22.5919595119216
"Feature0230",23.7455152422509,23.158964091211,24.5932760954536,21.7139534766861,21.4629740638963,21.3365800906677,24.2974048003436,22.6254067418319,24.9105658316374,23.5481352642019,25.3930413896484
"Feature0231",24.0359136747673,25.6994066186043,21.8406273693126,21.3097115401713,20.8931422004396,20.6408888020315,27.7978602995056,22.6522405731997,20.3828992064686,23.1921190312814,21.225818511451
"Feature0232",17.9278798539627,17.6782701453923,26.2924501977283,28.0138561432965,27.7772188600999,28.0716159834356,19.228760591671,17.9713275863168,25.6451798674613,18.0390117491694,26.4007809644312
"Feature0233",22.6885468952637,21.5336176106464,21.8532701482604,26.6723662954078,26.4637426663428,26.8822195271586,20.7325355643638,23.3868520756481,19.860794225457,21.8589438812761,19.9796080716373
"Feature0234",25.8325015675267,24.8743068579955,21.6674576393396,21.6212853451855,20.9055819818467,21.0419709290211,26.1760764047116,24.8328086076262,22.0509069593759,25.6635903418637,22.4324325969604
"Feature0235",26.4814750173155,25.3741296319743,20.4108663619446,21.4290830704382,21.0191314051291,21.0381512339735,25.4172674196689,24.9939312641847,20.8086467637421,26.1242415503241,19.9634286873565
"Feature0236",23.864406675343,23.4641093504136,22.5911769751329,26.1586849740607,25.8709949037262,25.877465827021,22.1632756385005,24.2763205850184,21.393099966918,23.3689726604639,21.233281299342
"Feature0237",18.8057001832406,17.5267622146166,20.886492149552,29.1451377168486,28.9875365455242,29.4338351430355,18.7628361628225,17.0519785009332,18.2718542822015,18.4059595377746,18.9870013223147
"Feature0238",21.4601912502919,24.643837421019,21.9866772245564,22.7334595204377,22.6453958516125,22.4376635653048,21.5843239014732,25.7009354812858,18.5284452939498,20.4971423432293,21.4672082394152
"Feature0239",27.5166918390339,26.9113273204976,25.8759837573747,27.3596798934395,27.2048508278682,27.3228317288045,27.7970354220943,28.636873898907,20.0275738063642,24.1590312629553,18.8588708487916
"Feature0240",23.8345702303614,21.4780466529409,25.3699621197429,20.9607306502743,21.4248044834656,21.4111945395499,20.1903151070612,21.3637913201047,25.4547482557101,23.2039811562278,25.2902777099246
"Feature0241",24.9314297932206,24.5877668838852,26.4474886043814,23.7579857499518,23.5421630729322,23.4019946017063,24.8123821986815,26.1290783299796,26.4891507458775,25.57755788321,25.2251452115022
"Feature0242",30.2859270958543,29.9820374532202,29.8081021987288,29.6850787742876,29.5783199562679,29.4122229832405,29.9024264863323,29.2242358489415,29.9554211915911,30.2916471675395,29.5560544005302
"Feature0243",26.4713605193618,26.0115329596992,24.7886625112047,25.8686465973943,25.8920732048312,25.8567175810568,26.5775789572852,26.9977873600657,25.1403294836997,26.8212870025736,25.3641365293008
"Feature0244",26.1401871000112,25.5768764171288,21.0168606309367,21.3792024816326,20.6860366240744,20.9287925375688,25.927085010916,26.4383093158244,18.6335007139767,26.1368338087804,24.1986736777529
"Feature0245",23.7747317701846,22.5187387912993,21.5899348132693,22.4415456387794,22.3821424468096,22.3845464708157,25.9865830398302,24.2629537503619,21.0921131125167,24.2270619332038,21.7410298925523
"Feature0246",29.4330092772801,28.2868690021966,29.44298304857,28.8145008311831,28.9260555890424,29.1248378466166,29.2489469629811,29.4978965595813,27.9339924975396,28.7126760013072,28.928601212124
"Feature0247",27.5603125429496,27.539885007104,26.3763152294107,21.9227244587991,22.0969603845405,20.8007725639181,26.6026512299429,28.4030696276139,26.2941142587334,27.9434240089681,26.7995044190283
"Feature0248",25.0001255665232,24.4363495580991,22.0881312204236,23.4161342943812,23.0845255073619,22.9576479981472,24.9141959319804,24.7402185972099,22.3511529376182,25.0541256034282,22.4351249356934
"Feature0249",29.5647838418164,29.2370040654933,24.1549585624658,24.4753639452705,24.4177028152899,24.2451846722786,29.9724609391305,29.621742902014,24.5611077999966,29.8508204800954,25.0832272039538
"Feature0250",25.776755831214,25.9586237441828,23.9235802016576,24.7468486201651,24.5427749702704,24.3801685122502,25.8634165850753,26.499782378797,24.1659657965617,26.281594968162,23.6601662090058
"Feature0251",29.3965504433784,29.0942156009037,27.8973572563501,29.7138477673505,29.6462809570675,29.7602773331785,29.5638411427712,30.4426866101064,27.2651992779484,29.8203299603361,26.470832099392
"Feature0252",22.8502750347328,23.4285973630692,28.7165032871734,28.4194266760847,28.2608953933186,28.3096374007435,23.0631201537949,23.5439772205517,29.0450094669889,23.2967371516896,29.2572458784298
"Feature0253",28.7800591254762,28.379107049443,24.2908885144074,21.4882681268948,21.8716950704406,21.535067342552,27.7729439779716,26.0476264100735,24.0525897598386,29.1089251816295,25.4926460456451
"Feature0254",25.8901294751463,25.1670887957029,24.3838163796367,24.9564332150298,24.7527378272731,24.807086432039,26.0861807267668,26.3776105352914,24.7736328679253,26.7012868316238,24.5012552298025
"Feature0255",25.9675409619533,25.5920592252781,24.9518084143495,25.6740154868081,25.4740225066273,25.4782035433343,25.9519520284205,26.3724372010605,24.8430646114517,26.6209883050236,24.5088724589278
"Feature0256",27.8351796495161,27.4380068661687,26.6955489187683,23.636243180495,27.6030578169705,27.7307928716444,27.8738232690781,28.6446232617941,20.9798080777442,20.6189001122444,19.9294361702318
"Feature0257",26.7588133349026,26.6999407977637,25.1527009857315,26.6171715780117,26.5697246211061,26.5687693640838,26.459522421667,27.0595510912685,25.0843302797552,27.2723760570479,24.829893148141
"Feature0258",25.8538549974743,25.8670807847087,24.9251294639105,24.9015085391894,24.8275434210384,24.5738337605954,26.0641405046423,25.3781204334145,21.1836825068799,21.343091757382,25.4689649897327
"Feature0259",22.0902788903822,19.8283846145375,19.6829071914748,20.3648009195141,20.6035661662417,20.6747702379784,22.2961294027397,18.635275490963,26.2585174684455,27.8018822732663,26.8990668460572
"Feature0260",21.9479990543808,24.9341544706444,24.9767791734379,24.8624929987938,24.4276557788662,24.7605011461625,23.5981281740944,24.072140661109,21.4351105437574,18.6497312443089,21.0319792745052
"Feature0261",21.5517409549595,20.9468731371836,22.2225787881619,23.9888101127562,22.5643479109551,19.2068037915753,19.8086136251887,21.5782948268414,25.9671769432173,25.2698261359032,25.2269701337995
"Feature0262",23.9550194130454,25.856910546625,25.5513724790439,24.7192299777054,24.1923513634914,24.555012837046,24.5033059571753,24.9667858969043,20.0840160385255,18.3148446427048,20.3692719126393
"Feature0263",27.1034772493472,22.6417106121984,21.2561627590617,20.7988931269269,21.4015669338344,21.3234657981117,19.7568773223624,19.1233982191282,20.3899492295712,25.5486984256345,20.1582924756261
"Feature0264",22.9801032551457,22.4727373491932,26.3000816649981,19.652991995079,21.5223412711224,21.3686320514535,20.3993800514388,20.5580977383857,25.9841240348244,25.2214896084192,25.3006886341258
"Feature0265",23.961578727001,24.4933760703602,24.5064786811939,23.5232413087067,23.030824952746,23.4320608226976,24.8356641096574,25.5448615965418,21.0402307189536,20.0443612175846,20.2717476466367
"Feature0266",21.726273154744,25.4512346166199,24.5142923780296,24.3474114098763,24.0826521745686,24.2187366103047,23.1431155765572,23.7817954847239,25.4910782123401,22.3316612626261,25.1277559276742
"Feature0267",22.5914397745781,25.9980101399868,25.4749356758308,23.5079671738205,23.1573105421754,23.4420408012232,23.4000045535498,24.3728597748992,26.1740491660779,23.2793515112634,25.3828288451471
"Feature0268",21.952521940754,25.6274790146605,23.7823202917572,22.6625265519738,22.2373855041176,22.5559224362775,23.3713785906241,23.4208009183433,24.6221032515949,22.5462175298384,23.9986892073401
"Feature0269",25.7134233592271,22.6890390429273,26.0983593024627,25.9581474804308,25.8213194922843,25.8135483698561,26.1081454464174,27.8580651927059,22.8477717231693,26.820707153188,24.733269540433
"Feature0270",26.6899870908045,27.2909821136151,22.9845220306387,23.7048672988582,22.2442784404772,23.2211049712459,26.4819893657766,26.6420597370492,24.1764168570615,27.1363517513369,22.9579201040637
"Feature0271",23.5744645857394,23.4195384813531,27.3426240246493,25.8968531680319,25.7128950528809,25.6431792959609,23.4494308758907,22.3645396054783,27.5288328544722,23.5903575946426,27.7682500974829
"Feature0272",23.8678992538343,22.9137639783113,21.4225120274859,22.9465503016752,23.0006091247149,23.0812365381424,25.1056954523715,23.5638687251853,23.7070724268329,23.5221724261173,22.2537796667114
"Feature0273",19.7342926675999,20.0144810721656,22.7449395586503,20.5909058944619,23.9130184670016,23.7234186130543,23.007847680698,26.3357226210307,21.2107849740433,20.3825565918734,20.3434171540791
"Feature0274",23.3955838264457,25.3148016909924,24.5142220912119,24.6601563478932,24.3456419887314,24.5147728998548,24.178818376093,24.3879538571463,21.1204247851746,19.8742358064606,20.4143029924807
"Feature0275",23.3844453748508,28.175528864497,19.8355678926736,21.366998201832,20.7908106938601,21.0294301954696,24.0093780553375,26.1519442062437,19.1682635762836,23.8065217477954,20.0786702420557
"Feature0276",19.6138017214896,25.1636554296591,18.9538856468031,20.0077380265504,20.0376871929894,20.6148960665862,20.6336934621567,22.4689754355672,18.2705274882865,19.7361919469354,18.970728764921
"Feature0277",25.6579520158463,24.97961477979,24.2252286142741,25.5688960121888,25.4663267592688,25.4212130776104,25.6611464151447,26.3672550856044,23.9599163959269,26.467239163947,23.2115847024629
"Feature0278",26.1780367319175,25.8391580411148,22.6791526610981,24.177842363879,24.0884781955624,24.2355858545148,26.337812996745,26.9659044550433,21.1054696579346,27.058459272626,23.0604207259478
"Feature0279",23.6542431255559,22.5754816572986,21.3218098363232,25.8034809628824,25.4860406366097,25.6400524187519,24.3756732089081,23.5220393259975,20.8053524662987,24.1916130966776,21.3415321188047
"Feature0280",23.3178541756864,23.1672180653152,29.6317810488785,18.4712390274671,20.3714088297339,19.1347133410147,23.5282995273999,21.9141625497763,30.0064206024171,23.7427301207291,30.2530278326614
"Feature0281",28.6724178607261,29.0891995553161,28.4180785875802,27.3307711170277,27.2445012079548,27.3153790517224,28.9911883436124,28.8042124246684,28.7756092501423,28.9914601051498,28.9645846293585
"Feature0282",24.2555258377673,21.8420896430972,22.8615758001811,25.9845741780682,25.6084935088429,25.2923284441645,22.5162904740107,24.8377954081589,22.5547364353475,24.6235554680119,21.5104452837229
"Feature0283",19.5857996358712,18.4357475794953,28.3284842224637,21.835713360864,19.6610373037478,19.7132711180975,20.4818220767716,18.4321897647123,26.8824540490763,20.9836949552253,26.6335602824849
"Feature0284",23.194403775654,23.4729509252607,23.4265527074852,22.8677933917601,22.6251368321772,22.5296349268459,23.521360482178,22.4436090501483,23.7948744949064,22.8878773774054,23.1550494378408
"Feature0285",21.133505003708,18.2692292418207,23.5026466598658,26.4424906805958,26.2319606234401,26.1166729853836,21.784843337267,23.4916309900947,23.5636832222887,23.7224542084964,23.4453080281384
"Feature0286",21.6361754859145,20.3435137130282,26.8334174877075,28.9757829910181,24.2585787273756,24.1095003085593,21.4842063269335,20.7443667324182,21.9236263458733,21.1963910699399,24.1809973956864
"Feature0287",21.1317834259969,20.2371766935904,27.8042276937609,20.5199833641169,20.3750249842227,20.5042077277976,21.765548384832,20.524801813127,27.8299269297943,21.6499101208594,28.6588914896633
"Feature0288",20.9682846621992,24.2363387287677,20.8103466971745,23.538554328467,23.4881708921169,23.3087141863456,23.3342980189335,22.1556151213666,20.1284568303255,21.304712531207,20.3274153938128
"Feature0289",25.9513296235843,26.2279105958933,23.2380435447928,19.2161150484503,19.9338277813461,19.4314781261251,22.4425231354814,25.5837489986077,23.6215326794043,24.8416989193722,23.73955952847
"Feature0290",23.4504510064597,26.1907025736705,25.4164481231852,25.8670120127657,25.5868837280137,25.8049205343713,23.8628683548704,24.5107668971265,21.0321358398177,19.5795556426259,21.381327786128
"Feature0291",23.7651606887841,24.3690715288261,24.8545254295322,23.551538469941,23.3631875289436,23.3428036204367,25.1224629919482,25.6275496935094,25.7102616016272,24.7029391692977,25.1160150999733
