"","3","5","7","9","10","18","20","30","42","43","44","45","46","58","59"
"Feature0001",9770868.37354479,8461173.60058852,6657317.21870693,6315504.85205379,10369790.0061942,15654807.835398,4560399.58128029,3834917.39240097,8241062.64610119,7756171.19066177,10148668.208633,11344767.4551346,8504319.30568356,8679648.06610884,14955984.126535
"Feature0002",158957.968395085,2052758.78117642,1677721.61381523,730327.026080579,3935526.36888705,2638969.99876817,820710.676906725,399707.347061066,1610388.09828143,437812.462717254,490697.780158779,1143406.79419967,476794.679205964,309370.22501304,2245725.77384024
"Feature0003",845071.416858967,2785611.05008483,903777.823401131,1442686.41478662,77760670.7783243,179977998.573804,847540.067273675,3653532.08830756,1187405.32919696,986396.899829461,4585357.38253077,3652700.36483723,692525.474069125,815247.753521771,65005448.5897478
"Feature0004",941121.603062973,1308424.6096142,965305.086205522,1428571.63101245,860166.057507114,1063243.66895374,1375191.35675248,1905019.70404468,2164007.34331424,2099275.36949807,998305.135429331,1023557.71915396,1315973.19896222,1852164.37936616,881310.443809963
"Feature0005",45271658.6735867,53870235.9232959,45058018.6272378,56795440.6371174,33705925.7558868,22324856.1785848,49026484.1013827,52078678.4691724,47638430.3311883,47065704.89379,49157721.2633704,60095381.4891069,50980978.2744916,71086568.6009696,57792630.6676146
"Feature0006",54234574.3880125,48539996.9173644,30601506.8590604,78124652.244549,24982468.6842183,6995135.71286036,70196565.6975029,37616011.9729344,61439255.4344196,80612697.2399687,26187468.1628347,32964672.0194324,42103114.1625222,49159930.8598586,23260281.3113278
"Feature0007",285062.164184538,369481.97882027,251332.257404045,488468.996591261,198541.49973284,274781.815975608,376186.814544635,350370.108750819,501924.915709427,613817.545352653,314232.905485451,242015.448949911,324020.983328692,416092.2360545,151010.233757751
"Feature0008",1697025.89304402,1473491.52059058,1523108.85549686,2515336.15592016,1203825.07853049,1376119.33010781,1857059.78150627,4902591.67019978,2061028.46742324,1922813.56888137,1572504.83368894,1824843.22644689,1579877.70300095,1668214.75386229,1062826.46865516
"Feature0009",34600.3542487137,52635.4207795126,40297.2584007915,68365.6445095544,45383.6370590658,34116.1749998311,34007.7234779634,63673.7997629666,50825.2575251399,45974.9854230242,62091.4293113279,31172.369162837,31688.8627242374,42123.7809238305,34036.5814746749
"Feature0010",1037808.0179615,1044778.13447079,828369.649608629,976619.268491159,2750537.89784668,5873936.44052247,576439.789045657,974807.171527348,413939.472813417,396031.256869131,1037601.10193575,1138783.66341583,1218252.8150831,157713.20810068,3289794.55648372
"Feature0011",616977.765453759,512481.727984853,1754475.56798582,2203471.40139266,778684.291296066,982497.464153226,1828358.80469857,975732.518500342,730404.803894383,1668856.07973428,1347776.43205636,425606.802479577,1429503.17903758,503133.272223712,934429.794364168
"Feature0012",14800328.6667587,15975901.2758151,12435827.2545806,10796078.4237509,14677388.2019543,7835974.06918593,8897520.69521463,8438015.3473332,13876542.3697233,15513141.5521678,16171350.1480831,17108187.7837112,14137513.5388723,11546740.4439447,15254317.5455439
"Feature0013",91789.3782726502,141069.044608201,134460.019405114,241134.704342217,107614.603226979,80499.2716375148,141590.228983328,179990.052107925,205855.778938395,175822.902581827,81040.902670417,102462.208521871,123471.716099895,131592.98729281,65764.1989794354
