"","CTRL1","CTRL2","CTRL3","F1154_1","F1154_2","F1154_3","F1177_1","F1177_2","F1177_3","F1246_1","F1246_2","F1246_3"
"Feature0058",26.0138887166303,26.1685776386222,26.2576041966715,27.0342177441507,27.1686411458678,26.7999197974558,26.3118236140912,26.1204172197061,27.0789424533241,24.0766958544918,23.9083997351242,24.1392877749073
"Feature0059",23.5031214011176,23.831902278682,23.6122459113346,26.0396897725734,24.6715975752538,25.8513252922629,25.8720543903844,24.3510262951524,25.1248863694017,26.1077685153921,25.9035087503043,26.3623830153697
"Feature0060",22.8929611933375,17.9809182269299,18.3562193419012,20.3293128474118,22.678071643764,27.4650438677886,19.4209503107107,20.6679791908043,22.3251973372394,20.6516018585736,26.2330390440216,26.507287360816
"Feature0061",26.7303043826567,26.8026426391732,26.9288374987006,27.3310800613858,27.0879222896516,27.2867329435872,27.0628840828795,26.6161850137058,27.1514535366035,24.4533756352943,23.8365606145207,23.6141283677663
"Feature0062",22.0158280958047,26.8721143861904,27.0217723976344,16.7437857222825,17.8852581019086,16.653919599194,17.2182319454955,20.0589401783508,16.6632169256381,25.1381181472712,19.7976517539495,20.7487100285551
"Feature0063",19.1593624892819,19.700847514657,19.4005104697122,19.8337164665368,20.5538305099184,19.8264927031392,20.3525454092998,23.6015953132366,19.4486580653251,25.9252569465051,26.2613472250975,26.2861927888555
"Feature0064",20.2716445318868,27.1155196186958,26.8398357784387,27.6865244517659,28.2310667741452,19.2119200018046,27.5105474646925,31.4108645585945,26.9848426392452,25.9693644456175,18.140438123825,19.8699643641236
"Feature0065",26.5726012877576,19.4180093762705,18.2959799055794,23.1630135265738,23.4931473706551,22.5544211349746,19.3385918207637,21.9807271745648,27.2195224230009,21.9424347770842,21.0603699865585,21.2133464781638
"Feature0066",18.7118638677736,18.8723985924208,18.4517361137745,23.1742713237338,22.5147311824497,24.0342981261202,27.1196307716669,24.5352144822414,27.2207368872102,18.1286702008827,17.4390546920244,18.2818753355449
"Feature0067",22.9939267920671,26.9617423406753,27.1031310652117,27.2495527621465,27.1688620335447,22.4779869617352,27.3002992541385,26.5284229481771,22.7132844944633,25.3798632912959,24.9737150381708,17.1305562168298
"Feature0068",16.465768051063,17.0086208499456,16.4731018747992,17.2481774903164,17.6078565416697,16.8264147309026,27.7860067918019,24.9016313419001,25.8754890121039,16.2101255109855,15.5469304368022,15.9114585544657
"Feature0069",21.231822432773,26.438264280793,26.5929564814139,27.6292561110784,27.8385979232223,22.5844520293812,27.484362612663,25.9393323507721,27.2195224230009,26.248067555692,19.4303262857964,21.2449005497845
"Feature0070",27.1373298143701,27.0259018817977,27.1465372982245,26.7460400788052,25.4738541466756,26.3546726992161,27.1894800211562,27.9022235745771,26.1621950548945,25.6046445206562,25.2547838237374,25.0112236962953
"Feature0071",26.0586039034227,20.5267053222309,19.0219039467323,20.5270785758727,20.9356480246795,21.7383527752115,21.2419524128359,21.3951741338616,27.2832227835292,19.9852027614838,19.4815379288483,19.3421803478772
"Feature0072",26.5210615800598,26.554583389516,26.777042367557,26.8528887596536,27.0159726453822,22.7406781545205,26.2686519538072,24.8795376605423,27.3379495378024,24.1673479152493,15.734223810021,15.9973829012542
"Feature0073",17.169139942772,17.235537452034,17.0801804462794,17.8128827309902,18.267412426497,17.4802390664727,18.2491820189664,21.6162843398386,17.2753514420497,26.3416514047538,26.368818634895,26.8381435784231
"Feature0074",18.8728905767765,16.8415402787876,20.5292581255714,23.2508054683064,21.0357686095978,27.6597508904322,20.3876996196829,25.2643822754802,22.2642637143331,16.9761275831317,26.4605426663511,26.7718302859595
"Feature0075",18.5932559334847,18.6969083994687,18.6370410713698,19.5306266092164,19.8390733050869,19.8216859326705,19.5276475018279,23.1669109248962,18.7662813111248,26.1850269106749,26.1015090153661,26.919608084031
"Feature0076",17.5000909800953,18.2940428944783,17.4453187723186,18.244476292484,18.762686090202,17.9088459453375,18.2332172704533,22.0188322427901,17.7346009182552,26.3882634179926,26.3768404573926,26.9337024416487
